step,mode,layer_idx,sublayer,module_name,dw_min,desired_bl,sto_round_update,update_bl_management,update_management,dw_zero_ratio,dw_1lsb_ratio,dw_absmean,min_nonzero_delta,dw_absmax,dw_q90,dw_q99,pulse_sat_ratio,bound_sat_ratio,grad_absmean,grad_deadzone_ratio,update_vs_grad_cosine,eff_lr_slope,BL_mean,BL_p99,BL_hit_ratio,pulse_under_frac,pulse_ok_frac,pulse_over_frac,dw_fast_zero_ratio,dw_fast_1lsb_ratio,dw_fast_absmean,dw_slow_zero_ratio,dw_slow_1lsb_ratio,dw_slow_absmean,dw_fast_vs_grad_cosine,dw_fast_eff_lr_slope,hidden_absmean,hidden_absmax,hidden_below1_ratio,hidden_trunc_nonzero_ratio,hidden_trunc_meanabs,is_transfer_step,transfer_duty,transfer_spike,transfer_efficiency,buffer_above_thresh_ratio,sign_mismatch_ratio,rel_update_error,BL_fp_mean,BL_fp_p99,BL_fp_hit_ratio,dw_p50,trace_every
0,tiki,0,Q,bert.encoder.layer.0.attention.self.query,0.005,31,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016210845205932856,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.83984375,0.099609375,0.0003369299229234457,1.0,0.0,0.0,0.06478974968194962,0.30566567182540894,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0,tiki,0,K,bert.encoder.layer.0.attention.self.key,0.005,31,0,0,0,0.99609375,0.00390625,1.300825533689931e-05,0.002199757844209671,0.004460468888282776,0.0,0.0,0.0,0.0,0.00014447912690229714,1.0,-0.04789732024073601,-0.05873752385377884,1.0,1.0,0.0,1.0,0.0,0.0,0.818359375,0.12109375,0.00036428816383704543,0.99609375,0.0,8.767325925873592e-05,-0.005001303274184465,-0.025656141340732574,0.0,0.0,1.0,0.0,0.0,1,0.00390625,0.0,0.24066346735130165,0.0,1.0,20.853155758456563,0.00390625,0.0,0.0,0.0,1
0,tiki,0,V,bert.encoder.layer.0.attention.self.value,0.005,31,0,0,0,0.99609375,0.00390625,1.234207593370229e-05,0.003012523055076599,0.0033066198229789734,0.0,0.0,0.0,0.0,0.0003116607549600303,1.0,-0.03580606356263161,-0.016756154596805573,1.0,1.0,0.0,1.0,0.0,0.0,0.509765625,0.29296875,0.0010155198397114873,0.99609375,0.0,0.00010766951891127974,0.11969960480928421,0.4802735447883606,0.0,0.0,1.0,0.0,0.0,1,0.00390625,0.0,0.10602299873519101,0.0,0.998046875,27.908577469689142,0.00390625,0.0,0.0,0.0,1
0,tiki,0,O,bert.encoder.layer.0.attention.output.dense,0.005,31,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00036182565963827074,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.525390625,0.287109375,0.001005022320896387,1.0,0.0,0.0,0.049102164804935455,0.1923421323299408,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0,tiki,1,Q,bert.encoder.layer.1.attention.self.query,0.005,31,0,0,0,0.994140625,0.005859375,2.1290041331667453e-05,0.0029130876064300537,0.004089862108230591,0.0,0.0,0.0,0.0,0.0003595855087041855,0.99609375,0.021724840626120567,0.0092164883390069,1.0390625,2.0,0.0,0.970703125,0.029296875,0.0,0.78125,0.1328125,0.00043884621118195355,0.994140625,0.0,0.0001646967721171677,0.12039849162101746,0.18879637122154236,0.0,0.0,1.0,0.0,0.0,1,0.005859375,0.0,0.3752864102654412,0.0,0.994140625,46.0160613541928,0.005859375,0.0,0.0,0.0,1
0,tiki,1,K,bert.encoder.layer.1.attention.self.key,0.005,31,0,0,0,0.998046875,0.001953125,8.716801858099643e-06,0.004463002551347017,0.004463002551347017,0.0,0.0,0.0,0.0,0.00022677922970615327,1.0,0.06606265902519226,0.042125020176172256,1.0,1.0,0.0,1.0,0.0,0.0,0.802734375,0.1171875,0.00040630559669807553,0.998046875,0.0,4.682251892518252e-05,0.10927126556634903,0.35964831709861755,0.0,0.0,1.0,0.0,0.0,1,0.001953125,0.0,0.11523682404930012,0.0,0.998046875,15.10356629775305,0.001953125,0.0,0.0,0.0,1
0,tiki,1,V,bert.encoder.layer.1.attention.self.value,0.005,31,0,0,0,0.998046875,0.001953125,4.729410647996701e-06,0.002421458251774311,0.002421458251774311,0.0,0.0,0.0,0.0,0.000364136416465044,1.0,0.012338818982243538,0.002994650974869728,1.0,1.0,0.0,1.0,0.0,0.0,0.57421875,0.24609375,0.0009357106173411012,0.998046875,0.0,4.2875661165453494e-05,0.03279843181371689,0.12184954434633255,0.0,0.0,1.0,0.0,0.0,1,0.001953125,0.0,0.04582100722252643,0.0,0.998046875,81.01176276741332,0.001953125,0.0,0.0,0.0,1
0,tiki,1,O,bert.encoder.layer.1.attention.output.dense,0.005,31,0,0,0,0.998046875,0.001953125,2.282471541548148e-06,0.0011686254292726517,0.0011686254292726517,0.0,0.0,0.0,0.0,0.00038411299465224147,1.0,-0.020761096850037575,-0.0022413041442632675,1.0,1.0,0.0,1.0,0.0,0.0,0.443359375,0.314453125,0.0013138254871591926,0.998046875,0.0,2.9672024538740516e-05,0.13103313744068146,0.5830984115600586,0.0,0.0,1.0,0.0,0.0,1,0.001953125,0.0,0.02258427697283326,0.0,1.0,48.13678820665381,0.001953125,0.0,0.0,0.0,1
0,tiki,2,Q,bert.encoder.layer.2.attention.self.query,0.005,31,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017150954226963222,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.8203125,0.107421875,0.00036149672814644873,1.0,0.0,0.0,0.17407341301441193,0.7779287099838257,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0,tiki,2,K,bert.encoder.layer.2.attention.self.key,0.005,31,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001581342366989702,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.818359375,0.119140625,0.0003610886342357844,1.0,0.0,0.0,-0.06112873926758766,-0.2744733691215515,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0,tiki,2,V,bert.encoder.layer.2.attention.self.value,0.005,31,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004556636558845639,0.998046875,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.55859375,0.251953125,0.0009970164392143488,1.0,0.0,0.0,0.06866228580474854,0.15727882087230682,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0,tiki,2,O,bert.encoder.layer.2.attention.output.dense,0.005,31,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004499513888731599,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.43359375,0.33203125,0.0013396195136010647,1.0,0.0,0.0,0.20441943407058716,0.8050808310508728,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0,tiki,3,Q,bert.encoder.layer.3.attention.self.query,0.005,31,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020507915178313851,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.814453125,0.1171875,0.0003876106929965317,1.0,0.0,0.0,0.09563609212636948,0.2843073606491089,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0,tiki,3,K,bert.encoder.layer.3.attention.self.key,0.005,31,0,0,0,0.998046875,0.001953125,7.99677218310535e-06,0.004094347357749939,0.004094347357749939,0.0,0.0,0.0,0.0,0.00016338133718818426,1.0,0.08836140483617783,0.08270654827356339,1.0,1.0,0.0,1.0,0.0,0.0,0.81640625,0.11328125,0.00036985805490985513,0.998046875,0.0,5.521730054169893e-05,0.027590718120336533,0.12879906594753265,0.0,0.0,1.0,0.0,0.0,1,0.001953125,0.0,0.1492891851802573,0.0,0.998046875,11.272580206859187,0.001953125,0.0,0.0,0.0,1
0,tiki,3,V,bert.encoder.layer.3.attention.self.value,0.005,31,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004328642680775374,0.99609375,0.0,0.0,1.001953125,1.0,0.0,0.998046875,0.001953125,0.0,0.60546875,0.2265625,0.0008316552266478539,1.0,0.0,0.0,0.2435351461172104,0.5494032502174377,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0,tiki,3,O,bert.encoder.layer.3.attention.output.dense,0.005,31,0,0,0,0.99609375,0.001953125,2.237982516817283e-05,0.003024085657671094,0.008434385061264038,0.0,0.0,0.0,0.0,0.0004741426673717797,0.998046875,0.002516187494620681,0.001090813078917563,1.013671875,1.0,0.0,0.994140625,0.005859375,0.0,0.451171875,0.330078125,0.0012879150453954935,0.99609375,0.0,0.00022478323080576956,0.5739046931266785,1.5512045621871948,0.0,0.0,1.0,0.0,0.0,1,0.00390625,0.0,0.17453129870360085,0.0,0.998046875,397.24923937396443,0.005859375,0.0,0.0,0.0,1
0,tiki,4,Q,bert.encoder.layer.4.attention.self.query,0.005,31,0,0,0,0.998046875,0.001953125,3.0766677809879184e-06,0.0015752539038658142,0.0015752539038658142,0.0,0.0,0.0,0.0,0.0001966396812349558,1.0,0.011822071857750416,0.0031286352314054966,1.0,1.0,0.0,1.0,0.0,0.0,0.7890625,0.12890625,0.0004247515753377229,0.998046875,0.0,1.7398677300661802e-05,0.08133561164140701,0.3020513653755188,0.0,0.0,1.0,0.0,0.0,1,0.001953125,0.0,0.04096104334962107,0.0,0.998046875,84.5362425835226,0.001953125,0.0,0.0,0.0,1
0,tiki,4,K,bert.encoder.layer.4.attention.self.key,0.005,31,0,0,0,0.998046875,0.001953125,4.430768967722543e-06,0.002268553711473942,0.002268553711473942,0.0,0.0,0.0,0.0,0.00017899235535878688,1.0,-0.03166082873940468,-0.010998687706887722,1.0,1.0,0.0,1.0,0.0,0.0,0.806640625,0.123046875,0.0003813928924500942,0.998046875,0.0,3.6692392313852906e-05,-0.004390156827867031,-0.013987693004310131,0.0,0.0,1.0,0.0,0.0,1,0.001953125,0.0,0.096203759961401,0.0,1.0,31.564547433067087,0.001953125,0.0,0.0,0.0,1
0,tiki,4,V,bert.encoder.layer.4.attention.self.value,0.005,31,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032176764216274023,0.998046875,0.0,0.0,1.001953125,1.0,0.0,0.998046875,0.001953125,0.0,0.689453125,0.1875,0.000660303165204823,1.0,0.0,0.0,0.22329609096050262,0.6910820007324219,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
