layer_idx,sublayer,layer_name,ratio,cdf
7,K,bert.encoder.layer.7.attention.self.key,1.3035830193075526e-07,5e-06
7,K,bert.encoder.layer.7.attention.self.key,8.097591489786282e-06,0.000505
7,K,bert.encoder.layer.7.attention.self.key,1.8802495105774142e-05,0.001005
7,K,bert.encoder.layer.7.attention.self.key,2.7030419005313888e-05,0.001505
7,K,bert.encoder.layer.7.attention.self.key,3.6534467653837055e-05,0.002005
7,K,bert.encoder.layer.7.attention.self.key,4.463041841518134e-05,0.002505
7,K,bert.encoder.layer.7.attention.self.key,5.343289376469329e-05,0.003005
7,K,bert.encoder.layer.7.attention.self.key,6.0686863434966654e-05,0.003505
7,K,bert.encoder.layer.7.attention.self.key,6.925247726030648e-05,0.004005
7,K,bert.encoder.layer.7.attention.self.key,7.726166950305924e-05,0.004505
7,K,bert.encoder.layer.7.attention.self.key,8.597721898695454e-05,0.005005
7,K,bert.encoder.layer.7.attention.self.key,9.5268631412182e-05,0.005505
7,K,bert.encoder.layer.7.attention.self.key,0.0001047185724019073,0.006005
7,K,bert.encoder.layer.7.attention.self.key,0.0001147020811913535,0.006505
7,K,bert.encoder.layer.7.attention.self.key,0.000124001715448685,0.007005
7,K,bert.encoder.layer.7.attention.self.key,0.0001334845001110807,0.007505
7,K,bert.encoder.layer.7.attention.self.key,0.00014225931954570115,0.008005
7,K,bert.encoder.layer.7.attention.self.key,0.00015085589257068932,0.008505
7,K,bert.encoder.layer.7.attention.self.key,0.00015897589037194848,0.009005
7,K,bert.encoder.layer.7.attention.self.key,0.00016825244529172778,0.009505
7,K,bert.encoder.layer.7.attention.self.key,0.00017770245904102921,0.010005
7,K,bert.encoder.layer.7.attention.self.key,0.00018623658979777247,0.01051
7,K,bert.encoder.layer.7.attention.self.key,0.00019469270773697644,0.01101
7,K,bert.encoder.layer.7.attention.self.key,0.00020414777100086212,0.01151
7,K,bert.encoder.layer.7.attention.self.key,0.00021384036517702043,0.01201
7,K,bert.encoder.layer.7.attention.self.key,0.00022134771279525012,0.01251
7,K,bert.encoder.layer.7.attention.self.key,0.00023054056509863585,0.01301
7,K,bert.encoder.layer.7.attention.self.key,0.0002394584589637816,0.01351
7,K,bert.encoder.layer.7.attention.self.key,0.0002467479498591274,0.01401
7,K,bert.encoder.layer.7.attention.self.key,0.00025487926905043423,0.01451
7,K,bert.encoder.layer.7.attention.self.key,0.00026294527924619615,0.01501
7,K,bert.encoder.layer.7.attention.self.key,0.0002729312691371888,0.01551
7,K,bert.encoder.layer.7.attention.self.key,0.0002810920705087483,0.01601
7,K,bert.encoder.layer.7.attention.self.key,0.00029004993848502636,0.01651
7,K,bert.encoder.layer.7.attention.self.key,0.0002978059055749327,0.01701
7,K,bert.encoder.layer.7.attention.self.key,0.0003060468006879091,0.01751
7,K,bert.encoder.layer.7.attention.self.key,0.00031793760717846453,0.01801
7,K,bert.encoder.layer.7.attention.self.key,0.0003270453307777643,0.01851
7,K,bert.encoder.layer.7.attention.self.key,0.0003371480561327189,0.01901
7,K,bert.encoder.layer.7.attention.self.key,0.00034464691998437047,0.01951
7,K,bert.encoder.layer.7.attention.self.key,0.0003541034529916942,0.02001
7,K,bert.encoder.layer.7.attention.self.key,0.0003625664103310555,0.020515
7,K,bert.encoder.layer.7.attention.self.key,0.0003713686892297119,0.021015
7,K,bert.encoder.layer.7.attention.self.key,0.00037933027488179505,0.021515
7,K,bert.encoder.layer.7.attention.self.key,0.0003903937467839569,0.022015
7,K,bert.encoder.layer.7.attention.self.key,0.0004007189127150923,0.022515
7,K,bert.encoder.layer.7.attention.self.key,0.0004092492745257914,0.023015
7,K,bert.encoder.layer.7.attention.self.key,0.00041695486288517714,0.023515
7,K,bert.encoder.layer.7.attention.self.key,0.00042534072417765856,0.024015
7,K,bert.encoder.layer.7.attention.self.key,0.0004333068791311234,0.024515
7,K,bert.encoder.layer.7.attention.self.key,0.0004423735954333097,0.025015
7,K,bert.encoder.layer.7.attention.self.key,0.000452036241767928,0.025515
7,K,bert.encoder.layer.7.attention.self.key,0.00046162281068973243,0.026015
7,K,bert.encoder.layer.7.attention.self.key,0.00047049610293470323,0.026515
7,K,bert.encoder.layer.7.attention.self.key,0.0004803191404789686,0.027015
7,K,bert.encoder.layer.7.attention.self.key,0.0004891175776720047,0.027515
7,K,bert.encoder.layer.7.attention.self.key,0.0004981799866072834,0.028015
7,K,bert.encoder.layer.7.attention.self.key,0.0005065130535513163,0.028515
7,K,bert.encoder.layer.7.attention.self.key,0.0005160120199434459,0.029015
7,K,bert.encoder.layer.7.attention.self.key,0.0005251796683296561,0.029515
7,K,bert.encoder.layer.7.attention.self.key,0.000536848499905318,0.030015
7,K,bert.encoder.layer.7.attention.self.key,0.0005459549138322473,0.03052
7,K,bert.encoder.layer.7.attention.self.key,0.0005545771564356983,0.03102
7,K,bert.encoder.layer.7.attention.self.key,0.0005643409676849842,0.03152
7,K,bert.encoder.layer.7.attention.self.key,0.0005734446458518505,0.03202
7,K,bert.encoder.layer.7.attention.self.key,0.0005837029311805964,0.03252
7,K,bert.encoder.layer.7.attention.self.key,0.0005935452645644546,0.03302
7,K,bert.encoder.layer.7.attention.self.key,0.0006028939969837666,0.03352
7,K,bert.encoder.layer.7.attention.self.key,0.0006139008328318596,0.03402
7,K,bert.encoder.layer.7.attention.self.key,0.0006230556755326688,0.03452
7,K,bert.encoder.layer.7.attention.self.key,0.0006306071882136166,0.03502
7,K,bert.encoder.layer.7.attention.self.key,0.0006417838740162551,0.03552
7,K,bert.encoder.layer.7.attention.self.key,0.0006525458884425461,0.03602
7,K,bert.encoder.layer.7.attention.self.key,0.0006618642946705222,0.03652
7,K,bert.encoder.layer.7.attention.self.key,0.0006719180382788181,0.03702
7,K,bert.encoder.layer.7.attention.self.key,0.000682025623973459,0.03752
7,K,bert.encoder.layer.7.attention.self.key,0.0006908809882588685,0.03802
7,K,bert.encoder.layer.7.attention.self.key,0.0007011317065916955,0.03852
7,K,bert.encoder.layer.7.attention.self.key,0.0007102322415448725,0.03902
7,K,bert.encoder.layer.7.attention.self.key,0.0007201952976174653,0.03952
7,K,bert.encoder.layer.7.attention.self.key,0.0007310871733352542,0.04002
7,K,bert.encoder.layer.7.attention.self.key,0.0007409927784465253,0.040525
7,K,bert.encoder.layer.7.attention.self.key,0.0007506609545089304,0.041025
7,K,bert.encoder.layer.7.attention.self.key,0.0007603791309520602,0.041525
7,K,bert.encoder.layer.7.attention.self.key,0.0007707361364737153,0.042025
7,K,bert.encoder.layer.7.attention.self.key,0.0007813546690158546,0.042525
7,K,bert.encoder.layer.7.attention.self.key,0.0007913223817013204,0.043025
7,K,bert.encoder.layer.7.attention.self.key,0.0008000099915079772,0.043525
7,K,bert.encoder.layer.7.attention.self.key,0.0008094354998320341,0.044025
7,K,bert.encoder.layer.7.attention.self.key,0.0008187799248844385,0.044525
7,K,bert.encoder.layer.7.attention.self.key,0.0008290395489893854,0.045025
7,K,bert.encoder.layer.7.attention.self.key,0.000839339685626328,0.045525
7,K,bert.encoder.layer.7.attention.self.key,0.0008505571749992669,0.046025
7,K,bert.encoder.layer.7.attention.self.key,0.0008587749325670302,0.046525
7,K,bert.encoder.layer.7.attention.self.key,0.0008692541159689426,0.047025
7,K,bert.encoder.layer.7.attention.self.key,0.000878980616107583,0.047525
7,K,bert.encoder.layer.7.attention.self.key,0.0008908233139663935,0.048025
7,K,bert.encoder.layer.7.attention.self.key,0.0009000797290354967,0.048525
7,K,bert.encoder.layer.7.attention.self.key,0.0009095337591134012,0.049025
7,K,bert.encoder.layer.7.attention.self.key,0.0009184504742734134,0.049525
7,K,bert.encoder.layer.7.attention.self.key,0.0009286179556511343,0.050025
7,K,bert.encoder.layer.7.attention.self.key,0.0009362882119603455,0.05053
7,K,bert.encoder.layer.7.attention.self.key,0.0009483836474828422,0.05103
7,K,bert.encoder.layer.7.attention.self.key,0.0009600549237802625,0.05153
7,K,bert.encoder.layer.7.attention.self.key,0.0009689633152447641,0.05203
7,K,bert.encoder.layer.7.attention.self.key,0.0009797656675800681,0.05253
7,K,bert.encoder.layer.7.attention.self.key,0.000991324195638299,0.05303
7,K,bert.encoder.layer.7.attention.self.key,0.0010011737467721105,0.05353
7,K,bert.encoder.layer.7.attention.self.key,0.001010918291285634,0.05403
7,K,bert.encoder.layer.7.attention.self.key,0.0010213168570771813,0.05453
7,K,bert.encoder.layer.7.attention.self.key,0.0010325068142265081,0.05503
7,K,bert.encoder.layer.7.attention.self.key,0.0010439883917570114,0.05553
7,K,bert.encoder.layer.7.attention.self.key,0.001053782645612955,0.05603
7,K,bert.encoder.layer.7.attention.self.key,0.0010630887700244784,0.05653
7,K,bert.encoder.layer.7.attention.self.key,0.0010744595201686025,0.05703
7,K,bert.encoder.layer.7.attention.self.key,0.0010851866099983454,0.05753
7,K,bert.encoder.layer.7.attention.self.key,0.001094662700779736,0.05803
7,K,bert.encoder.layer.7.attention.self.key,0.0011068644234910607,0.05853
7,K,bert.encoder.layer.7.attention.self.key,0.0011181910522282124,0.05903
7,K,bert.encoder.layer.7.attention.self.key,0.0011316303862258792,0.05953
7,K,bert.encoder.layer.7.attention.self.key,0.0011420089285820723,0.06003
7,K,bert.encoder.layer.7.attention.self.key,0.001155354082584381,0.06053
7,K,bert.encoder.layer.7.attention.self.key,0.0011648701038211584,0.061035
7,K,bert.encoder.layer.7.attention.self.key,0.001174704171717167,0.061535
7,K,bert.encoder.layer.7.attention.self.key,0.001185624161735177,0.062035
7,K,bert.encoder.layer.7.attention.self.key,0.0011965872254222631,0.062535
7,K,bert.encoder.layer.7.attention.self.key,0.0012066635536029935,0.063035
7,K,bert.encoder.layer.7.attention.self.key,0.0012188218533992767,0.063535
