step,module_name,layer_idx,sublayer,mac_snr_db,mac_nmse,cosine,out_clip_ratio,ref_deadzone_ratio,mean_abs_err,median_abs_err,p95_abs_err
0,bert.encoder.layer.0.attention.self.query,0,Q,24.66219595307365,0.0034179873805408574,0.9979925751686096,0.0,0.1855010986328125,0.04497263953089714,0.03554469347000122,0.118168406188488
1,bert.encoder.layer.0.attention.self.query,0,Q,24.02177235248328,0.003960952064074718,0.9977026581764221,0.0,0.1850128173828125,0.04767164587974548,0.037400901317596436,0.12704169750213623
2,bert.encoder.layer.0.attention.self.query,0,Q,24.571203461707466,0.0034902971701653096,0.997978150844574,0.0,0.18458260595798492,0.04544416069984436,0.036040306091308594,0.11885498464107513
3,bert.encoder.layer.0.attention.self.query,0,Q,23.913347625330562,0.004061173634028128,0.9976334571838379,0.0,0.18537817895412445,0.04811808094382286,0.03755921125411987,0.1293066293001175
4,bert.encoder.layer.0.attention.self.query,0,Q,24.378613807306028,0.0036485750323707947,0.9978917241096497,0.0,0.18522177636623383,0.04619931802153587,0.03648799657821655,0.12159866839647293
5,bert.encoder.layer.0.attention.self.query,0,Q,24.463709402429636,0.003577798693968304,0.9979040026664734,0.0,0.18511836230754852,0.04584264010190964,0.03616678714752197,0.12091635167598724
6,bert.encoder.layer.0.attention.self.query,0,Q,24.267982284336075,0.0037427059673866025,0.9978089928627014,0.0,0.18493059277534485,0.046582505106925964,0.03652596473693848,0.12416878342628479
7,bert.encoder.layer.0.attention.self.query,0,Q,24.094322909433178,0.003895425414391354,0.9977360367774963,0.0,0.18455208837985992,0.04736916720867157,0.03707236051559448,0.12657956779003143
8,bert.encoder.layer.0.attention.self.query,0,Q,24.52861214801824,0.003524721891644622,0.9979405999183655,0.0,0.1852433979511261,0.045472513884305954,0.03580677509307861,0.12022936344146729
9,bert.encoder.layer.0.attention.self.query,0,Q,24.185187183861593,0.0038147380883676615,0.9977911114692688,0.0,0.18557146191596985,0.0470133051276207,0.03693532943725586,0.12499609589576721
10,bert.encoder.layer.0.attention.self.query,0,Q,24.584164871274623,0.003479927130586884,0.9979709982872009,0.0,0.18492592871189117,0.04533258453011513,0.035805076360702515,0.11914478987455368
11,bert.encoder.layer.0.attention.self.query,0,Q,24.26461269131719,0.003745632692330746,0.9978249669075012,0.0,0.18405024707317352,0.0466749407351017,0.036713480949401855,0.12363991141319275
12,bert.encoder.layer.0.attention.self.query,0,Q,24.580986449138837,0.003482505383244656,0.9979767799377441,0.0,0.1845109760761261,0.04543942213058472,0.03597235679626465,0.11902840435504913
13,bert.encoder.layer.0.attention.self.query,0,Q,24.748353463920306,0.00335082899128169,0.998051643371582,0.0,0.18571726977825165,0.04471307992935181,0.03547212481498718,0.11660504341125488
14,bert.encoder.layer.0.attention.self.query,0,Q,24.50720006268496,0.0035421341509575973,0.9979434609413147,0.0,0.18438805639743805,0.04561816155910492,0.0360187292098999,0.12001901865005493
15,bert.encoder.layer.0.attention.self.query,0,Q,24.12166332058925,0.0038709572073330023,0.9977464079856873,0.0,0.18469449877738953,0.04712118208408356,0.03680133819580078,0.12647280097007751
16,bert.encoder.layer.0.attention.self.query,0,Q,24.142608184219213,0.003852336489010691,0.9977733492851257,0.0,0.18421681225299835,0.04724288731813431,0.037124454975128174,0.12550249695777893
17,bert.encoder.layer.0.attention.self.query,0,Q,24.39129732576946,0.0036379498862029115,0.9978837966918945,0.0,0.18479368090629578,0.04615529254078865,0.036391496658325195,0.12182072550058365
18,bert.encoder.layer.0.attention.self.query,0,Q,24.34061805240498,0.003680615899922259,0.9978768229484558,0.0,0.18431133031845093,0.04627437889575958,0.036450326442718506,0.12231326103210449
19,bert.encoder.layer.0.attention.self.query,0,Q,24.331779914546637,0.00368808148588365,0.9978685975074768,0.0,0.18508529663085938,0.046321481466293335,0.03647446632385254,0.12255826592445374
20,bert.encoder.layer.0.attention.self.query,0,Q,24.24011882236465,0.00376676914802345,0.9978211522102356,0.0,0.18559306859970093,0.04677756503224373,0.03680074214935303,0.124021515250206
21,bert.encoder.layer.0.attention.self.query,0,Q,24.488950204018547,0.0035570656469252637,0.9979211688041687,0.0,0.18532222509384155,0.04563920199871063,0.03597806394100189,0.12039497494697571
22,bert.encoder.layer.0.attention.self.query,0,Q,24.04188153858601,0.003942682229229978,0.997713029384613,0.0,0.18549473583698273,0.04749737307429314,0.03711974620819092,0.12751269340515137
23,bert.encoder.layer.0.attention.self.query,0,Q,24.188751394938002,0.003811625259239799,0.9977810978889465,0.0,0.18443256616592407,0.047017209231853485,0.03687405586242676,0.1252630650997162
24,bert.encoder.layer.0.attention.self.query,0,Q,24.78516296731845,0.0033225616390795045,0.9980573654174805,0.0,0.1853366494178772,0.04453286901116371,0.03529953956604004,0.11612297594547272
25,bert.encoder.layer.0.attention.self.query,0,Q,24.275631117589924,0.00373612198654366,0.997821569442749,0.0,0.1848602294921875,0.046576663851737976,0.036628857254981995,0.12360663712024689
26,bert.encoder.layer.0.attention.self.query,0,Q,24.325303021342446,0.0036936640507274523,0.9978415369987488,0.0,0.1849636435508728,0.04636841267347336,0.0364665687084198,0.12291547656059265
27,bert.encoder.layer.0.attention.self.query,0,Q,24.451776823202444,0.0035876226051814535,0.9979149699211121,0.0,0.18481868505477905,0.04587259888648987,0.03622296452522278,0.1208265870809555
28,bert.encoder.layer.0.attention.self.query,0,Q,24.548468709769185,0.003508640731708006,0.9979478716850281,0.0,0.1849280446767807,0.045451819896698,0.03581404685974121,0.11996617913246155
29,bert.encoder.layer.0.attention.self.query,0,Q,24.012677233599923,0.003969329060688329,0.9976916909217834,0.0,0.1849806010723114,0.04764263331890106,0.03714108467102051,0.12823310494422913
30,bert.encoder.layer.0.attention.self.query,0,Q,24.076522276850483,0.00391137028879801,0.9977367520332336,0.0,0.18409940600395203,0.04743421450257301,0.037180185317993164,0.12639003992080688
31,bert.encoder.layer.0.attention.self.query,0,Q,24.10124568852527,0.0038891775084594063,0.9977744221687317,0.0,0.18511539697647095,0.04736132547259331,0.03721487522125244,0.12572814524173737
32,bert.encoder.layer.0.attention.self.query,0,Q,24.373724841449665,0.00365267755124088,0.9978723526000977,0.0,0.1847432404756546,0.046210404485464096,0.0364072322845459,0.12228769063949585
33,bert.encoder.layer.0.attention.self.query,0,Q,24.73217668675528,0.003363322456035656,0.9980359077453613,0.0,0.18503400683403015,0.04480263963341713,0.035498857498168945,0.11705046892166138
34,bert.encoder.layer.0.attention.self.query,0,Q,23.370248343019696,0.0046020752025518205,0.9973981976509094,0.0,0.18450461328029633,0.05064164847135544,0.039371758699417114,0.13691434264183044
35,bert.encoder.layer.0.attention.self.query,0,Q,24.708145376281045,0.0033820368283815393,0.9980224967002869,0.0,0.18507978320121765,0.044927194714546204,0.035629481077194214,0.11717469990253448
36,bert.encoder.layer.0.attention.self.query,0,Q,24.434540966749772,0.00360190627299282,0.9978935122489929,0.0,0.18530146777629852,0.045891933143138885,0.03611874580383301,0.12138175964355469
37,bert.encoder.layer.0.attention.self.query,0,Q,24.457720977909037,0.003582704554186793,0.9979024529457092,0.0,0.18534724414348602,0.045840393751859665,0.03618258237838745,0.12092825770378113
38,bert.encoder.layer.0.attention.self.query,0,Q,24.076645639884617,0.003911291537000134,0.9977102875709534,0.0,0.18440458178520203,0.047492001205682755,0.03717994689941406,0.1270548403263092
