layer_idx,sublayer,dw_zero_ratio,dw_1lsb_ratio,dw_absmean,min_nonzero_delta,dw_absmax,dw_q90,dw_q99,pulse_sat_ratio,bound_sat_ratio,grad_absmean,grad_deadzone_ratio,update_vs_grad_cosine,eff_lr_slope,BL_mean,BL_p99,BL_hit_ratio,pulse_under_frac,pulse_ok_frac,pulse_over_frac,dw_fast_zero_ratio,dw_fast_1lsb_ratio,dw_fast_absmean,dw_slow_zero_ratio,dw_slow_1lsb_ratio,dw_slow_absmean,dw_fast_vs_grad_cosine,dw_fast_eff_lr_slope,hidden_absmean,hidden_absmax,hidden_below1_ratio,hidden_trunc_nonzero_ratio,hidden_trunc_meanabs,is_transfer_step,transfer_duty,transfer_spike,transfer_efficiency,buffer_above_thresh_ratio,is_transfer_scheduled,cols_updated_count,cols_updated_ratio,rows_updated_count,rows_updated_ratio,buffer_pre_nonzero_ratio,buffer_pre_absmean,buffer_post_nonzero_ratio,buffer_post_absmean,buffer_cleared_ratio,buffer_pre_above_gran_ratio,sign_mismatch_ratio,rel_update_error,BL_fp_mean,BL_fp_p99,BL_fp_hit_ratio,dw_p50,delta_L_pred,dw_fp_dot_dw_eff,cosine_slow_grad,cosine_slow_grad_nz,cosine_slow_fast,cosine_slow_fast_nz,trace_every
0,K,0.5737890625,0.4141015625,7.500059615267674e-05,1.5577636659145356e-05,0.001139429162722081,0.00022979109213338233,0.0005668593727750703,0.0,0.0,0.0005330432004120667,0.9999609375,0.21894038558588363,2.413483625557274,1.001171875,1.02,0.0,0.9990234375,0.0009765625,0.0,0.0061328125,0.0078515625,0.28404383617802526,0.5737890625,0.11326171875,0.00048741760096163487,0.03095794669177849,601.4339239501953,0.2251288954913616,0.9502037125825882,0.6094596508145332,0.0,0.0,0.99,0.4305160984848485,3185801660.0049605,0.0017770728942464301,0.3905403473973274,0.13,192.52,0.25067708333333333,188.65,0.24563802083333333,0.40942832112312316,0.2229968200623989,0.41329340636730194,0.2251288954913616,0.2177010940015316,0.3868937173485756,0.70943359375,128899.61026239723,0.44521484375,1.85460205078125,0.0,9.759538806974887e-07,-1.3131711822822467e-05,1.3131711822822468e-07,0.21567241679877042,0.30947975404184275,0.0021701953443698583,0.004307550291126274,1.0
0,O,0.4751953125,0.5215234375,6.476056903920836e-05,1.2199459597468376e-05,0.0008123920840444044,0.00018065490148728714,0.0003874444236862473,0.0,0.0,0.001015570721210679,0.9995703125,0.19061288706958293,1.7495887222886086,1.00775390625,1.05,0.0,0.9958984375,0.0041015625,0.0,0.00244140625,0.0094140625,0.33240785253234206,0.4751953125,0.10818359375,0.0006997674127342179,0.020348429814330302,726.8401039123535,0.17881226658821106,0.9502036929130554,0.6917467707395554,0.0,0.0,1.0,0.5248046875,1106195200.4566617,0.002164617017137826,0.3082532246410847,0.13,225.91,0.2941536458333333,226.86,0.295390625,0.32152111649513243,0.17741638377308847,0.32397900223731996,0.17881226658821106,0.18801983281970025,0.30589658945798875,0.676015625,19808.47079498295,0.53037109375,1.056700439453125,0.0,2.6048395375255497e-05,-1.949436843143304e-05,1.949436843143304e-07,0.19709421886596828,0.26554032269399613,0.004517643272411078,0.017021993818925694,1.0
0,Q,0.604140625,0.3858984375,6.770654552383348e-05,1.105785369873047e-05,0.000973589809727855,0.0002125423593679443,0.0005362497118767351,0.0,0.0,0.0006194826835053391,0.99990234375,0.1517005356680602,1.3281959695741534,1.0023828125,1.028900146484375,0.0,0.99818359375,0.00181640625,0.0,0.0062890625,0.00861328125,0.23385318683693185,0.604140625,0.1103515625,0.00043204542773310093,0.01344333650333283,-30.079558912813663,0.24008216813206673,0.950203714966774,0.5827340358495712,0.0,0.0,0.99,0.39985795454545453,3036494896.177719,0.0019300121544331764,0.41726596385240555,0.13,177.57,0.2312109375,175.78,0.22888020833333333,0.43957790821790693,0.23778011277318,0.44375559508800505,0.24008216813206673,0.21859352976083757,0.4133323496580124,0.75328125,103045.26440224708,0.4106640625,1.635701904296875,0.0,2.707168459892273e-07,-9.039569757618438e-06,9.039569757618438e-08,0.14122990150237455,0.2125516726371992,-0.004006263891642448,-0.005636304647501821,1.0
0,V,0.52171875,0.47732421875,5.511436120286817e-05,5.254857242107391e-06,0.0005322821030858904,0.0001653239310689969,0.00035209826979553326,0.0,0.0,0.0010427446456742473,0.99955078125,0.24811968609690666,2.0125293642282487,1.002109375,1.03,0.0,0.99822265625,0.00177734375,0.0,0.0033984375,0.00896484375,0.31030912393238397,0.52171875,0.11587890625,0.0005907995020970702,0.008881615973223234,477.6467962861061,0.19867938831448556,0.9502036947011948,0.6568113669753075,0.0,0.0,0.99,0.48311237373737376,2649266037.259221,0.0019841517140392682,0.3431886285543442,0.13,209.54,0.27283854166666666,207.77,0.2705338541666667,0.3583789387345314,0.19701332554221154,0.3613649481534958,0.19867938831448556,0.20423799276351928,0.3403517144918442,0.66369140625,13521.838390860321,0.48009765625,0.99,0.0,7.408648962154984e-06,-2.2667558575051316e-05,2.2667558575051316e-07,0.24538782447576524,0.3162424233600949,0.00878906871927029,0.01282785827737311,1.0
1,K,0.60814453125,0.3862109375,6.2879592878744e-05,1.2108981609344482e-05,0.0007784788904245943,0.0002024449736927636,0.0004715692580793984,0.0,0.0,0.0003546541148898541,1.0,0.17568442134652287,2.1212705494090915,1.00029296875,1.01,0.0,0.9997265625,0.0002734375,0.0,0.005546875,0.01130859375,0.20811997475335375,0.60814453125,0.11189453125,0.00042414886236656456,-0.0003900625713868067,-225.79537727355958,0.24344761475920676,0.9502037072181702,0.5787053927779198,0.0,0.0,0.99,0.3958136047979798,3033797764.642672,0.002194284938348899,0.4212946066260338,0.13,176.57,0.22990885416666668,179.36,0.23354166666666668,0.4446424028277397,0.24108637511730194,0.44891871243715287,0.24344761475920676,0.21395497545599937,0.41729058176279066,0.7413671875,91560.35663460357,0.4013671875,1.3068017578125,0.0,0.0,-7.3141929413100826e-06,7.314192941310083e-08,0.17298570029437543,0.2535322748801925,-0.0034020513098221273,-0.0030713424690989683,1.0
1,O,0.44189453125,0.5550390625,6.933607910468709e-05,5.803182721138e-06,0.0006524578976677731,0.00018840429496776777,0.0003901745085022412,0.0,0.0,0.0011107857753813732,0.99927734375,0.11615559851459693,1.0087570647965185,1.00740234375,1.05,0.0,0.9960546875,0.0039453125,0.0,0.00416015625,0.0118359375,0.3001989112771116,0.44189453125,0.11333984375,0.0007678814699465875,0.0007558191046700813,-40.58064774036407,0.16961403913795947,0.9502036827802658,0.7080822241306305,0.0,0.0,0.99,0.5637428977272727,631077458.2072761,0.0026596256340158564,0.29191777631640436,0.13,235.18,0.3062239583333333,235.6,0.3067708333333333,0.30566421449184417,0.16841074682772159,0.3077661296725273,0.16961403913795947,0.1720514090359211,0.28989173129200935,0.68197265625,13791.828024295033,0.5626171875,1.076700439453125,0.0,3.479492057522293e-05,-1.7579956332003377e-05,1.7579956332003377e-07,0.11927843698533253,0.15140743263893658,0.0030461181671125816,0.005424285668531677,1.0
1,Q,0.61859375,0.3758203125,6.06051979593758e-05,1.3089068233966828e-05,0.0007328517915448174,0.00019815341991488822,0.00046029745979467404,0.0,0.0,0.0003783258091789321,0.99998046875,0.13009445956005947,1.6787056101160125,1.00033203125,1.01,0.0,0.9996875,0.0003125,0.0,0.00564453125,0.01138671875,0.18501080971152986,0.61859375,0.1107421875,0.00040882639616029336,-0.0005244128320191521,-58.69431262969971,0.25084173783659935,0.950203703045845,0.5656559929251671,0.0,0.0,0.99,0.3852588383838384,3028604822.8542013,0.0024065236683578095,0.4343440070748329,0.13,171.95,0.22389322916666668,174.84,0.22765625,0.4599797064065933,0.24861145600676537,0.4640022623538971,0.25084173783659935,0.2131676907837391,0.43057445883750917,0.76892578125,73115.2658244853,0.3899609375,1.250101318359375,0.0,0.0,-5.967650918758949e-06,5.967650918758949e-08,0.12506426651962102,0.17921066771007396,0.005437159127031918,0.008346280169489823,1.0
1,V,0.4763671875,0.52208984375,6.416230313334381e-05,5.5379793047904965e-06,0.0005757444072514772,0.00018550679757026956,0.0003707465101615526,0.0,0.0,0.0010251761447580066,0.99935546875,0.30042613118886946,2.606024333536625,1.00181640625,1.03,0.0,0.99869140625,0.00130859375,0.0,0.00521484375,0.0097265625,0.3234162542538252,0.4763671875,0.11748046875,0.0006971192240598611,0.01313571483362466,819.4777991485596,0.18327876105904578,0.9502036887407302,0.6844588541984558,0.0,0.0,0.99,0.5289220328282829,992479391.1704971,0.002288439186929796,0.3155411446094513,0.13,222.45,0.2896484375,230.34,0.299921875,0.3302254067361355,0.18197880893945695,0.3325295686721802,0.18327876105904578,0.18641294717788695,0.3133500672876835,0.62484375,11665.310513728367,0.52642578125,1.00780029296875,0.0,2.475836721714586e-05,-3.132456440013698e-05,3.1324564400136976e-07,0.2952331453561783,0.3692723891199237,-0.0035804155288496984,-0.004097127551424571,1.0
2,K,0.61537109375,0.3755078125,6.595049719180679e-05,1.691943034529686e-05,0.000866253589047119,0.00021231534672551787,0.0005145882198121399,0.0,0.0,0.000311042800276482,1.0,0.14171304617193528,1.4304984889179468,1.000078125,1.0,0.0,0.999921875,7.8125e-05,0.0,0.005703125,0.01525390625,0.18281478747958319,0.61537109375,0.10615234375,0.0004189522500382736,0.019802248908090406,129.72135514259338,0.2487858836352825,0.9502037024497986,0.5709005215764046,0.0,0.0,0.99,0.3885140467171717,3029444479.534045,0.00247281196200696,0.4290994793176651,0.13,177.05,0.2305338541666667,171.45,0.2232421875,0.4542818707227707,0.246512733399868,0.45836374938488006,0.2487858836352825,0.2102522112429142,0.4252744230628014,0.7569140625,142723.31647373873,0.3976953125,1.49900146484375,0.0,0.0,-4.803782408080437e-06,4.803782408080437e-08,0.15179185109212995,0.22693634575063532,-0.012509626018581911,-0.016570783126158544,1.0
2,O,0.41791015625,0.58044921875,7.341067768720677e-05,7.826201617717743e-06,0.0005681183771230281,0.00019689112850755918,0.0003826550813391805,0.0,0.0,0.0013072477406240069,0.9991015625,0.15136785078575485,1.123065393102006,1.00923828125,1.06,0.0,0.99521484375,0.00478515625,0.0,0.00431640625,0.01134765625,0.34110171542037276,0.41791015625,0.1191015625,0.0008261714785476216,0.01485201193136163,349.07757926940917,0.15716038525104523,0.9502036780118942,0.7293026226758957,0.0,0.0,0.99,0.5879695391414141,591998277.3744547,0.0025022849607505863,0.27069737777113917,0.13,243.54,0.317109375,244.85,0.3188151041666667,0.2825,0.1560675385594368,0.2844023472070694,0.15716038525104523,0.16651597768068313,0.2688576085865498,0.6536328125,10057.989601917023,0.5851953125,1.01780029296875,0.0,4.158144380198792e-05,-2.3479711122931235e-05,2.3479711122931235e-07,0.1534042387525551,0.18826929068268097,0.009426889015594497,0.013953140031339394,1.0
