figure_id,run_tag,layer_name,layer_idx,sublayer,variant,dac_bits,adc_bits,inp_bound,inp_res,res_ratio,step_size,nm_thres,sto_round,EZR,QZR_all,QZR_nonzero,ODR,cosine_sim,l2_retention,rel_l2_error,clip_rate_scaled,ratio_q50,ratio_q90,ratio_q99,p_clip,absmax_q50,absmax_q90,absmax_q99,absmax_q999,EZR_pad,QZR_all_pad,seed
B,v3_ABD,bert.encoder.layer.0.intermediate.dense,0,FFN1,sweep,4,4,1.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,False,0.41209332436323165,0.8768030291795731,0.790468561053276,165228.21453125,0.949778927564621,1.0263995945453643,0.31808511197566985,0.0,0.0014023858483415098,0.08597164407372475,0.333899110853672,2.306265002971486e-08,0.0018368848384125158,0.00757890391163528,0.04464255832135677,0.23694765917956828,0.3907545268535614,0.9043979239463806,44
B,v3_ABD,bert.encoder.layer.0.output.dense,0,FFN2,sweep,4,4,1.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,False,0.10001536950469017,0.30905519872903825,0.23227051824331282,7.029345054626464,0.9883444368839264,1.0117055571079254,0.151933746188879,0.0,0.14865786358714103,0.4477971607446671,0.7642652457952499,0.0,0.0013052235584473236,0.005065526980906725,0.02904672335833311,0.12302472554147244,0.10002160899341106,0.30941544264554977,44
B,v3_ABD,bert.encoder.layer.0.attention.self.key,0,K,sweep,4,4,1.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,False,0.0,0.6584084004163742,0.6584084004163742,35.638171348571774,0.965003588795662,1.0215186452865601,0.2636483904719353,0.0,0.04055002927780151,0.21063708528876304,0.6014023953676224,0.0,0.0018024664162658154,0.008322681966237724,0.040955229829996824,0.141360740698874,0.5545247399806976,0.8480292576551437,44
B,v3_ABD,bert.encoder.layer.0.attention.output.dense,0,O,sweep,4,4,1.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,False,0.10000573441386224,0.30755304634571073,0.2306093966960907,6.9653921747207646,0.9873608607053757,1.0127973008155822,0.15754840284585953,0.0,0.14731890618801116,0.43428447395563125,0.7495370471477508,1.0597650913268807e-06,0.0025350269943010062,0.00985539966262877,0.06470942417159677,0.32162666752934455,0.10000502333045005,0.31120696604251863,44
B,v3_ABD,bert.encoder.layer.0.attention.self.query,0,Q,sweep,4,4,1.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,False,2.2956253123993518e-05,0.4989529827237129,0.4989414727687836,14.755566148757934,0.9639210712909698,1.031091730594635,0.2672754281759262,0.0,0.07165703684091568,0.25287014365196225,0.601989107131958,7.963812436173612e-09,0.0007173189477180131,0.0030349546228535472,0.023120073406025766,0.1451998233795166,0.0002832073688659875,0.5040521147847176,44
B,v3_ABD,bert.encoder.layer.0.attention.self.value,0,V,sweep,4,4,1.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,False,0.0,0.584467367529869,0.584467367529869,24.33916276931763,0.9659074234962464,1.0247817134857178,0.26007393226027486,0.0,0.05431179348379374,0.23906777560710907,0.6124065804481507,1.0985257517859281e-07,0.0034070618369150905,0.014173596589826047,0.0690260904841125,0.25042362734675405,0.5545247399806976,0.8150511693954468,44
B,v3_ABD,bert.encoder.layer.1.intermediate.dense,1,FFN1,sweep,4,4,1.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,False,0.4305907064676285,0.8804813939332962,0.7901189428567886,175413.275234375,0.9566537141799927,1.0270091223716735,0.293850976228714,0.0,0.0002730515876464779,0.08676422007381916,0.35303541988134385,2.7782003542142774e-08,0.001361481910571456,0.005462490173522383,0.03920678187161684,0.25188153304159644,0.43660952121019364,0.883891087770462,44
B,v3_ABD,bert.encoder.layer.1.output.dense,1,FFN2,sweep,4,4,1.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,False,0.10004535168409348,0.3140264204144478,0.2377686631679535,7.275018405914307,0.9878549104928971,1.0119484794139861,0.15363199681043624,0.0,0.14693375885486604,0.4479469534754753,0.7642188674211502,0.0,0.0009790679460274987,0.0038105270662344994,0.024539817068725826,0.12750129885971545,0.10001364454627037,0.32000218659639357,44
B,v3_ABD,bert.encoder.layer.1.attention.self.key,1,K,sweep,4,4,1.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,False,0.0,0.7550462609529496,0.7550462609529496,48.6743522644043,0.9585429811477661,1.0206848108768463,0.28730684876441953,0.0,0.026809658296406268,0.15297666043043137,0.5514156252145768,0.0,0.0013600813690572977,0.006052183711435646,0.02523830149322748,0.0730735352449119,0.5545247399806976,0.8910094821453094,44
B,v3_ABD,bert.encoder.layer.1.attention.output.dense,1,O,sweep,4,4,1.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,False,0.09999604664742946,0.3063525629043579,0.22928409278392792,6.933624205589294,0.9873986375331879,1.0126568830013276,0.1567639446258545,0.0,0.14866241663694382,0.4369953507184982,0.7516160088777543,2.9774980362162753e-07,0.0015888753853505477,0.006193456479813904,0.05439888080582023,0.30740695290267467,0.10000157356262207,0.3169257941842079,44
B,v3_ABD,bert.encoder.layer.1.attention.self.query,1,Q,sweep,4,4,1.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,False,7.160197001212509e-05,0.551128865480423,0.5510970139503479,20.111228132247923,0.9612382936477661,1.0296851015090942,0.27577450066804887,0.0,0.061464601941406724,0.23950248211622238,0.6015776026248932,0.0,0.00041364507167600094,0.0017286739725386724,0.013021969627588987,0.07466481843963266,0.00042046441503771346,0.5081405329704285,44
