layer_idx,sublayer,layer_name,ratio,cdf
7,K,bert.encoder.layer.7.attention.self.key,4.3037495345288335e-08,5e-06
7,K,bert.encoder.layer.7.attention.self.key,7.79074525780743e-06,0.000505
7,K,bert.encoder.layer.7.attention.self.key,1.8033795640803874e-05,0.001005
7,K,bert.encoder.layer.7.attention.self.key,2.6180045097135007e-05,0.001505
7,K,bert.encoder.layer.7.attention.self.key,3.553279384505004e-05,0.002005
7,K,bert.encoder.layer.7.attention.self.key,4.473840817809105e-05,0.002505
7,K,bert.encoder.layer.7.attention.self.key,5.2517680160235614e-05,0.003005
7,K,bert.encoder.layer.7.attention.self.key,6.025157927069813e-05,0.003505
7,K,bert.encoder.layer.7.attention.self.key,6.900149310240522e-05,0.004005
7,K,bert.encoder.layer.7.attention.self.key,7.81574854045175e-05,0.004505
7,K,bert.encoder.layer.7.attention.self.key,8.779135532677174e-05,0.005005
7,K,bert.encoder.layer.7.attention.self.key,9.618518379284069e-05,0.005505
7,K,bert.encoder.layer.7.attention.self.key,0.00010620678222039714,0.006005
7,K,bert.encoder.layer.7.attention.self.key,0.0001134687481680885,0.006505
7,K,bert.encoder.layer.7.attention.self.key,0.00012157938908785582,0.007005
7,K,bert.encoder.layer.7.attention.self.key,0.00013015828153584152,0.007505
7,K,bert.encoder.layer.7.attention.self.key,0.00013722504081670195,0.008005
7,K,bert.encoder.layer.7.attention.self.key,0.0001457814360037446,0.008505
7,K,bert.encoder.layer.7.attention.self.key,0.00015506955969613045,0.009005
7,K,bert.encoder.layer.7.attention.self.key,0.00016508871340192854,0.009505
7,K,bert.encoder.layer.7.attention.self.key,0.00017478715744800866,0.010005
7,K,bert.encoder.layer.7.attention.self.key,0.00018320356321055442,0.01051
7,K,bert.encoder.layer.7.attention.self.key,0.000191619255929254,0.01101
7,K,bert.encoder.layer.7.attention.self.key,0.00020193392992950976,0.01151
7,K,bert.encoder.layer.7.attention.self.key,0.0002114027738571167,0.01201
7,K,bert.encoder.layer.7.attention.self.key,0.00021873452351428568,0.01251
7,K,bert.encoder.layer.7.attention.self.key,0.00022707312018610537,0.01301
