figure_id,run_tag,layer_name,layer_idx,sublayer,variant,dac_bits,adc_bits,inp_bound,inp_res,res_ratio,step_size,nm_thres,sto_round,EZR,QZR_all,QZR_nonzero,ODR,cosine_sim,l2_retention,rel_l2_error,clip_rate_scaled,ratio_q50,ratio_q90,ratio_q99,p_clip,absmax_q50,absmax_q90,absmax_q99,absmax_q999,EZR_pad,QZR_all_pad,task,seed
D,smoke,bert.encoder.layer.0.intermediate.dense,0,FFN1,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,0.0005975717678666115,0.5808500051498413,0.580599844455719,206.89174194335936,0.9974026322364807,1.0020840644836426,0.0702570766210556,0.0,0.005346036283299327,0.04258538097143176,0.2830899461507796,0.0,9.488279465585947e-05,0.00024895846727304163,0.0006131609959993511,0.0011991487350314855,0.15917905792593956,0.6464717507362365,rte,42
D,smoke,bert.encoder.layer.0.output.dense,0,FFN2,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,0.10008774101734161,0.12122708261013031,0.023491114005446435,6.2530523300170895,0.9998602509498596,1.0001246452331543,0.016463254764676093,0.0,0.16218745559453965,0.4564633041620255,0.760634160280228,0.0,7.577198994113132e-05,0.0002189283084589988,0.0004951505339704454,0.0009834832570049911,0.24281781911849976,0.2605628430843353,rte,42
D,smoke,bert.encoder.layer.0.attention.self.key,0,K,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,0.0,0.09884164035320282,0.09884164035320282,20.503705978393555,0.999468994140625,1.0004897356033324,0.03152133040130138,0.0,0.055680498108267786,0.24172011017799377,0.6152075152397157,0.0,4.34437271906063e-05,9.94235699181445e-05,0.0001963013084605336,0.000349616099265404,0.15868005715310574,0.241647207736969,rte,42
D,smoke,bert.encoder.layer.0.attention.output.dense,0,O,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,0.09908290952444077,0.12006149739027024,0.023286592960357667,6.203618144989013,0.9998589873313903,1.0001181602478026,0.01649359241127968,0.0,0.16357840746641159,0.4586856269836426,0.7664585418701175,0.0,0.00011785662500187754,0.0003163127548759803,0.0007108220655936748,0.0014080675784498454,0.24196913838386536,0.25957444310188293,rte,42
D,smoke,bert.encoder.layer.0.attention.self.query,0,Q,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,0.0,0.07142785638570785,0.07142785638570785,15.23807487487793,0.999491560459137,1.0005180358886718,0.030700217187404632,0.0,0.07079160138964653,0.25269136726856234,0.6000357615947727,0.0,3.113036764261779e-05,8.602098168921656e-05,0.00021397169621195644,0.0004126367333810776,0.15868005715310574,0.21867901980876922,rte,42
D,smoke,bert.encoder.layer.0.attention.self.value,0,V,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,0.0,0.08742454946041107,0.08742454946041107,18.292724990844725,0.999482262134552,1.0004824638366698,0.0307100310921669,0.0,0.06270126216113567,0.2551762938499451,0.6254263461828241,0.0,9.401814022567124e-05,0.0002075716620311141,0.0004480632778722793,0.0008509443025104702,0.15868005715310574,0.2316796749830246,rte,42
D,smoke,bert.encoder.layer.1.intermediate.dense,1,FFN1,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,0.0008124573156237602,0.5487199902534485,0.5483564615249634,182.3653594970703,0.9971438765525817,1.002230739593506,0.07254245579242706,0.0,0.00631814245134592,0.04687064006924631,0.28809985297918295,0.0,0.00011097798706032336,0.0003458362276433036,0.0008279200061224401,0.0016287706675939262,0.1593527805060148,0.6192910671234131,rte,42
D,smoke,bert.encoder.layer.1.output.dense,1,FFN2,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,0.09959842115640641,0.1211072787642479,0.023888029903173447,6.464946746826172,0.9998509526252747,1.0001772165298461,0.016830429807305335,0.0,0.15805660486221312,0.45193062722682953,0.7643755888938908,0.0,9.48311440879479e-05,0.0002802741015329957,0.0006793707376345992,0.0011234192294068634,0.2424567997455597,0.26052596867084504,rte,42
D,smoke,bert.encoder.layer.1.attention.self.key,1,K,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,0.0,0.12701250463724137,0.12701250463724137,24.20777359008789,0.9994062066078186,1.0006341218948365,0.03329009637236595,0.0,0.04936125837266445,0.22723566442728044,0.5868234804868704,0.0,4.5124666939955205e-05,0.00012087396316928789,0.00029042271489743143,0.00040754658402875066,0.15868005715310574,0.26520681381225586,rte,42
D,smoke,bert.encoder.layer.1.attention.output.dense,1,O,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,0.09968061596155167,0.1209668755531311,0.023643284291028976,6.3787538528442385,0.9998536109924316,1.0001130819320678,0.016745426505804063,0.0,0.15988850444555283,0.45429700970649717,0.7629801996946337,0.0,0.00012714380718534813,0.0003324331104522571,0.0009742754860781133,0.002698099473491311,0.2425617128610611,0.2604211330413818,rte,42
