figure_id,run_tag,layer_name,layer_idx,sublayer,variant,dac_bits,adc_bits,inp_bound,inp_res,res_ratio,step_size,nm_thres,sto_round,EZR,QZR_all,QZR_nonzero,ODR,cosine_sim,l2_retention,rel_l2_error,clip_rate_scaled,ratio_q50,ratio_q90,ratio_q99,p_clip,absmax_q50,absmax_q90,absmax_q99,absmax_q999,EZR_pad,QZR_all_pad,task,seed
B,smoke,bert.encoder.layer.0.intermediate.dense,0,FFN1,sweep,4,4,1.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,False,0.3936370213826497,0.8725768725077311,0.7898324926694235,302567.3229166667,0.9490736325581869,1.026504675547282,0.32001269857088727,0.0,0.002138810271086792,0.08849840313196179,0.33868887841701495,0.0,0.004003743873909116,0.02114673548688491,0.10129096359014511,0.1999607856074969,0.5096059441566467,0.8970299363136292,rte,42
B,smoke,bert.encoder.layer.0.output.dense,0,FFN2,sweep,4,4,1.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,False,0.1007220447063446,0.3040836652119954,0.22614028553167978,6.903669039408366,0.9881447752316793,1.0116717020670574,0.15202066799004874,0.0,0.1517048900326093,0.44993058542410536,0.763442034721375,0.0,0.002828030458961924,0.016282930970191956,0.07262323175867398,0.26596494764089584,0.2720116625229518,0.43637457489967346,rte,42
B,smoke,bert.encoder.layer.0.attention.self.key,0,K,sweep,4,4,1.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,False,0.0,0.6347300211588541,0.6347300211588541,28.906437555948894,0.9660347700119019,1.0216526985168457,0.25983444849650067,0.0,0.04478659542898337,0.2206844781835874,0.6190786182880403,0.0,0.003836071972424785,0.021348902955651283,0.07719499493638675,0.10633983214696248,0.19053980770210424,0.7061213652292887,rte,42
B,smoke,bert.encoder.layer.0.attention.output.dense,0,O,sweep,4,4,1.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,False,0.09990831464529037,0.30421706040700275,0.22698497772216797,6.89889653523763,0.9872139096260071,1.0124373038609822,0.1566223899523417,0.0,0.1501312553882599,0.443092339237531,0.7594958937168123,0.0,0.005392176099121571,0.02923406691600879,0.22262793282667795,0.5174844712018967,0.27139276762803394,0.43646950523058575,rte,42
B,smoke,bert.encoder.layer.0.attention.self.query,0,Q,sweep,4,4,1.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,False,0.00015873015703012547,0.4783151348431905,0.47823187708854675,13.848803838094076,0.9669587016105652,1.0291959047317505,0.2557608981927236,0.0,0.0759078599512577,0.26518319149812064,0.6221969658136391,0.0,0.0015242123045027256,0.008039299864321947,0.0678154615064462,0.12953308473030725,0.19064831795791784,0.5777243773142496,rte,42
B,smoke,bert.encoder.layer.0.attention.self.value,0,V,sweep,4,4,1.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,False,0.0,0.5582865476608276,0.5582865476608276,22.13626543680827,0.9693680206934611,1.023261268933614,0.2467539111773173,0.0,0.05886841875811418,0.2594924201567968,0.6326624860366189,0.0,0.007140804314985871,0.03937567273775736,0.16614971309900284,0.21102248380581537,0.19053980770210424,0.6449644764264425,rte,42
B,smoke,bert.encoder.layer.1.intermediate.dense,1,FFN1,sweep,4,4,1.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,False,0.4132694403330485,0.8723926941553751,0.7824814915657043,350202.8020833333,0.9575210412343343,1.0268455346425374,0.29080074032147724,0.0,0.0005700684317465251,0.0934365314741929,0.3686310722430545,0.0,0.0029108489397913218,0.017374442269404728,0.11304344981908798,0.23632678389549255,0.526079793771108,0.8968137502670288,rte,42
B,smoke,bert.encoder.layer.1.output.dense,1,FFN2,sweep,4,4,1.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,False,0.09993134935696919,0.3112490673859914,0.23477515578269958,7.318395773569743,0.9877068400382996,1.0113763411839802,0.15349255998929343,0.0,0.14949903637170792,0.44942016800244655,0.7587496352195756,0.0,0.0022737569718932114,0.014104709960520267,0.06019335240125656,0.39311092098553974,0.27144969006379444,0.4426029324531555,rte,42
B,smoke,bert.encoder.layer.1.attention.self.key,1,K,sweep,4,4,1.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,False,0.0,0.724889894326528,0.724889894326528,40.28121821085612,0.9592989484469095,1.0215437412261963,0.28469976782798767,0.0,0.030959383584558964,0.16963096708059314,0.5602228047450396,0.0,0.0028916679633160434,0.0148085942491889,0.049741064508756004,0.12497270852327347,0.19053980770210424,0.7757343451182047,rte,42
B,smoke,bert.encoder.layer.1.attention.output.dense,1,O,sweep,4,4,1.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,False,0.09970513979593913,0.3010437985261281,0.22363640864690146,6.8586955070495605,0.9876707792282104,1.0117722749710083,0.15442090233167013,0.0,0.15283326556285223,0.4459225018819173,0.7596109338601437,0.0,0.0035344192292541265,0.0220188091819485,0.12223147104183833,0.4303910831610362,0.2712276528278987,0.43447203437487286,rte,42
B,smoke,bert.encoder.layer.1.attention.self.query,1,Q,sweep,4,4,1.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,False,0.0004761904710903764,0.5615166227022806,0.5612972180048624,18.040560404459637,0.961520254611969,1.0304551521937053,0.27646122376124066,0.0,0.059561712667346,0.2340999752283097,0.5921884427467984,0.0,0.0009897979713665943,0.006196122849360108,0.03592869018514951,0.15730740626653036,0.19086532853543758,0.6466363867123922,rte,42
B,smoke,bert.encoder.layer.1.attention.self.value,1,V,sweep,4,4,1.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,False,0.0,0.5993828376134237,0.5993828376134237,23.981944402058918,0.9686453541119894,1.021519660949707,0.2493420938650767,0.0,0.05057615662614504,0.24542312572399783,0.6212435281276725,0.0,0.004089436881865065,0.02106224310894807,0.07695878048737843,0.3097333312034607,0.19053980770210424,0.6787505547205607,rte,42
B,smoke,bert.encoder.layer.2.intermediate.dense,2,FFN1,sweep,4,4,1.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,False,0.4418528576691945,0.8445248603820801,0.7215144832928976,288687.1822916667,0.9559936920801798,1.0324331521987915,0.2946395476659139,0.0,0.00036915030250384007,0.11103375156720478,0.3741795315345129,0.0,0.001760210725478828,0.010662617006649574,0.06723248089353244,0.2602294733126958,0.5496846238772074,0.8747334480285645,rte,42
B,smoke,bert.encoder.layer.2.output.dense,2,FFN2,sweep,4,4,1.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,False,0.09958741317192714,0.4288151164849599,0.3656368553638458,13.137367884318033,0.97403617699941,1.0183180173238118,0.2043655514717102,0.0,0.09685979411005974,0.405511392156283,0.7305451949437463,2.4801587035957104e-06,0.0019171680711830656,0.008714815756926933,0.06474368336300056,0.5637921442588171,0.27108369767665863,0.5381035208702087,rte,42
B,smoke,bert.encoder.layer.2.attention.self.key,2,K,sweep,4,4,1.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,False,0.0,0.781598707040151,0.781598707040151,57.659271240234375,0.9552773038546244,1.020440936088562,0.29844149947166443,0.0,0.02240735354522864,0.13961053589979808,0.4995312458276757,0.0,0.001871906453743577,0.011872879229485989,0.03392596108218034,0.05135902762413025,0.19053980770210424,0.8207218647003174,rte,42
B,smoke,bert.encoder.layer.2.attention.output.dense,2,O,sweep,4,4,1.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,False,0.10010805974404018,0.3338756362597148,0.2597723106543223,8.555772463480631,0.9824263453483582,1.014612078666687,0.17366303006807962,0.0,0.1367010623216629,0.4290466129779816,0.7431842672824868,4.960317407191421e-06,0.00257268901138256,0.013906817572812239,0.11579270536700885,0.9630995045105616,0.27155213554700214,0.4609956343968709,rte,42
B,smoke,bert.encoder.layer.2.attention.self.query,2,Q,sweep,4,4,1.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,False,0.003015873022377491,0.6248374382654825,0.6236936450004578,2137.217460632324,0.9611444075902303,1.0268001556396484,0.2780011494954427,0.0,0.0476067258665959,0.21336943358182905,0.5908581962188086,0.0,0.0005489835263385127,0.0037495129896948733,0.02092789765447378,0.06089563916126887,0.19292064011096954,0.695916752020518,rte,42
B,smoke,bert.encoder.layer.2.attention.self.value,2,V,sweep,4,4,1.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,False,0.0,0.629719098409017,0.629719098409017,29.694916407267254,0.9684444467226664,1.0201544761657715,0.2493922015031179,0.0,0.0437915405879418,0.23882462879021962,0.615726099610329,0.0,0.0035454947501420975,0.022619660943746567,0.08928790564338367,0.14649078249931335,0.19053980770210424,0.6993314226468405,rte,42
B,smoke,bert.encoder.layer.3.intermediate.dense,3,FFN1,sweep,4,4,1.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,False,0.47036390503247577,0.8674895167350769,0.7498944600423177,228238.81640625,0.9436232248942057,1.0262683629989624,0.3218703866004944,0.0,1.407982032712122e-05,0.09817109008630116,0.3640982442100844,0.0,0.0004233918443787843,0.0020367358811199665,0.0742989790936311,0.4242922514677048,0.5711515645186106,0.892254094282786,rte,42
