layer_idx,sublayer,layer_name,ratio,cdf
11,K,bert.encoder.layer.11.attention.self.key,3.8484330389110255e-08,4.8828125e-05
11,K,bert.encoder.layer.11.attention.self.key,5.241944904810225e-07,0.000537109375
11,K,bert.encoder.layer.11.attention.self.key,1.586477196724445e-06,0.001025390625
11,K,bert.encoder.layer.11.attention.self.key,3.497766783766565e-06,0.001513671875
11,K,bert.encoder.layer.11.attention.self.key,4.638315203919774e-06,0.002001953125
11,K,bert.encoder.layer.11.attention.self.key,5.915134806855349e-06,0.0025390625
11,K,bert.encoder.layer.11.attention.self.key,7.188483778008958e-06,0.00302734375
11,K,bert.encoder.layer.11.attention.self.key,8.653511031297967e-06,0.003515625
11,K,bert.encoder.layer.11.attention.self.key,9.586552550899796e-06,0.00400390625
11,K,bert.encoder.layer.11.attention.self.key,1.192663603433175e-05,0.004541015625
11,K,bert.encoder.layer.11.attention.self.key,1.378121305606328e-05,0.005029296875
11,K,bert.encoder.layer.11.attention.self.key,1.4643051144958008e-05,0.005517578125
11,K,bert.encoder.layer.11.attention.self.key,1.575230635353364e-05,0.006005859375
11,K,bert.encoder.layer.11.attention.self.key,1.8360653484705836e-05,0.00654296875
11,K,bert.encoder.layer.11.attention.self.key,1.9773644453380257e-05,0.00703125
11,K,bert.encoder.layer.11.attention.self.key,2.074661460937932e-05,0.00751953125
11,K,bert.encoder.layer.11.attention.self.key,2.327601396245882e-05,0.0080078125
11,K,bert.encoder.layer.11.attention.self.key,2.5762648874660954e-05,0.008544921875
11,K,bert.encoder.layer.11.attention.self.key,2.6687683202908374e-05,0.009033203125
11,K,bert.encoder.layer.11.attention.self.key,2.8688082238659263e-05,0.009521484375
11,K,bert.encoder.layer.11.attention.self.key,3.0311975933727808e-05,0.010009765625
11,K,bert.encoder.layer.11.attention.self.key,3.3086947951233014e-05,0.010546875
11,K,bert.encoder.layer.11.attention.self.key,3.45029475283809e-05,0.01103515625
11,K,bert.encoder.layer.11.attention.self.key,3.788499816437252e-05,0.0115234375
11,K,bert.encoder.layer.11.attention.self.key,3.937411747756414e-05,0.01201171875
11,K,bert.encoder.layer.11.attention.self.key,4.0584560338174924e-05,0.012548828125
11,K,bert.encoder.layer.11.attention.self.key,4.189612445770763e-05,0.013037109375
11,K,bert.encoder.layer.11.attention.self.key,4.378980884212069e-05,0.013525390625
11,K,bert.encoder.layer.11.attention.self.key,4.465136953513138e-05,0.014013671875
11,K,bert.encoder.layer.11.attention.self.key,4.669629561249167e-05,0.01455078125
11,K,bert.encoder.layer.11.attention.self.key,4.944933607475832e-05,0.0150390625
11,K,bert.encoder.layer.11.attention.self.key,5.258604505797848e-05,0.01552734375
11,K,bert.encoder.layer.11.attention.self.key,5.507974128704518e-05,0.016015625
11,K,bert.encoder.layer.11.attention.self.key,5.752628931077197e-05,0.016552734375
11,K,bert.encoder.layer.11.attention.self.key,5.9892776334891096e-05,0.017041015625
11,K,bert.encoder.layer.11.attention.self.key,6.176851456984878e-05,0.017529296875
11,K,bert.encoder.layer.11.attention.self.key,6.551250407937914e-05,0.018017578125
11,K,bert.encoder.layer.11.attention.self.key,6.741109245922416e-05,0.0185546875
11,K,bert.encoder.layer.11.attention.self.key,6.888566713314503e-05,0.01904296875
11,K,bert.encoder.layer.11.attention.self.key,7.241483399411663e-05,0.01953125
11,K,bert.encoder.layer.11.attention.self.key,7.591912435600534e-05,0.02001953125
11,K,bert.encoder.layer.11.attention.self.key,7.86565724411048e-05,0.020556640625
11,K,bert.encoder.layer.11.attention.self.key,7.978660869412124e-05,0.021044921875
11,K,bert.encoder.layer.11.attention.self.key,8.228412480093539e-05,0.021533203125
11,K,bert.encoder.layer.11.attention.self.key,8.537973917555064e-05,0.022021484375
11,K,bert.encoder.layer.11.attention.self.key,8.727009844733402e-05,0.02255859375
11,K,bert.encoder.layer.11.attention.self.key,8.971231727628037e-05,0.023046875
11,K,bert.encoder.layer.11.attention.self.key,9.295555355492979e-05,0.02353515625
11,K,bert.encoder.layer.11.attention.self.key,9.442593000130728e-05,0.0240234375
11,K,bert.encoder.layer.11.attention.self.key,9.500175656285137e-05,0.02451171875
11,K,bert.encoder.layer.11.attention.self.key,9.784740541363135e-05,0.025048828125
11,K,bert.encoder.layer.11.attention.self.key,0.00010068720439448953,0.025537109375
11,K,bert.encoder.layer.11.attention.self.key,0.00010331577504985034,0.026025390625
11,K,bert.encoder.layer.11.attention.self.key,0.00010604041017359123,0.026513671875
11,K,bert.encoder.layer.11.attention.self.key,0.0001090785299311392,0.02705078125
11,K,bert.encoder.layer.11.attention.self.key,0.00011178739077877253,0.0275390625
11,K,bert.encoder.layer.11.attention.self.key,0.00011390131112420931,0.02802734375
11,K,bert.encoder.layer.11.attention.self.key,0.00011601801088545471,0.028515625
11,K,bert.encoder.layer.11.attention.self.key,0.00011841706873383373,0.029052734375
11,K,bert.encoder.layer.11.attention.self.key,0.0001204307991429232,0.029541015625
11,K,bert.encoder.layer.11.attention.self.key,0.00012229286949150264,0.030029296875
11,K,bert.encoder.layer.11.attention.self.key,0.00012436765246093273,0.030517578125
11,K,bert.encoder.layer.11.attention.self.key,0.00012766446161549538,0.0310546875
11,K,bert.encoder.layer.11.attention.self.key,0.0001293693348998204,0.03154296875
11,K,bert.encoder.layer.11.attention.self.key,0.0001311692176386714,0.03203125
11,K,bert.encoder.layer.11.attention.self.key,0.00013358087744563818,0.03251953125
11,K,bert.encoder.layer.11.attention.self.key,0.00013602676335722208,0.033056640625
11,K,bert.encoder.layer.11.attention.self.key,0.00013918557669967413,0.033544921875
11,K,bert.encoder.layer.11.attention.self.key,0.0001422382629243657,0.034033203125
11,K,bert.encoder.layer.11.attention.self.key,0.00014448982255999,0.034521484375
11,K,bert.encoder.layer.11.attention.self.key,0.00014759640907868743,0.03505859375
11,K,bert.encoder.layer.11.attention.self.key,0.0001508597342763096,0.035546875
11,K,bert.encoder.layer.11.attention.self.key,0.00015301723033189774,0.03603515625
11,K,bert.encoder.layer.11.attention.self.key,0.00015512373647652566,0.0365234375
11,K,bert.encoder.layer.11.attention.self.key,0.00015799867105670273,0.037060546875
11,K,bert.encoder.layer.11.attention.self.key,0.00016129499999806285,0.037548828125
11,K,bert.encoder.layer.11.attention.self.key,0.0001635233493288979,0.038037109375
11,K,bert.encoder.layer.11.attention.self.key,0.0001653598592383787,0.038525390625
11,K,bert.encoder.layer.11.attention.self.key,0.00016739871352910995,0.0390625
11,K,bert.encoder.layer.11.attention.self.key,0.00017046461289282888,0.03955078125
11,K,bert.encoder.layer.11.attention.self.key,0.00017335890152025968,0.0400390625
11,K,bert.encoder.layer.11.attention.self.key,0.00017666199710220098,0.04052734375
11,K,bert.encoder.layer.11.attention.self.key,0.00018085463671013713,0.041064453125
11,K,bert.encoder.layer.11.attention.self.key,0.00018430533236823976,0.041552734375
11,K,bert.encoder.layer.11.attention.self.key,0.00018716559861786664,0.042041015625
11,K,bert.encoder.layer.11.attention.self.key,0.00019207729201298207,0.042529296875
11,K,bert.encoder.layer.11.attention.self.key,0.00019559044449124485,0.04306640625
11,K,bert.encoder.layer.11.attention.self.key,0.0001992462348425761,0.0435546875
11,K,bert.encoder.layer.11.attention.self.key,0.00020095068612135947,0.04404296875
11,K,bert.encoder.layer.11.attention.self.key,0.00020599116396624595,0.04453125
11,K,bert.encoder.layer.11.attention.self.key,0.0002079031110042706,0.045068359375
11,K,bert.encoder.layer.11.attention.self.key,0.0002097931137541309,0.045556640625
11,K,bert.encoder.layer.11.attention.self.key,0.000212912549613975,0.046044921875
11,K,bert.encoder.layer.11.attention.self.key,0.0002154304092982784,0.046533203125
11,K,bert.encoder.layer.11.attention.self.key,0.00021757427020929754,0.047021484375
11,K,bert.encoder.layer.11.attention.self.key,0.00022142195666674525,0.04755859375
11,K,bert.encoder.layer.11.attention.self.key,0.00022413759143091738,0.048046875
11,K,bert.encoder.layer.11.attention.self.key,0.00022706558229401708,0.04853515625
11,K,bert.encoder.layer.11.attention.self.key,0.00022991342120803893,0.0490234375
11,K,bert.encoder.layer.11.attention.self.key,0.00023507756122853607,0.049560546875
11,K,bert.encoder.layer.11.attention.self.key,0.00023849277931731194,0.050048828125
11,K,bert.encoder.layer.11.attention.self.key,0.00024257983022835106,0.050537109375
11,K,bert.encoder.layer.11.attention.self.key,0.00024557625874876976,0.051025390625
11,K,bert.encoder.layer.11.attention.self.key,0.000250555167440325,0.0515625
11,K,bert.encoder.layer.11.attention.self.key,0.00025670183822512627,0.05205078125
11,K,bert.encoder.layer.11.attention.self.key,0.0002611240488477051,0.0525390625
11,K,bert.encoder.layer.11.attention.self.key,0.0002637595753185451,0.05302734375
11,K,bert.encoder.layer.11.attention.self.key,0.0002673436829354614,0.053564453125
11,K,bert.encoder.layer.11.attention.self.key,0.00026975799119099975,0.054052734375
11,K,bert.encoder.layer.11.attention.self.key,0.00027536635752767324,0.054541015625
11,K,bert.encoder.layer.11.attention.self.key,0.0002786913828458637,0.055029296875
11,K,bert.encoder.layer.11.attention.self.key,0.0002851374156307429,0.05556640625
11,K,bert.encoder.layer.11.attention.self.key,0.000289500952931121,0.0560546875
11,K,bert.encoder.layer.11.attention.self.key,0.00029300121241249144,0.05654296875
11,K,bert.encoder.layer.11.attention.self.key,0.00029721276951022446,0.05703125
11,K,bert.encoder.layer.11.attention.self.key,0.00030234092264436185,0.057568359375
11,K,bert.encoder.layer.11.attention.self.key,0.00030596632859669626,0.058056640625
11,K,bert.encoder.layer.11.attention.self.key,0.00030807199073024094,0.058544921875
11,K,bert.encoder.layer.11.attention.self.key,0.0003108395030722022,0.059033203125
11,K,bert.encoder.layer.11.attention.self.key,0.0003129270044155419,0.0595703125
11,K,bert.encoder.layer.11.attention.self.key,0.0003164889640174806,0.06005859375
11,K,bert.encoder.layer.11.attention.self.key,0.0003203844535164535,0.060546875
11,K,bert.encoder.layer.11.attention.self.key,0.0003235444601159543,0.06103515625
11,K,bert.encoder.layer.11.attention.self.key,0.00032875145552679896,0.061572265625
11,K,bert.encoder.layer.11.attention.self.key,0.0003310789179522544,0.062060546875
11,K,bert.encoder.layer.11.attention.self.key,0.0003360988339409232,0.062548828125
11,K,bert.encoder.layer.11.attention.self.key,0.00034061569022014737,0.063037109375
11,K,bert.encoder.layer.11.attention.self.key,0.00034481947659514844,0.06357421875
11,K,bert.encoder.layer.11.attention.self.key,0.0003477829450275749,0.0640625
11,K,bert.encoder.layer.11.attention.self.key,0.0003515929274726659,0.06455078125
11,K,bert.encoder.layer.11.attention.self.key,0.00035489851143211126,0.0650390625
11,K,bert.encoder.layer.11.attention.self.key,0.000357599463313818,0.065576171875
11,K,bert.encoder.layer.11.attention.self.key,0.0003614368906710297,0.066064453125
11,K,bert.encoder.layer.11.attention.self.key,0.0003648943384177983,0.066552734375
11,K,bert.encoder.layer.11.attention.self.key,0.0003691109304782003,0.067041015625
11,K,bert.encoder.layer.11.attention.self.key,0.0003727231523953378,0.067578125
11,K,bert.encoder.layer.11.attention.self.key,0.00037604698445647955,0.06806640625
11,K,bert.encoder.layer.11.attention.self.key,0.0003780196711886674,0.0685546875
11,K,bert.encoder.layer.11.attention.self.key,0.00038479053182527423,0.06904296875
11,K,bert.encoder.layer.11.attention.self.key,0.00038859277265146375,0.069580078125
11,K,bert.encoder.layer.11.attention.self.key,0.0003905544290319085,0.070068359375
11,K,bert.encoder.layer.11.attention.self.key,0.00039445911534130573,0.070556640625
11,K,bert.encoder.layer.11.attention.self.key,0.00039671044214628637,0.071044921875
11,K,bert.encoder.layer.11.attention.self.key,0.00040132954018190503,0.071533203125
11,K,bert.encoder.layer.11.attention.self.key,0.0004050254647154361,0.0720703125
11,K,bert.encoder.layer.11.attention.self.key,0.0004116790078114718,0.07255859375
11,K,bert.encoder.layer.11.attention.self.key,0.00041727389907464385,0.073046875
11,K,bert.encoder.layer.11.attention.self.key,0.000419802701799199,0.07353515625
11,K,bert.encoder.layer.11.attention.self.key,0.0004233401268720627,0.074072265625
11,K,bert.encoder.layer.11.attention.self.key,0.00043040787568315864,0.074560546875
11,K,bert.encoder.layer.11.attention.self.key,0.0004344134940765798,0.075048828125
11,K,bert.encoder.layer.11.attention.self.key,0.00044048321433365345,0.075537109375
11,K,bert.encoder.layer.11.attention.self.key,0.00044317435822449625,0.07607421875
11,K,bert.encoder.layer.11.attention.self.key,0.0004469534324016422,0.0765625
11,K,bert.encoder.layer.11.attention.self.key,0.00045097421389073133,0.07705078125
11,K,bert.encoder.layer.11.attention.self.key,0.0004559440421871841,0.0775390625
11,K,bert.encoder.layer.11.attention.self.key,0.0004606542643159628,0.078076171875
11,K,bert.encoder.layer.11.attention.self.key,0.00046471363748423755,0.078564453125
11,K,bert.encoder.layer.11.attention.self.key,0.00046837059198878706,0.079052734375
11,K,bert.encoder.layer.11.attention.self.key,0.00047295712283812463,0.079541015625
