step,mode,layer_idx,sublayer,module_name,dw_min,desired_bl,sto_round_update,update_bl_management,update_management,dw_zero_ratio,dw_1lsb_ratio,dw_absmean,min_nonzero_delta,dw_absmax,dw_q90,dw_q99,pulse_sat_ratio,bound_sat_ratio,grad_absmean,grad_deadzone_ratio,update_vs_grad_cosine,eff_lr_slope,BL_mean,BL_p99,BL_hit_ratio,pulse_under_frac,pulse_ok_frac,pulse_over_frac,dw_fast_zero_ratio,dw_fast_1lsb_ratio,dw_fast_absmean,dw_slow_zero_ratio,dw_slow_1lsb_ratio,dw_slow_absmean,dw_fast_vs_grad_cosine,dw_fast_eff_lr_slope,hidden_absmean,hidden_absmax,hidden_below1_ratio,hidden_trunc_nonzero_ratio,hidden_trunc_meanabs,is_transfer_step,transfer_duty,transfer_spike,transfer_efficiency,buffer_above_thresh_ratio,sign_mismatch_ratio,rel_update_error,BL_fp_mean,BL_fp_p99,BL_fp_hit_ratio,dw_p50,trace_every
0,tiki,0,Q,bert.encoder.layer.0.attention.self.query,0.0005,31,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011527075548656285,0.994140625,0.0,0.0,1.021484375,2.0,0.0,0.982421875,0.017578125,0.0,0.60546875,0.2421875,0.0008179887663573027,1.0,0.0,0.0,0.06790536642074585,0.7059729099273682,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5
0,tiki,0,K,bert.encoder.layer.0.attention.self.key,0.0005,31,0,0,0,0.99609375,0.001953125,1.9868052731908392e-06,0.0004074610769748688,0.0006097832228988409,0.0,0.0,0.0,0.0,0.00010813494736794382,0.9921875,0.09119747579097748,0.02170938067138195,1.013671875,2.0,0.0,0.986328125,0.013671875,0.0,0.626953125,0.216796875,0.0007802309701219201,0.99609375,0.0,1.333049476670567e-05,0.033996839076280594,0.3498000204563141,0.0,0.0,1.0,0.0,0.0,1,0.00390625,0.0,0.01708509970275292,0.0,0.99609375,10.917889001561297,0.005859375,0.0,0.0,0.0,5
0,tiki,0,V,bert.encoder.layer.0.attention.self.value,0.0005,31,0,0,0,0.99609375,0.001953125,1.9971266738139093e-06,0.0004456453025341034,0.0005768835544586182,0.0,0.0,0.0,0.0,0.000285928079392761,0.8828125,0.04043583199381828,0.0035959077067673206,1.46484375,4.0,0.0,0.66796875,0.33203125,0.0,0.255859375,0.390625,0.0018895638640969992,0.99609375,0.0,1.760371378622949e-05,0.18275481462478638,1.3865479230880737,0.0,0.0,1.0,0.0,0.0,1,0.00390625,0.0,0.009316234798072877,0.0,0.99609375,24.70193459387634,0.005859375,0.0,0.0,0.0,5
0,tiki,0,O,bert.encoder.layer.0.attention.output.dense,0.0005,31,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032097779330797493,0.833984375,0.0,0.0,1.896484375,6.0,0.0,0.46484375,0.53515625,0.0,0.19140625,0.39453125,0.0021518997382372618,1.0,0.0,0.0,0.18380290269851685,1.370123267173767,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5
0,tiki,1,Q,bert.encoder.layer.1.attention.self.query,0.0005,31,0,0,0,0.998046875,0.0,1.1443480616435409e-06,0.0005859062075614929,0.0005859062075614929,0.0,0.0,0.0,0.0,0.00016633128689136356,0.966796875,0.022151604294776917,0.0023451659362763166,1.1875,5.0,0.0,0.8984375,0.1015625,0.0,0.515625,0.275390625,0.0010700488928705454,0.998046875,0.0,8.020724635571241e-06,-0.03876056894659996,-0.2850160002708435,0.0,0.0,1.0,0.0,0.0,1,0.001953125,0.0,0.00749559177444412,0.0,0.998046875,45.09764394275413,0.00390625,0.0,0.0,0.0,5
0,tiki,1,K,bert.encoder.layer.1.attention.self.key,0.0005,31,0,0,0,0.998046875,0.001953125,8.795586836640723e-07,0.000450334046036005,0.000450334046036005,0.0,0.0,0.0,0.0,0.0001386136864311993,0.984375,-0.030698779970407486,-0.0035195143427699804,1.14453125,3.0,0.0,0.88671875,0.11328125,0.0,0.58203125,0.251953125,0.000865899259224534,0.998046875,0.0,4.724570317193866e-06,0.04214024171233177,0.36518725752830505,0.0,0.0,1.0,0.0,0.0,1,0.001953125,0.0,0.005456195631196922,0.0,1.0,32.535698325128216,0.001953125,0.0,0.0,0.0,5
0,tiki,1,V,bert.encoder.layer.1.attention.self.value,0.0005,31,0,0,0,0.998046875,0.001953125,7.138605724321678e-07,0.00036549661308526993,0.00036549661308526993,0.0,0.0,0.0,0.0,0.0003399719425942749,0.84375,-0.006104792468249798,-0.00022532523144036531,2.126953125,6.0,0.0,0.33203125,0.66796875,0.0,0.279296875,0.34765625,0.0019478792091831565,0.998046875,0.0,6.47167325951159e-06,0.28545188903808594,1.8462246656417847,0.0,0.0,1.0,0.0,0.0,1,0.001953125,0.0,0.003322403157736817,0.0,1.0,163.0718274953839,0.001953125,0.0,0.0,0.0,5
0,tiki,1,O,bert.encoder.layer.1.attention.output.dense,0.0005,31,0,0,0,0.998046875,0.001953125,1.8545324564911425e-07,9.49520617723465e-05,9.49520617723465e-05,0.0,0.0,0.0,0.0,0.0003335733199492097,0.83203125,0.007701411843299866,8.165674807969481e-05,1.966796875,5.8900146484375,0.0,0.408203125,0.591796875,0.0,0.146484375,0.408203125,0.0023444953840225935,0.998046875,0.0,2.41087400354445e-06,0.12917762994766235,1.047900676727295,0.0,0.0,1.0,0.0,0.0,1,0.001953125,0.0,0.0010283081540243615,0.0,0.998046875,128.0908348997382,0.001953125,0.0,0.0,0.0,5
0,tiki,2,Q,bert.encoder.layer.2.attention.self.query,0.0005,31,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001608971506357193,0.978515625,0.0,0.0,1.11328125,2.0,0.0,0.892578125,0.107421875,0.0,0.6484375,0.19921875,0.0007769746007397771,1.0,0.0,0.0,0.19686447083950043,1.3994094133377075,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5
0,tiki,2,K,bert.encoder.layer.2.attention.self.key,0.0005,31,0,0,0,0.998046875,0.001953125,8.244969649240375e-07,0.0004221424460411072,0.0004221424460411072,0.0,0.0,0.0,0.0,0.00013360891898628324,0.982421875,0.16091516613960266,0.017130233347415924,1.119140625,3.0,0.0,0.8984375,0.1015625,0.0,0.560546875,0.240234375,0.0009789689211174846,0.998046875,0.0,5.333189619705081e-06,0.14822295308113098,1.4143697023391724,0.0,0.0,1.0,0.0,0.0,1,0.001953125,0.0,0.005447706283213283,0.0,0.998046875,6.132565875745388,0.001953125,0.0,0.0,0.0,5
