layer_idx,sublayer,dw_zero_ratio,dw_1lsb_ratio,dw_absmean,min_nonzero_delta,dw_absmax,dw_q90,dw_q99,pulse_sat_ratio,bound_sat_ratio,grad_absmean,grad_deadzone_ratio,update_vs_grad_cosine,eff_lr_slope,BL_mean,BL_p99,BL_hit_ratio,pulse_under_frac,pulse_ok_frac,pulse_over_frac,dw_fast_zero_ratio,dw_fast_1lsb_ratio,dw_fast_absmean,dw_slow_zero_ratio,dw_slow_1lsb_ratio,dw_slow_absmean,dw_fast_vs_grad_cosine,dw_fast_eff_lr_slope,hidden_absmean,hidden_absmax,hidden_below1_ratio,hidden_trunc_nonzero_ratio,hidden_trunc_meanabs,is_transfer_step,transfer_duty,transfer_spike,transfer_efficiency,buffer_above_thresh_ratio,is_transfer_scheduled,cols_updated_count,cols_updated_ratio,rows_updated_count,rows_updated_ratio,buffer_pre_nonzero_ratio,buffer_pre_absmean,buffer_post_nonzero_ratio,buffer_post_absmean,buffer_cleared_ratio,buffer_pre_above_gran_ratio,sign_mismatch_ratio,rel_update_error,BL_fp_mean,BL_fp_p99,BL_fp_hit_ratio,dw_p50,trace_every
0,K,0.0794921875,0.688671875,0.0004114570328965783,2.3208186030387877e-05,0.002986872475594282,0.000736182153923437,0.001640603702981025,0.0,0.0,0.0017015609992085956,0.4888671875,0.17692853668704628,0.12103793956339359,5.9013671875,28.8460205078125,0.0287109375,0.3265625,0.645703125,0.027734375,0.0640625,0.02421875,0.3113162196066696,0.0794921875,0.0158203125,0.0026111807441338898,0.11010294146835804,32.73100233078003,0.0,0.0,1.0,0.0,0.0,1.0,0.9205078125,2.6396314303714936,0.24671192528414682,0.0,0.2,359.6,0.4682291666666667,352.1,0.4584635416666667,0.0,0.0,0.0,0.0,0.0,0.0,0.440625,13.85444336278494,1.2798828125,3.76700439453125,0.0,0.00035667856282088904,1.0
0,O,0.083984375,0.875390625,0.00023966916196513922,1.1228024959564209e-05,0.001585244620218873,0.0004329288291046396,0.000840561167569831,0.0,0.0,0.004004306689603254,0.26015625,0.144144269451499,0.014210842247121037,23.544140625,88.62706298828125,0.18125,0.051171875,0.7740234375,0.1748046875,0.0171875,0.0455078125,0.2863525748020038,0.083984375,0.016796875,0.0025442389771342276,0.09675772320479155,3.5305584192276003,0.0,0.0,1.0,0.0,0.0,1.0,0.916015625,2.6738247595525815,0.09537772872240272,0.0,0.2,350.1,0.455859375,355.5,0.462890625,0.0,0.0,0.0,0.0,0.0,0.0,0.4697265625,9.311269359513357,0.9849609375,2.08900146484375,0.0,0.0002133978472556919,1.0
0,Q,0.085546875,0.6935546875,0.00039288050611503423,1.7598271369934082e-05,0.0024714223109185696,0.0007312718720640987,0.0013354237657040358,0.0,0.0,0.0016506571802892723,0.4708984375,0.12883190251886845,0.05888308102730662,9.2203125,37.5580322265625,0.064453125,0.1767578125,0.762109375,0.0611328125,0.0640625,0.0271484375,0.26442919950932264,0.085546875,0.017578125,0.00249194900970906,0.07091035135090351,19.02793711423874,0.0,0.0,1.0,0.0,0.0,1.0,0.914453125,2.7602146006353294,0.2535559781540085,0.0,0.2,349.7,0.4553385416666667,343.0,0.4466145833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.4759765625,11.996369202426314,1.2392578125,3.08900146484375,0.0,0.0003454791847616434,1.0
0,V,0.075390625,0.889453125,0.00024466293398290874,3.0659139156341553e-06,0.0008775692433118821,0.0004438362142536789,0.0006756772694643587,0.0,0.0,0.0035659073619171977,0.283203125,0.1810743235051632,0.017905662278644742,11.621484375,59.29305419921875,0.08125,0.1587890625,0.7625,0.0787109375,0.0224609375,0.044921875,0.36276172385551037,0.075390625,0.0216796875,0.0026159156812354924,0.13125873170793056,18.61686552762985,0.0,0.0,1.0,0.0,0.0,1.0,0.924609375,2.7408012569443185,0.11471087241436591,0.0,0.2,356.3,0.4639322916666667,345.2,0.4494791666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.4255859375,7.243672169142934,0.9826171875,2.0,0.0,0.00022998794447630643,1.0
1,K,0.087890625,0.6947265625,0.00037950951082166284,1.1460483074188233e-05,0.0014899999834597111,0.0007044086058158427,0.0011116282432340086,0.0,0.0,0.0021612959521007725,0.4361328125,0.15722585711628198,0.06096094087697566,11.7677734375,110.828076171875,0.048046875,0.17109375,0.7814453125,0.0474609375,0.052734375,0.030859375,0.28373294123448434,0.087890625,0.019921875,0.0025446520186960695,0.08822779727634042,17.436887139081954,0.0,0.0,1.0,0.0,0.0,1.0,0.912109375,2.8051889461245825,0.20032437339049936,0.0,0.2,354.5,0.4615885416666667,362.2,0.4716145833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.455859375,11.315381551503524,1.20390625,2.98900146484375,0.0,0.00034695746144279837,1.0
1,O,0.0869140625,0.8650390625,0.00023641994630452245,2.812594175338745e-06,0.001384905818849802,0.0004387264285469428,0.0008160505210980773,0.0,0.0,0.0038738785980967803,0.2595703125,0.13816314563155174,0.012478472432121634,24.198828125,100.2700439453125,0.18515625,0.04765625,0.7734375,0.17890625,0.01875,0.04453125,0.26663391417823734,0.0869140625,0.0193359375,0.002529386035166681,0.09241184899583459,7.0827311962842945,0.0,0.0,1.0,0.0,0.0,1.0,0.9130859375,2.723712049915759,0.09651636733047389,0.0,0.2,351.0,0.45703125,349.8,0.45546875,0.0,0.0,0.0,0.0,0.0,0.0,0.4634765625,8.44583303132674,0.9826171875,2.0,0.0,0.00020880639203824103,1.0
1,Q,0.093359375,0.6990234375,0.0003767298097955063,1.9047223031520843e-05,0.0016032490879297257,0.0006909759482368827,0.0010937455226667225,0.0,0.0,0.002692048015887849,0.4076171875,0.1177729720249772,0.04351089631672948,16.54609375,178.36527099609376,0.06328125,0.148828125,0.7900390625,0.0611328125,0.0498046875,0.0365234375,0.2404659727937542,0.093359375,0.01796875,0.0025274100946262477,0.07076621651649476,14.76801664829254,0.0,0.0,1.0,0.0,0.0,1.0,0.906640625,2.721181091443428,0.17789654529404225,0.0,0.2,353.8,0.4606770833333333,368.5,0.4798177083333333,0.0,0.0,0.0,0.0,0.0,0.0,0.479296875,18.200139234495957,1.1853515625,2.9,0.0,0.0003502612962620333,1.0
1,V,0.0720703125,0.89140625,0.00024208942922996358,7.461383938789368e-06,0.0009007522836327553,0.0004370203649159521,0.0006725596904288977,0.0,0.0,0.0038872289878781885,0.263671875,0.14255687480326742,0.0122349433866475,20.54375,89.15108642578124,0.1771484375,0.044140625,0.7876953125,0.1681640625,0.0263671875,0.0455078125,0.37913758889772,0.0720703125,0.0177734375,0.0026289622765034437,0.0914594161324203,5.189897653460503,0.0,0.0,1.0,0.0,0.0,1.0,0.9279296875,2.765882232207655,0.12444759302700963,0.0,0.2,357.6,0.465625,364.9,0.4751302083333333,0.0,0.0,0.0,0.0,0.0,0.0,0.44140625,41.9707680770192,0.98671875,2.0,0.0,0.00022697971435263752,1.0
2,K,0.0861328125,0.6703125,0.00041307609353680164,2.645552158355713e-05,0.001994659844785929,0.0007883742102421821,0.0014219527831301094,0.0,0.0,0.0013356889423448593,0.5015625,0.11954800672829151,0.055370131600648166,6.5890625,29.63603515625,0.0224609375,0.2056640625,0.77421875,0.0201171875,0.0587890625,0.0314453125,0.2408726856694557,0.0861328125,0.0130859375,0.002536461129784584,0.10267812475794927,20.396606689691545,0.0,0.0,1.0,0.0,0.0,1.0,0.9138671875,2.643654857934755,0.24952756154078864,0.0,0.2,367.4,0.4783854166666667,346.6,0.4513020833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.453515625,10.6281292123312,1.2658203125,3.08900146484375,0.0,0.00036125702608842404,1.0
2,O,0.0810546875,0.8884765625,0.00023231641825987025,1.3069971464574337e-05,0.0010070320218801498,0.0004183438286418095,0.0006652548210695386,0.0,0.0,0.004123050766065717,0.2421875,0.11618832685053349,0.009663863782770931,21.30390625,73.16903076171874,0.1927734375,0.030859375,0.78671875,0.182421875,0.0162109375,0.047265625,0.24629302956163884,0.0810546875,0.01640625,0.00257388805039227,0.10272589297965169,4.149864673614502,0.0,0.0,1.0,0.0,0.0,1.0,0.9189453125,2.6375192000701793,0.09210044190078338,0.0,0.2,349.8,0.45546875,351.1,0.4571614583333333,0.0,0.0,0.0,0.0,0.0,0.0,0.467578125,11.249043344622473,0.96484375,2.0,0.0,0.00021620755578624084,1.0
