figure_id,run_tag,layer_name,layer_idx,sublayer,variant,dac_bits,adc_bits,inp_bound,inp_res,res_ratio,step_size,nm_thres,sto_round,EZR,QZR_all,QZR_nonzero,ODR,cosine_sim,l2_retention,rel_l2_error,clip_rate_scaled,ratio_q50,ratio_q90,ratio_q99,p_clip,absmax_q50,absmax_q90,absmax_q99,absmax_q999,EZR_pad,QZR_all_pad,task,seed
D,glue_v1,bert.encoder.layer.0.intermediate.dense,0,FFN1,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,0.0006206937279785052,0.5797647443413735,0.5795039731264114,206.98851348876954,0.9973762157559395,1.002050998210907,0.07058993220329285,0.0,0.005391270709224045,0.042565601747483015,0.2825537480413914,0.0,2.785279853924294e-05,8.551282955522766e-05,0.0002672286700544646,0.0007865246379515156,0.4221221119910479,0.7569934460520744,rte,42
D,glue_v1,bert.encoder.layer.0.output.dense,0,FFN2,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,0.10004033964127303,0.12117091931402683,0.023479447169229388,6.273957405090332,0.9998592022061348,1.000144897699356,0.016509105898439885,0.0,0.16152082361280917,0.4571986478567123,0.7651176819205284,0.0,2.181588300572912e-05,7.146807327444549e-05,0.00018771488910715561,0.0005101962266053306,0.4796087044477463,0.4918273967504501,rte,42
D,glue_v1,bert.encoder.layer.0.attention.self.key,0,K,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,0.0,0.10021023720502853,0.10021023720502853,20.823763484954835,0.9994703188538552,1.0005305641889572,0.031511460691690446,0.0,0.05560276594012976,0.23990719862282275,0.6140535148978233,0.0,1.2228183350089238e-05,3.4772030066960727e-05,8.719512954485253e-05,0.00018220541351183784,0.4217631784081459,0.479656350761652,rte,42
D,glue_v1,bert.encoder.layer.0.attention.output.dense,0,O,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,0.09995859783142805,0.12079831697046757,0.02315418131649494,6.217864546775818,0.9998595756292343,1.0001412266492844,0.01647843072190881,0.0,0.16288447223603725,0.4585549563169479,0.7650700080394744,0.0,3.3920247424248374e-05,0.00010486006416613236,0.00027161732461536306,0.0007128118606487988,0.4795633754134178,0.4916150318086147,rte,42
D,glue_v1,bert.encoder.layer.0.attention.self.query,0,Q,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,0.0,0.0717450026422739,0.0717450026422739,15.109608702659607,0.9994970044493675,1.0005014675855637,0.030578454807400703,0.0,0.07097436267882586,0.2534313174337149,0.5990378752350807,0.0,9.068766312338994e-06,2.9869220188629697e-05,8.751389894314343e-05,0.0002332816426860518,0.4217631784081459,0.4632331498712301,rte,42
D,glue_v1,bert.encoder.layer.0.attention.self.value,0,V,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,0.0,0.08263924136757851,0.08263924136757851,17.429038052558898,0.9995180886983871,1.000478169322014,0.029893829934298993,0.0,0.06556128537282348,0.2601554710417986,0.6290677431225776,0.0,2.613103857584065e-05,7.281693502591225e-05,0.00020025546298711562,0.0004511623610596871,0.4217631784081459,0.46956265054643154,rte,42
D,glue_v1,bert.encoder.layer.1.intermediate.dense,1,FFN1,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,0.0008382868079934269,0.5513593971729278,0.5509834086894989,181.752109375,0.9970213982462883,1.00232269346714,0.0742615907266736,0.0,0.006231949597131461,0.04557625638321042,0.2785488219559193,0.0,3.332520259391458e-05,0.00011323885613819585,0.00033656030100246424,0.0008343876174330945,0.4222478394955397,0.7406075397133827,rte,42
D,glue_v1,bert.encoder.layer.1.output.dense,1,FFN2,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,0.09999185480177403,0.12182210370898247,0.02425560520030558,6.498013749122619,0.9998498964309692,1.0001513397693633,0.01695946814492345,0.0,0.15655077792704106,0.4487550720572472,0.7587956228852272,0.0,2.7404015490901656e-05,8.856515092702467e-05,0.00023545436706626788,0.0006237304890964879,0.47958168148994446,0.4922042113542557,rte,42
D,glue_v1,bert.encoder.layer.1.attention.self.key,1,K,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,0.0,0.1268032517656684,0.1268032517656684,24.463779935836794,0.9994145536422729,1.0005798679590225,0.0330438056960702,0.0,0.049264351353049275,0.23032835103571414,0.5929572892189026,0.0,1.3495603966475755e-05,4.148736374190776e-05,0.00011625076098425779,0.00027836055949592264,0.4217631784081459,0.49503411203622816,rte,42
D,glue_v1,bert.encoder.layer.1.attention.output.dense,1,O,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,0.09998762845993042,0.1213836346194148,0.023772970540449023,6.38472528219223,0.9998536694049835,1.0001493817567826,0.016781115159392356,0.0,0.15896026201546193,0.45192360892891886,0.7607287004590034,0.0,3.6241562493160015e-05,0.00011363838406396098,0.00040073855590890163,0.0012787180750456174,0.47957480520009993,0.4919468559324741,rte,42
