layer_idx,sublayer,layer_name,ratio,cdf
7,K,bert.encoder.layer.7.attention.self.key,2.3780401647854887e-08,5e-06
7,K,bert.encoder.layer.7.attention.self.key,1.0056305654870812e-05,0.000505
7,K,bert.encoder.layer.7.attention.self.key,1.7764859876479022e-05,0.001005
7,K,bert.encoder.layer.7.attention.self.key,2.5503688448225148e-05,0.001505
7,K,bert.encoder.layer.7.attention.self.key,3.331355401314795e-05,0.002005
7,K,bert.encoder.layer.7.attention.self.key,4.1636816604295745e-05,0.002505
7,K,bert.encoder.layer.7.attention.self.key,5.1325758249731734e-05,0.003005
7,K,bert.encoder.layer.7.attention.self.key,6.09842682024464e-05,0.003505
7,K,bert.encoder.layer.7.attention.self.key,7.052840373944491e-05,0.004005
7,K,bert.encoder.layer.7.attention.self.key,7.861901394790038e-05,0.004505
7,K,bert.encoder.layer.7.attention.self.key,8.873009210219607e-05,0.005005
7,K,bert.encoder.layer.7.attention.self.key,9.845056047197431e-05,0.005505
7,K,bert.encoder.layer.7.attention.self.key,0.00010733120143413544,0.006005
7,K,bert.encoder.layer.7.attention.self.key,0.00011756862659240142,0.006505
7,K,bert.encoder.layer.7.attention.self.key,0.0001253896189155057,0.007005
7,K,bert.encoder.layer.7.attention.self.key,0.0001345288474112749,0.007505
7,K,bert.encoder.layer.7.attention.self.key,0.0001425013761036098,0.008005
7,K,bert.encoder.layer.7.attention.self.key,0.00014981436834204942,0.008505
7,K,bert.encoder.layer.7.attention.self.key,0.00015768237062729895,0.009005
7,K,bert.encoder.layer.7.attention.self.key,0.00016666296869516373,0.009505
7,K,bert.encoder.layer.7.attention.self.key,0.00017568633484188467,0.010005
7,K,bert.encoder.layer.7.attention.self.key,0.0001839325559558347,0.01051
7,K,bert.encoder.layer.7.attention.self.key,0.0001940333895618096,0.01101
7,K,bert.encoder.layer.7.attention.self.key,0.00020200852304697037,0.01151
7,K,bert.encoder.layer.7.attention.self.key,0.0002116746036335826,0.01201
7,K,bert.encoder.layer.7.attention.self.key,0.00022167369024828076,0.01251
7,K,bert.encoder.layer.7.attention.self.key,0.00023167059407569468,0.01301
7,K,bert.encoder.layer.7.attention.self.key,0.00024201383348554373,0.01351
7,K,bert.encoder.layer.7.attention.self.key,0.0002507707686163485,0.01401
7,K,bert.encoder.layer.7.attention.self.key,0.0002599004947114736,0.01451
7,K,bert.encoder.layer.7.attention.self.key,0.000268837291514501,0.01501
7,K,bert.encoder.layer.7.attention.self.key,0.00027879871777258813,0.01551
7,K,bert.encoder.layer.7.attention.self.key,0.00028601716621778905,0.01601
7,K,bert.encoder.layer.7.attention.self.key,0.00029472087044268847,0.01651
7,K,bert.encoder.layer.7.attention.self.key,0.0003042510070372373,0.01701
7,K,bert.encoder.layer.7.attention.self.key,0.0003144388319924474,0.01751
7,K,bert.encoder.layer.7.attention.self.key,0.0003225365944672376,0.01801
7,K,bert.encoder.layer.7.attention.self.key,0.0003320772375445813,0.01851
7,K,bert.encoder.layer.7.attention.self.key,0.0003414041129872203,0.01901
7,K,bert.encoder.layer.7.attention.self.key,0.0003523958148434758,0.01951
7,K,bert.encoder.layer.7.attention.self.key,0.0003630782011896372,0.02001
7,K,bert.encoder.layer.7.attention.self.key,0.0003711187746375799,0.020515
7,K,bert.encoder.layer.7.attention.self.key,0.00038242284790612757,0.021015
7,K,bert.encoder.layer.7.attention.self.key,0.0003920457966160029,0.021515
7,K,bert.encoder.layer.7.attention.self.key,0.0004024550726171583,0.022015
7,K,bert.encoder.layer.7.attention.self.key,0.00041167583549395204,0.022515
7,K,bert.encoder.layer.7.attention.self.key,0.00042108658817596734,0.023015
7,K,bert.encoder.layer.7.attention.self.key,0.0004309159703552723,0.023515
7,K,bert.encoder.layer.7.attention.self.key,0.0004405870568007231,0.024015
7,K,bert.encoder.layer.7.attention.self.key,0.00044983631232753396,0.024515
7,K,bert.encoder.layer.7.attention.self.key,0.0004590816388372332,0.025015
7,K,bert.encoder.layer.7.attention.self.key,0.00046942118206061423,0.025515
7,K,bert.encoder.layer.7.attention.self.key,0.0004782734322361648,0.026015
7,K,bert.encoder.layer.7.attention.self.key,0.0004893899313174188,0.026515
7,K,bert.encoder.layer.7.attention.self.key,0.0004990952438674867,0.027015
7,K,bert.encoder.layer.7.attention.self.key,0.0005086626042611897,0.027515
7,K,bert.encoder.layer.7.attention.self.key,0.0005187168135307729,0.028015
7,K,bert.encoder.layer.7.attention.self.key,0.0005271279951557517,0.028515
7,K,bert.encoder.layer.7.attention.self.key,0.0005357398767955601,0.029015
