layer_idx,sublayer,layer_name,ratio,cdf
11,K,bert.encoder.layer.11.attention.self.key,1.275323135985218e-08,5e-06
11,K,bert.encoder.layer.11.attention.self.key,1.824486844270723e-06,0.000505
11,K,bert.encoder.layer.11.attention.self.key,4.347213689470664e-06,0.001005
11,K,bert.encoder.layer.11.attention.self.key,6.512267191283172e-06,0.001505
11,K,bert.encoder.layer.11.attention.self.key,8.704874744580593e-06,0.002005
11,K,bert.encoder.layer.11.attention.self.key,1.1188440112164244e-05,0.002505
11,K,bert.encoder.layer.11.attention.self.key,1.3499560736818239e-05,0.003005
11,K,bert.encoder.layer.11.attention.self.key,1.5746907592983916e-05,0.003505
11,K,bert.encoder.layer.11.attention.self.key,1.8104963601217605e-05,0.004005
11,K,bert.encoder.layer.11.attention.self.key,2.0828365450142883e-05,0.004505
11,K,bert.encoder.layer.11.attention.self.key,2.3939332095324062e-05,0.005005
11,K,bert.encoder.layer.11.attention.self.key,2.7095778932562098e-05,0.005505
11,K,bert.encoder.layer.11.attention.self.key,3.039319926756434e-05,0.006005
11,K,bert.encoder.layer.11.attention.self.key,3.330671097501181e-05,0.006505
11,K,bert.encoder.layer.11.attention.self.key,3.637597183114849e-05,0.007005
11,K,bert.encoder.layer.11.attention.self.key,3.9338785427389666e-05,0.007505
11,K,bert.encoder.layer.11.attention.self.key,4.210469705867581e-05,0.008005
11,K,bert.encoder.layer.11.attention.self.key,4.5754331949865445e-05,0.008505
11,K,bert.encoder.layer.11.attention.self.key,4.89652666146867e-05,0.009005
11,K,bert.encoder.layer.11.attention.self.key,5.244972271611914e-05,0.009505
11,K,bert.encoder.layer.11.attention.self.key,5.6005792430369183e-05,0.010005
11,K,bert.encoder.layer.11.attention.self.key,5.97063590248581e-05,0.01051
11,K,bert.encoder.layer.11.attention.self.key,6.396037497324869e-05,0.01101
11,K,bert.encoder.layer.11.attention.self.key,6.707716966047883e-05,0.01151
11,K,bert.encoder.layer.11.attention.self.key,7.03994301147759e-05,0.01201
11,K,bert.encoder.layer.11.attention.self.key,7.328712672460824e-05,0.01251
11,K,bert.encoder.layer.11.attention.self.key,7.661135168746114e-05,0.01301
11,K,bert.encoder.layer.11.attention.self.key,7.993862527655438e-05,0.01351
11,K,bert.encoder.layer.11.attention.self.key,8.348270057467744e-05,0.01401
11,K,bert.encoder.layer.11.attention.self.key,8.703516505192965e-05,0.01451
11,K,bert.encoder.layer.11.attention.self.key,9.087610669666901e-05,0.01501
11,K,bert.encoder.layer.11.attention.self.key,9.428459452465177e-05,0.01551
11,K,bert.encoder.layer.11.attention.self.key,9.756290819495916e-05,0.01601
11,K,bert.encoder.layer.11.attention.self.key,0.00010055018356069922,0.01651
11,K,bert.encoder.layer.11.attention.self.key,0.0001050961873261258,0.01701
11,K,bert.encoder.layer.11.attention.self.key,0.00010917468171101063,0.01751
11,K,bert.encoder.layer.11.attention.self.key,0.00011307394015602767,0.01801
11,K,bert.encoder.layer.11.attention.self.key,0.00011762219219235703,0.01851
11,K,bert.encoder.layer.11.attention.self.key,0.00012182426871731877,0.01901
11,K,bert.encoder.layer.11.attention.self.key,0.0001255830575246364,0.01951
11,K,bert.encoder.layer.11.attention.self.key,0.00012922233145218343,0.02001
11,K,bert.encoder.layer.11.attention.self.key,0.0001326683850493282,0.020515
11,K,bert.encoder.layer.11.attention.self.key,0.0001374069252051413,0.021015
11,K,bert.encoder.layer.11.attention.self.key,0.00014297061716206372,0.021515
11,K,bert.encoder.layer.11.attention.self.key,0.00014661176828667521,0.022015
11,K,bert.encoder.layer.11.attention.self.key,0.0001507763226982206,0.022515
11,K,bert.encoder.layer.11.attention.self.key,0.00015551435353700072,0.023015
11,K,bert.encoder.layer.11.attention.self.key,0.00016016527661122382,0.023515
11,K,bert.encoder.layer.11.attention.self.key,0.0001646204909775406,0.024015
11,K,bert.encoder.layer.11.attention.self.key,0.0001683701848378405,0.024515
11,K,bert.encoder.layer.11.attention.self.key,0.00017300881154369563,0.025015
11,K,bert.encoder.layer.11.attention.self.key,0.00017728001694194973,0.025515
11,K,bert.encoder.layer.11.attention.self.key,0.0001817683660192415,0.026015
11,K,bert.encoder.layer.11.attention.self.key,0.00018543441547080874,0.026515
11,K,bert.encoder.layer.11.attention.self.key,0.00018968188669532537,0.027015
11,K,bert.encoder.layer.11.attention.self.key,0.00019394783885218203,0.027515
11,K,bert.encoder.layer.11.attention.self.key,0.00019779408467002213,0.028015
11,K,bert.encoder.layer.11.attention.self.key,0.0002028971357503906,0.028515
11,K,bert.encoder.layer.11.attention.self.key,0.0002074016520055011,0.029015
11,K,bert.encoder.layer.11.attention.self.key,0.00021254998864606023,0.029515
11,K,bert.encoder.layer.11.attention.self.key,0.00021723462850786746,0.030015
11,K,bert.encoder.layer.11.attention.self.key,0.00022159323270898312,0.03052
11,K,bert.encoder.layer.11.attention.self.key,0.00022633434855379164,0.03102
11,K,bert.encoder.layer.11.attention.self.key,0.00023100389807950705,0.03152
11,K,bert.encoder.layer.11.attention.self.key,0.00023566489107906818,0.03202
11,K,bert.encoder.layer.11.attention.self.key,0.00024010181368794292,0.03252
11,K,bert.encoder.layer.11.attention.self.key,0.00024437688989564776,0.03302
11,K,bert.encoder.layer.11.attention.self.key,0.00024893696536310017,0.03352
11,K,bert.encoder.layer.11.attention.self.key,0.0002539314446039498,0.03402
11,K,bert.encoder.layer.11.attention.self.key,0.0002587437629699707,0.03452
11,K,bert.encoder.layer.11.attention.self.key,0.00026356164016760886,0.03502
11,K,bert.encoder.layer.11.attention.self.key,0.0002680166799109429,0.03552
