figure_id,run_tag,layer_name,layer_idx,sublayer,variant,dac_bits,adc_bits,inp_bound,inp_res,res_ratio,step_size,nm_thres,sto_round,EZR,QZR_all,QZR_nonzero,ODR,cosine_sim,l2_retention,rel_l2_error,clip_rate_scaled,ratio_q50,ratio_q90,ratio_q99,p_clip,absmax_q50,absmax_q90,absmax_q99,absmax_q999,EZR_pad,QZR_all_pad,task,seed
D,glue_v1,bert.encoder.layer.0.intermediate.dense,0,FFN1,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,0.0005802255142771173,0.5657011285424233,0.5654492869973182,197.3798751068115,0.9973963490128517,1.0020142143964768,0.07005019430071116,0.0,0.005757293517235667,0.04387130381539464,0.2891207091510296,0.0,9.03243204629689e-05,0.0002954280171979917,0.0008168819594720845,0.0012754639545164536,0.3590212417766452,0.7214187055826187,cola,43
D,glue_v1,bert.encoder.layer.0.output.dense,0,FFN2,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,0.10003966841846705,0.12061087410897016,0.022857897439971565,6.102350928783417,0.9998674938082694,1.0001325365900993,0.016109184981323778,0.0,0.16552395783364773,0.4640937246382236,0.7701402175426483,0.0,7.889650740253274e-05,0.00022620892406848724,0.00043664829769113567,0.0006112785058212467,0.4228167597204447,0.4360056775808334,cola,43
D,glue_v1,bert.encoder.layer.0.attention.self.key,0,K,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,0.0,0.10303287629038095,0.10303287629038095,20.9853316783905,0.9994589734077454,1.0005314886569976,0.031846342319622634,0.0,0.05556146139279008,0.2376530923694372,0.6023638191819191,0.0,5.3177343670540725e-05,0.00014963365600124235,0.000349115309654735,0.0004710381702534505,0.35864911451935766,0.42480771005153656,cola,43
D,glue_v1,bert.encoder.layer.0.attention.output.dense,0,O,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,0.10015689361840487,0.12049019433557988,0.022596539380028844,6.066097214221954,0.9998672601580619,1.0001326474547385,0.01611715373583138,0.0,0.16636060535907746,0.46408535838127135,0.7686911818385124,0.0,0.00012213801099278499,0.00033215855022717734,0.0006442859979870263,0.0009514965167909395,0.42287744022905827,0.43591168865561486,cola,43
D,glue_v1,bert.encoder.layer.0.attention.self.query,0,Q,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,7.939532224554569e-08,0.08983004339039326,0.08982997175306082,17.086376032829286,0.999503822028637,1.0004918438196182,0.03045002793893218,0.0,0.06616214925423264,0.2554702943563461,0.6037463834881782,0.0,3.880799412399938e-05,0.00012424936379829888,0.0002960045101644937,0.0004822998169765924,0.3586491623520851,0.41642065420746804,cola,43
D,glue_v1,bert.encoder.layer.0.attention.self.value,0,V,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,0.0,0.07527784235775471,0.07527784235775471,14.9478520154953,0.9995765173435212,1.0004241329431534,0.028171595530584456,0.0,0.07273729655891657,0.2767108212411404,0.6411356109380723,0.0,0.00011420068320148857,0.0003197973752685357,0.0006629656910081394,0.0009517391577537637,0.35864911451935766,0.40693648509681224,cola,43
D,glue_v1,bert.encoder.layer.1.intermediate.dense,1,FFN1,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,0.0007046738182543777,0.4771593864262104,0.4767909263074398,121.44698844909668,0.9975541895627975,1.0020825642347335,0.0679820016771555,0.0,0.008798338323831558,0.053481067568063735,0.31049890428781507,0.0,0.00010150290829187725,0.0003060517097037518,0.0006494580855360254,0.000974727118446026,0.35910148844122886,0.6645794451236725,cola,43
D,glue_v1,bert.encoder.layer.1.output.dense,1,FFN2,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,0.10017669282853603,0.12114909816533327,0.023307151505723597,6.226682024002075,0.99986323595047,1.0001411324739455,0.016338620125316082,0.0,0.16239509373903274,0.45876907229423525,0.7673249012231826,0.0,9.811217767492054e-05,0.00027141375685459936,0.0005060784993838752,0.0006757987025775947,0.4228981614112854,0.43635296560823916,cola,43
D,glue_v1,bert.encoder.layer.1.attention.self.key,1,K,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,0.0,0.133200848326087,0.133200848326087,23.546645669937135,0.9994116628170013,1.0005660718679428,0.033000228023156525,0.0,0.05113469572737813,0.23482666917145253,0.5865838012099266,0.0,4.976563924174115e-05,0.00014155061657220358,0.0003036924787738826,0.00040760173345915973,0.35864911451935766,0.44399514883756636,cola,43
D,glue_v1,bert.encoder.layer.1.attention.output.dense,1,O,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,0.09991116333752871,0.12133979938924312,0.023807272668927907,6.388147494792938,0.9998528054356575,1.0001467528939247,0.016817721147090195,0.0,0.15886833615601062,0.4517022792994976,0.760629743039608,0.0,0.00013673474502866158,0.00042562358765280806,0.0010334759295801631,0.001603971301810816,0.42273491106927397,0.4364791207015514,cola,43
D,glue_v1,bert.encoder.layer.1.attention.self.query,1,Q,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,0.0,0.14828269325196744,0.14828269325196744,24.55869143486023,0.999318253993988,1.0006627213954926,0.035603494308888914,0.0,0.046159541476517914,0.20843142293393613,0.5525407287478447,0.0,4.3804595097753915e-05,0.00013997673409903654,0.00031974516321497503,0.0004950261054909788,0.35864911451935766,0.4538817252218723,cola,43
