layer_idx,sublayer,dw_zero_ratio,dw_1lsb_ratio,dw_absmean,min_nonzero_delta,dw_absmax,dw_q90,dw_q99,pulse_sat_ratio,bound_sat_ratio,grad_absmean,grad_deadzone_ratio,update_vs_grad_cosine,eff_lr_slope,BL_mean,BL_p99,BL_hit_ratio,pulse_under_frac,pulse_ok_frac,pulse_over_frac,dw_fast_zero_ratio,dw_fast_1lsb_ratio,dw_fast_absmean,dw_slow_zero_ratio,dw_slow_1lsb_ratio,dw_slow_absmean,dw_fast_vs_grad_cosine,dw_fast_eff_lr_slope,hidden_absmean,hidden_absmax,hidden_below1_ratio,hidden_trunc_nonzero_ratio,hidden_trunc_meanabs,is_transfer_step,transfer_duty,transfer_spike,transfer_efficiency,buffer_above_thresh_ratio,sign_mismatch_ratio,rel_update_error,BL_fp_mean,BL_fp_p99,BL_fp_hit_ratio,dw_p50,trace_every
0,FFN1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002772879476348559,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.20963541666666666,0.1171875,0.022499904308157664,1.0,0.0,0.0,0.4061381419499715,0.0,0.0002856428133479009,0.4434283475081126,0.9962097450538918,0.0,0.0,1.0,0.0,0.0,0.0,0.0037902549461082177,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,FFN2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002070948927818487,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.22526041666666666,0.08658854166666667,0.029836328971820574,1.0,0.0,0.0,0.5578578511873881,0.0,0.0002080667545669712,0.3008978068828583,0.9971728854709202,0.0,0.0,1.0,0.0,0.0,0.0,0.0028271145290798614,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,K,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014248804654926062,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.22591145833333334,0.07552083333333333,0.09932522419452046,1.0,0.0,0.0,0.4876805593570073,0.0,0.0005554711460717954,0.585958868265152,0.9958626076027199,0.0,0.0,1.0,0.0,0.0,0.0,0.004137392397280092,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,O,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00040410492996064323,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0703125,0.13151041666666666,0.0953268949718525,1.0,0.0,0.0,0.4328699012597402,0.0,0.0004333308703886966,0.5859588881333669,0.995880126953125,0.0,0.0,1.0,0.0,0.0,0.0,0.004119873046875,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,Q,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015324034029617906,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.228515625,0.07356770833333333,0.08029174760061626,1.0,0.0,0.0,0.4004374047120412,0.0,0.0004861714696744457,0.5542854170004526,0.995907253689236,0.0,0.0,1.0,0.0,0.0,0.0,0.004092746310763889,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,V,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035272628398767364,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.08723958333333333,0.12760416666666666,0.10967600287403911,1.0,0.0,0.0,0.4761618251601855,0.0,0.0005144175617412353,0.6809792419274648,0.995870519567419,0.0,0.0,1.0,0.0,0.0,0.0,0.004129480432581018,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,FFN1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025811530455636483,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.20638020833333334,0.12630208333333334,0.023586611244051408,1.0,0.0,0.0,0.41280601421991986,0.0,0.0003000343907236432,0.696815957625707,0.9961912367078992,0.0,0.0,1.0,0.0,0.0,0.0,0.003808763292100694,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,FFN2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022125717077869922,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.21809895833333334,0.091796875,0.03448943483332793,1.0,0.0,0.0,0.47391071915626526,0.0,0.00024903971643652767,0.5226119856039683,0.9970977218062789,0.0,0.0,1.0,0.0,0.0,0.0,0.0029022781937210647,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,K,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002108360786223784,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.201171875,0.08854166666666667,0.07652343714532132,1.0,0.0,0.0,0.39988555759191513,0.0,0.00047041061528337497,0.570122167468071,0.9959547254774305,0.0,0.0,1.0,0.0,0.0,0.0,0.004045274522569444,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,O,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043528570677153766,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.068359375,0.13736979166666666,0.07787523154790203,1.0,0.0,0.0,0.45367923378944397,0.0,0.0005526518774180053,0.7443261643250784,0.9959275987413193,0.0,0.0,1.0,0.0,0.0,0.0,0.004072401258680555,1.0,0.0,0.0,0.0,0.0,0.0,1.0
