step,mode,layer_idx,sublayer,module_name,dw_min,desired_bl,sto_round_update,update_bl_management,update_management,dw_zero_ratio,dw_1lsb_ratio,dw_absmean,min_nonzero_delta,dw_absmax,dw_q90,dw_q99,pulse_sat_ratio,bound_sat_ratio,grad_absmean,grad_deadzone_ratio,update_vs_grad_cosine,eff_lr_slope,BL_mean,BL_p99,BL_hit_ratio,pulse_under_frac,pulse_ok_frac,pulse_over_frac,dw_fast_zero_ratio,dw_fast_1lsb_ratio,dw_fast_absmean,dw_slow_zero_ratio,dw_slow_1lsb_ratio,dw_slow_absmean,dw_fast_vs_grad_cosine,dw_fast_eff_lr_slope,hidden_absmean,hidden_absmax,hidden_below1_ratio,hidden_trunc_nonzero_ratio,hidden_trunc_meanabs,is_transfer_step,transfer_duty,transfer_spike,transfer_efficiency,buffer_above_thresh_ratio,sign_mismatch_ratio,rel_update_error,BL_fp_mean,BL_fp_p99,BL_fp_hit_ratio,dw_p50,trace_every
0,tiki,0,Q,bert.encoder.layer.0.attention.self.query,0.001,31,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014838212518952787,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.685546875,0.19140625,0.000674902054015547,1.0,0.0,0.0,0.1384449303150177,0.0,0.00011961640848312527,0.23755088448524475,0.99822998046875,0.0,0.0,1,0.0,0.0,0.0,0.00177001953125,1.0,0.0,0.0,0.0,0.0,0.0,1
0,tiki,0,K,bert.encoder.layer.0.attention.self.key,0.001,31,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015341481775976717,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.677734375,0.19140625,0.0006833804654888809,1.0,0.0,0.0,0.13944442570209503,0.0,0.00012106628128094599,0.23755088448524475,0.9982181125217013,0.0,0.0,1,0.0,0.0,0.0,0.001781887478298611,1.0,0.0,0.0,0.0,0.0,0.0,1
0,tiki,0,V,bert.encoder.layer.0.attention.self.value,0.001,31,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035999296233057976,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.26171875,0.37890625,0.00183580641169101,1.0,0.0,0.0,0.11435439437627792,0.0,0.0001239660632563755,0.23755088448524475,0.9981875949435763,0.0,0.0,1,0.0,0.0,0.0,0.001812405056423611,1.0,0.0,0.0,0.0,0.0,0.0,1
0,tiki,0,O,bert.encoder.layer.0.attention.output.dense,0.001,31,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044144841376692057,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.2109375,0.375,0.002118258038535714,1.0,0.0,0.0,0.27605438232421875,0.0,0.00012324113049544394,0.23755088448524475,0.9981418185763888,0.0,0.0,1,0.0,0.0,0.0,0.001858181423611111,1.0,0.0,0.0,0.0,0.0,0.0,1
0,tiki,0,FFN1,bert.encoder.layer.0.intermediate.dense,0.001,31,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002497140085324645,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.626953125,0.228515625,0.0007637672824785113,1.0,0.0,0.0,0.012467056512832642,0.0,0.00012205305392853916,0.23755088448524475,0.998189714219835,0.0,0.0,1,0.0,0.0,0.0,0.0018102857801649305,1.0,0.0,0.0,0.0,0.0,0.0,1
0,tiki,0,FFN2,bert.encoder.layer.0.output.dense,0.001,31,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002474063076078892,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.67578125,0.181640625,0.0007605393184348941,1.0,0.0,0.0,0.5260262489318848,0.0,9.14239717531018e-05,0.23755088448524475,0.9986385769314237,0.0,0.0,1,0.0,0.0,0.0,0.001361423068576389,1.0,0.0,0.0,0.0,0.0,0.0,1
0,tiki,1,Q,bert.encoder.layer.1.attention.self.query,0.001,31,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028327599284239113,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.529296875,0.296875,0.0009836247190833092,1.0,0.0,0.0,0.15138445794582367,0.0,0.00012444937601685524,0.23755088448524475,0.9981943766276041,0.0,0.0,1,0.0,0.0,0.0,0.0018056233723958333,1.0,0.0,0.0,0.0,0.0,0.0,1
0,tiki,1,K,bert.encoder.layer.1.attention.self.key,0.001,31,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002368203131482005,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.603515625,0.2265625,0.0008783311932347715,1.0,0.0,0.0,0.12293005734682083,0.0,0.00011985807213932276,0.190040722489357,0.9982333713107638,0.0,0.0,1,0.0,0.0,0.0,0.001766628689236111,1.0,0.0,0.0,0.0,0.0,0.0,1
0,tiki,1,V,bert.encoder.layer.1.attention.self.value,0.001,31,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00042000983376055956,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.291015625,0.37109375,0.001745117362588644,1.0,0.0,0.0,0.2837836742401123,0.0,0.00012203289224999025,0.23755088448524475,0.9981757269965278,0.0,0.0,1,0.0,0.0,0.0,0.0018242730034722222,1.0,0.0,0.0,0.0,0.0,0.0,1
0,tiki,1,O,bert.encoder.layer.1.attention.output.dense,0.001,31,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004698561388067901,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.205078125,0.375,0.0021369452588260174,1.0,0.0,0.0,0.20903679728507996,0.0,0.00011929420725209638,0.23755088448524475,0.9982096354166666,0.0,0.0,1,0.0,0.0,0.0,0.0017903645833333333,1.0,0.0,0.0,0.0,0.0,0.0,1
