layer_idx,sublayer,layer_name,ratio,cdf
11,K,bert.encoder.layer.11.attention.self.key,2.8677760166573307e-09,5e-06
11,K,bert.encoder.layer.11.attention.self.key,1.6579328985244501e-06,0.000505
11,K,bert.encoder.layer.11.attention.self.key,4.119103778066346e-06,0.001005
11,K,bert.encoder.layer.11.attention.self.key,6.6624606915866025e-06,0.001505
11,K,bert.encoder.layer.11.attention.self.key,9.188044714392163e-06,0.002005
11,K,bert.encoder.layer.11.attention.self.key,1.1503607311169617e-05,0.002505
11,K,bert.encoder.layer.11.attention.self.key,1.4151283721730579e-05,0.003005
11,K,bert.encoder.layer.11.attention.self.key,1.6471540220663883e-05,0.003505
11,K,bert.encoder.layer.11.attention.self.key,1.9032127966056578e-05,0.004005
11,K,bert.encoder.layer.11.attention.self.key,2.149192187061999e-05,0.004505
11,K,bert.encoder.layer.11.attention.self.key,2.415294511592947e-05,0.005005
11,K,bert.encoder.layer.11.attention.self.key,2.6738063752418384e-05,0.005505
11,K,bert.encoder.layer.11.attention.self.key,2.9860184440622106e-05,0.006005
11,K,bert.encoder.layer.11.attention.self.key,3.2918349461397156e-05,0.006505
11,K,bert.encoder.layer.11.attention.self.key,3.545019353623502e-05,0.007005
11,K,bert.encoder.layer.11.attention.self.key,3.8715286791557446e-05,0.007505
11,K,bert.encoder.layer.11.attention.self.key,4.1936818888643757e-05,0.008005
11,K,bert.encoder.layer.11.attention.self.key,4.521330265561119e-05,0.008505
11,K,bert.encoder.layer.11.attention.self.key,4.849787364946678e-05,0.009005
11,K,bert.encoder.layer.11.attention.self.key,5.181529195397161e-05,0.009505
11,K,bert.encoder.layer.11.attention.self.key,5.565166429732926e-05,0.010005
11,K,bert.encoder.layer.11.attention.self.key,5.92940159549471e-05,0.01051
11,K,bert.encoder.layer.11.attention.self.key,6.249036960070953e-05,0.01101
11,K,bert.encoder.layer.11.attention.self.key,6.603798101423308e-05,0.01151
11,K,bert.encoder.layer.11.attention.self.key,6.927770300535485e-05,0.01201
11,K,bert.encoder.layer.11.attention.self.key,7.363547047134489e-05,0.01251
11,K,bert.encoder.layer.11.attention.self.key,7.717121479799971e-05,0.01301
11,K,bert.encoder.layer.11.attention.self.key,8.020521636353806e-05,0.01351
11,K,bert.encoder.layer.11.attention.self.key,8.34263555589132e-05,0.01401
11,K,bert.encoder.layer.11.attention.self.key,8.720407640794292e-05,0.01451
11,K,bert.encoder.layer.11.attention.self.key,9.073081309907138e-05,0.01501
11,K,bert.encoder.layer.11.attention.self.key,9.477340063313022e-05,0.01551
11,K,bert.encoder.layer.11.attention.self.key,9.832761861616746e-05,0.01601
11,K,bert.encoder.layer.11.attention.self.key,0.00010195692448178306,0.01651
11,K,bert.encoder.layer.11.attention.self.key,0.00010483503865543753,0.01701
11,K,bert.encoder.layer.11.attention.self.key,0.00010842381016118452,0.01751
11,K,bert.encoder.layer.11.attention.self.key,0.00011214260302949697,0.01801
11,K,bert.encoder.layer.11.attention.self.key,0.00011627365165622905,0.01851
11,K,bert.encoder.layer.11.attention.self.key,0.00011961798008996993,0.01901
11,K,bert.encoder.layer.11.attention.self.key,0.00012378141400404274,0.01951
11,K,bert.encoder.layer.11.attention.self.key,0.00012780724500771612,0.02001
11,K,bert.encoder.layer.11.attention.self.key,0.00013164628762751818,0.020515
11,K,bert.encoder.layer.11.attention.self.key,0.0001355271233478561,0.021015
11,K,bert.encoder.layer.11.attention.self.key,0.00013939997006673366,0.021515
11,K,bert.encoder.layer.11.attention.self.key,0.00014355678285937756,0.022015
11,K,bert.encoder.layer.11.attention.self.key,0.00014762791397515684,0.022515
11,K,bert.encoder.layer.11.attention.self.key,0.0001514245814178139,0.023015
11,K,bert.encoder.layer.11.attention.self.key,0.00015557858569081873,0.023515
11,K,bert.encoder.layer.11.attention.self.key,0.00016052270075306296,0.024015
11,K,bert.encoder.layer.11.attention.self.key,0.00016481317288707942,0.024515
11,K,bert.encoder.layer.11.attention.self.key,0.00017017182835843414,0.025015
11,K,bert.encoder.layer.11.attention.self.key,0.0001742222812026739,0.025515
11,K,bert.encoder.layer.11.attention.self.key,0.00017854341422207654,0.026015
11,K,bert.encoder.layer.11.attention.self.key,0.0001827584346756339,0.026515
11,K,bert.encoder.layer.11.attention.self.key,0.0001869518164312467,0.027015
11,K,bert.encoder.layer.11.attention.self.key,0.0001912054285639897,0.027515
11,K,bert.encoder.layer.11.attention.self.key,0.00019504973897710443,0.028015
11,K,bert.encoder.layer.11.attention.self.key,0.0001996799255721271,0.028515
11,K,bert.encoder.layer.11.attention.self.key,0.00020438192586880177,0.029015
11,K,bert.encoder.layer.11.attention.self.key,0.00020869473519269377,0.029515
11,K,bert.encoder.layer.11.attention.self.key,0.00021242615184746683,0.030015
11,K,bert.encoder.layer.11.attention.self.key,0.00021727124112658203,0.03052
11,K,bert.encoder.layer.11.attention.self.key,0.00022229764726944268,0.03102
11,K,bert.encoder.layer.11.attention.self.key,0.00022697591339237988,0.03152
11,K,bert.encoder.layer.11.attention.self.key,0.00023171278007794172,0.03202
11,K,bert.encoder.layer.11.attention.self.key,0.0002365622785873711,0.03252
11,K,bert.encoder.layer.11.attention.self.key,0.0002414447080809623,0.03302
11,K,bert.encoder.layer.11.attention.self.key,0.00024644433869980276,0.03352
11,K,bert.encoder.layer.11.attention.self.key,0.0002511583734303713,0.03402
11,K,bert.encoder.layer.11.attention.self.key,0.0002565702307038009,0.03452
11,K,bert.encoder.layer.11.attention.self.key,0.0002617219870444387,0.03502
11,K,bert.encoder.layer.11.attention.self.key,0.00026573368813842535,0.03552
11,K,bert.encoder.layer.11.attention.self.key,0.0002707522071432322,0.03602
11,K,bert.encoder.layer.11.attention.self.key,0.0002756247704382986,0.03652
11,K,bert.encoder.layer.11.attention.self.key,0.00028104821103625,0.03702
11,K,bert.encoder.layer.11.attention.self.key,0.00028559990460053086,0.03752
11,K,bert.encoder.layer.11.attention.self.key,0.0002903819258790463,0.03802
11,K,bert.encoder.layer.11.attention.self.key,0.0002955229429062456,0.03852
11,K,bert.encoder.layer.11.attention.self.key,0.0003012244123965502,0.03902
11,K,bert.encoder.layer.11.attention.self.key,0.00030568314832635224,0.03952
11,K,bert.encoder.layer.11.attention.self.key,0.00031083563226275146,0.04002
11,K,bert.encoder.layer.11.attention.self.key,0.00031630712328478694,0.040525
11,K,bert.encoder.layer.11.attention.self.key,0.00032092849141918123,0.041025
11,K,bert.encoder.layer.11.attention.self.key,0.0003256178752053529,0.041525
11,K,bert.encoder.layer.11.attention.self.key,0.0003300736425444484,0.042025
11,K,bert.encoder.layer.11.attention.self.key,0.00033489963971078396,0.042525
11,K,bert.encoder.layer.11.attention.self.key,0.0003398784901946783,0.043025
11,K,bert.encoder.layer.11.attention.self.key,0.00034534637234173715,0.043525
11,K,bert.encoder.layer.11.attention.self.key,0.0003505768545437604,0.044025
11,K,bert.encoder.layer.11.attention.self.key,0.0003554592840373516,0.044525
11,K,bert.encoder.layer.11.attention.self.key,0.00036067611654289067,0.045025
11,K,bert.encoder.layer.11.attention.self.key,0.0003654075844679028,0.045525
11,K,bert.encoder.layer.11.attention.self.key,0.00037098940811119974,0.046025
11,K,bert.encoder.layer.11.attention.self.key,0.0003757032682187855,0.046525
11,K,bert.encoder.layer.11.attention.self.key,0.00038098421646282077,0.047025
11,K,bert.encoder.layer.11.attention.self.key,0.0003866334445774555,0.047525
11,K,bert.encoder.layer.11.attention.self.key,0.0003922252799384296,0.048025
11,K,bert.encoder.layer.11.attention.self.key,0.00039663995266892016,0.048525
11,K,bert.encoder.layer.11.attention.self.key,0.0004027713439427316,0.049025
11,K,bert.encoder.layer.11.attention.self.key,0.00040813599480316043,0.049525
11,K,bert.encoder.layer.11.attention.self.key,0.0004139273951295763,0.050025
11,K,bert.encoder.layer.11.attention.self.key,0.00041931174928322434,0.05053
11,K,bert.encoder.layer.11.attention.self.key,0.0004246514872647822,0.05103
11,K,bert.encoder.layer.11.attention.self.key,0.0004312689998187125,0.05153
11,K,bert.encoder.layer.11.attention.self.key,0.00043613844900391996,0.05203
11,K,bert.encoder.layer.11.attention.self.key,0.00044185080332681537,0.05253
11,K,bert.encoder.layer.11.attention.self.key,0.00044752960093319416,0.05303
