layer_idx,sublayer,dw_zero_ratio,dw_1lsb_ratio,dw_absmean,min_nonzero_delta,dw_absmax,dw_q90,dw_q99,pulse_sat_ratio,bound_sat_ratio,grad_absmean,grad_deadzone_ratio,update_vs_grad_cosine,eff_lr_slope,BL_mean,BL_p99,BL_hit_ratio,pulse_under_frac,pulse_ok_frac,pulse_over_frac,dw_fast_zero_ratio,dw_fast_1lsb_ratio,dw_fast_absmean,dw_slow_zero_ratio,dw_slow_1lsb_ratio,dw_slow_absmean,dw_fast_vs_grad_cosine,dw_fast_eff_lr_slope,hidden_absmean,hidden_absmax,hidden_below1_ratio,hidden_trunc_nonzero_ratio,hidden_trunc_meanabs,is_transfer_step,transfer_duty,transfer_spike,transfer_efficiency,buffer_above_thresh_ratio,is_transfer_scheduled,cols_updated_count,cols_updated_ratio,rows_updated_count,rows_updated_ratio,buffer_pre_nonzero_ratio,buffer_pre_absmean,buffer_post_nonzero_ratio,buffer_post_absmean,buffer_cleared_ratio,buffer_pre_above_gran_ratio,sign_mismatch_ratio,rel_update_error,BL_fp_mean,BL_fp_p99,BL_fp_hit_ratio,dw_p50,delta_L_pred,dw_fp_dot_dw_eff,cosine_slow_grad,cosine_slow_grad_nz,cosine_slow_fast,cosine_slow_fast_nz,trace_every
0,K,0.995859375,0.00404296875,6.73678168823244e-07,9.868762572295964e-05,0.00020315196830779315,0.0,1.3563470565713943e-06,0.0,0.0,0.00029822520140442065,1.0,0.024525111574330367,0.03898501740535721,1.0,1.0,0.0,1.0,0.0,0.0,0.0062109375,0.00763671875,0.2834718535386492,0.995859375,0.00111328125,4.5374492265182194e-06,0.34177080522291364,10201.55796875,0.11877878022380173,0.9502034783363342,0.792036674618721,0.0,0.0,0.86,0.004814680232558139,11753824.913094556,1.6040474102289077e-05,0.20796332464087755,0.01,1.85,0.0024088541666666668,2.11,0.002747395833333333,0.2038802082883194,0.11643129077740014,0.20796332464087755,0.11877878022380173,0.0,0.2038802082883194,0.9969921875,12038.505972230418,0.00431640625,0.01780029296875,0.0,0.0,-8.333034151597474e-08,8.333034151597474e-10,0.024183259518467823,0.5398391587659717,0.00029230217216536403,0.005601674448265586,1.0
0,O,0.99564453125,0.0043359375,5.129089686306543e-07,6.852763472124934e-05,0.000147891438100487,0.0,1.959126275323797e-06,0.0,0.0,0.0007216214897925965,1.0,0.013384419116773643,0.012487001795816468,1.0,1.0,0.0,1.0,0.0,0.0,0.0018359375,0.01068359375,0.25231141787022354,0.99564453125,0.001015625,5.616473815734935e-06,0.28903792686760427,10089.593764648438,0.1106628763419576,0.9502034783363342,0.8060226052999496,0.0,0.0,0.84,0.005185081845238095,27590507.150827244,2.2062514791609612e-05,0.19397738902363926,0.01,1.88,0.0024479166666666664,2.22,0.002890625,0.190240511582233,0.1085100553673692,0.19397738902363926,0.1106628763419576,0.0,0.190240511582233,0.99724609375,314.2905538858525,0.00439453125,0.038900146484375,0.0,0.0,-7.987173435142214e-08,7.987173435142215e-10,0.012975829158094712,0.20397970723431735,-0.0016422165001131362,-0.044542540356078894,1.0
0,Q,0.99578125,0.0041796875,7.859287643441348e-07,0.00011248244845774025,0.00024254023970570414,0.0,1.7182241936097853e-06,0.0,0.0,0.0003150155171897495,1.0,0.022141061645234005,0.05307333673350513,1.0,1.0,0.0,1.0,0.0,0.0,0.00802734375,0.00873046875,0.23905949035426602,0.99578125,0.00087890625,5.045948478255014e-06,0.2787218478322029,8456.98302734375,0.11882544116699137,0.9502034783363342,0.791277312040329,0.0,0.0,0.87,0.004849137931034483,14903112.488595404,2.100165493117801e-05,0.20872268719598652,0.01,1.83,0.0023828125,2.16,0.0028125,0.20465691490098833,0.11649681644164957,0.20872268719598652,0.11882544116699137,0.0,0.20465691490098833,0.9973046875,12297.114419873666,0.00439453125,0.0356005859375,0.0,0.0,-9.820444389282978e-08,9.820444389282977e-10,0.022737437091400352,0.4271711696283196,-0.0011824230337515473,-0.009730445178247046,1.0
0,V,0.99587890625,0.00412109375,4.6591551267738395e-07,5.510995979420841e-05,0.00014031549042556435,0.0,1.4180525613483042e-06,0.0,0.0,0.0006986343776225112,1.0,0.01780011196504347,0.015177727674890775,1.0,1.0,0.0,1.0,0.0,0.0,0.00302734375,0.00900390625,0.3068838188424706,0.99587890625,0.0012109375,5.001908539270516e-06,0.3830526083707809,15515.836723632812,0.10818704425939359,0.9502034783363342,0.8106187462806702,0.0,0.0,0.87,0.004736889367816092,20513377.26478433,1.625070153211257e-05,0.18938125742599368,0.01,1.85,0.0024088541666666668,2.11,0.002747395833333333,0.18565550191327929,0.10604260041960516,0.18938125742599368,0.10818704425939359,0.0,0.18565550191327929,0.9970703125,408.4527430722026,0.004140625,0.018900146484375,0.0,0.0,-1.0080658787749164e-07,1.0080658787749164e-09,0.017371272664749995,0.35381151369676506,-0.00034802793044946156,-0.051423529355690396,1.0
1,K,0.9962109375,0.00373046875,5.865604941845959e-07,7.893461028288585e-05,0.0001858781831106171,0.0,6.747156294295565e-07,0.0,0.0,0.00039231088070664557,1.0,0.01717640951042995,0.033138894050352974,1.00001953125,1.0,0.0,0.99998046875,1.953125e-05,0.0,0.0056640625,0.0091796875,0.23465652206796223,0.9962109375,0.00111328125,4.001161619271442e-06,0.34453903675079345,13669.789799804688,0.12791137747117318,0.9502034783363342,0.7744947808980942,0.0,0.0,0.86,0.004405886627906977,5763653.546658366,1.7024465782668842e-05,0.22550521863158793,0.01,1.71,0.0022265625,1.93,0.0025130208333333333,0.22107160789426417,0.12538152746506967,0.22550521863158793,0.12791137747117318,0.0,0.22107160789426417,0.99732421875,3094.2288025111357,0.00390625,0.01,0.0,0.0,-6.483426559338035e-08,6.483426559338035e-10,0.016937643464407303,0.3671733895858187,0.0014861154073150828,0.0649046492221397,1.0
1,O,0.99515625,0.00484375,4.889412772968171e-07,5.8011052169604226e-05,0.0001388175244210288,0.0,9.649697221902897e-07,0.0,0.0,0.000748639565135818,1.0,0.02017981344019063,0.02066870298876893,1.00001953125,1.0,0.0,0.99998046875,1.953125e-05,0.0,0.00263671875,0.0109375,0.21873178935144097,0.99515625,0.00125,5.436795313471521e-06,0.32869904235005376,9538.408330078126,0.10644778860965744,0.9502034783363342,0.8126812219619751,0.0,0.0,0.91,0.005322802197802198,14581190.243716465,2.4715731540324973e-05,0.18731877531856297,0.01,2.18,0.0028385416666666663,2.48,0.003229166666666666,0.18363437112420797,0.10433383299270645,0.18731877531856297,0.10644778860965744,0.0,0.18363437112420797,0.99677734375,160.43501729376115,0.00486328125,0.044500732421875,0.0,0.0,-1.053815522379653e-07,1.0538155223796531e-09,0.019948036952409893,0.3058152328971978,0.002977183469706688,0.043835923267569354,1.0
1,Q,0.99595703125,0.00400390625,6.632036206610792e-07,9.316432173363865e-05,0.00019938017270760612,0.0,2.5574156461516397e-06,0.0,0.0,0.0005197608176968061,0.99998046875,0.012700924417513306,0.0357822702795238,1.00109375,1.038900146484375,0.0,0.99900390625,0.00099609375,0.0,0.0059765625,0.010078125,0.20321106381248683,0.99595703125,0.00115234375,4.478908235796552e-06,0.24388578036800027,8006.48087890625,0.12738842573249712,0.9502034783363342,0.7749536305665969,0.0,0.0,0.87,0.0046470905172413795,19121486.57319104,2.1775348802382618e-05,0.22504636988509447,0.01,1.81,0.002356770833333333,2.07,0.0026953125,0.2206306628929451,0.12487038012826815,0.22504636988509447,0.12738842573249712,0.0,0.2206306628929451,0.99751953125,1324.1928982246432,0.004140625,0.036700439453125,0.0,0.0,-5.402519876124626e-08,5.402519876124625e-10,0.01266094948456157,0.24264791559684892,-0.005863929063489195,-0.04248520156004648,1.0
1,V,0.99521484375,0.00478515625,5.601571547231288e-07,5.679607624188066e-05,0.0001594580162782222,0.0,1.3107912309351377e-06,0.0,0.0,0.0007364396326011047,1.0,0.021740608247928322,0.02206343448080588,1.00017578125,1.0,0.0,0.99982421875,0.00017578125,0.0,0.0030859375,0.010078125,0.2859919084061403,0.99521484375,0.0012109375,5.954843236395391e-06,0.35171562269330026,12885.980076141357,0.10498271098127589,0.9502034783363342,0.8159554570913314,0.0,0.0,0.91,0.005258413461538462,16528554.644517519,2.0803381968968164e-05,0.18404454507865012,0.01,2.1,0.002734375,2.45,0.003190104166666666,0.18045266010798514,0.10291681131115184,0.18404454507865012,0.10498271098127589,0.0,0.18045266010798514,0.996796875,98.08700387704313,0.0048046875,0.0356005859375,0.0,0.0,-1.426463516248505e-07,1.4264635162485052e-09,0.021693817011528154,0.42842393269209744,0.00010729163710493595,0.061315225406580576,1.0
2,K,0.99595703125,0.00376953125,9.062182812158426e-07,0.00011383084405679256,0.0002794890268705785,0.0,4.1663362935651095e-07,0.0,0.0,0.00033098224696004764,1.0,0.016023477089765946,0.03399825054511894,1.0,1.0,0.0,1.0,0.0,0.0,0.00640625,0.01263671875,0.1974491993628908,0.99595703125,0.00083984375,5.012256365262147e-06,0.3219684735313058,10348.017255859375,0.1258299711998552,0.9502034783363342,0.7768048596382141,0.0,0.0,0.87,0.0046470905172413795,4343006.387888187,2.5159927245175594e-05,0.22319513810332864,0.01,1.84,0.002395833333333333,2.04,0.00265625,0.21887101782020182,0.12337234592996538,0.22319513810332864,0.1258299711998552,0.0,0.21887101782020182,0.99716796875,9279.987704745823,0.00447265625,0.008900146484375,0.0,0.0,-7.870916313591075e-08,7.870916313591075e-10,0.016414663900613958,0.3520674256971855,-0.0067625330208102245,-0.06675620631304109,1.0
2,O,0.995546875,0.00443359375,4.4509120044722295e-07,5.908085055125411e-05,0.00012917623593239113,0.0,5.643585609504953e-07,0.0,0.0,0.0008686661289539189,1.0,0.011316602121951291,0.008757774994446663,1.00001953125,1.0,0.0,0.99998046875,1.953125e-05,0.0,0.00181640625,0.01203125,0.19888665596721694,0.995546875,0.001328125,4.9838334371088426e-06,0.2748248501867056,6129.241823501587,0.11569000333198347,0.9502034783363342,0.7968417173624038,0.0,0.0,0.9,0.0049479166666666664,8847985.170885094,2.4846819803140282e-05,0.2031582812545821,0.01,2.06,0.002682291666666667,2.28,0.00296875,0.1992343310592696,0.11343975335010327,0.2031582812545821,0.11569000333198347,0.0,0.1992343310592696,0.9975390625,135.45551785333427,0.00447265625,0.01780029296875,0.0,0.0,-6.114884393976228e-08,6.114884393976228e-10,0.01151977406698279,0.1425570591042439,0.0009869002283085138,-0.04385402840044764,1.0
