step,module_name,layer_idx,sublayer,out_bound,out_res,mac_snr_db,mac_nmse,cosine,out_clip_ratio,ref_deadzone_ratio,mean_abs_err,median_abs_err,p95_abs_err
0,bert.encoder.layer.0.attention.self.query,0,Q,12.0,0.07142857142857142,9.164158562333903,0.12119559122790377,0.9384610056877136,0.0,0.730095386505127,0.22186020016670227,0.1621849536895752,0.6347617506980896
1,bert.encoder.layer.0.attention.self.query,0,Q,12.0,0.07142857142857142,9.863806708952678,0.10314125533317824,0.9482524991035461,0.0,0.72877037525177,0.20907793939113617,0.15832969546318054,0.5681202411651611
2,bert.encoder.layer.0.attention.self.query,0,Q,12.0,0.07142857142857142,9.850477317713228,0.10344870551292772,0.9468942284584045,0.0,0.7241322994232178,0.21190360188484192,0.16138648986816406,0.5800658464431763
3,bert.encoder.layer.0.attention.self.query,0,Q,12.0,0.07142857142857142,10.721741739702402,0.08466550888927722,0.9567089080810547,0.0,0.7307536005973816,0.19289302825927734,0.14797696471214294,0.5164802670478821
4,bert.encoder.layer.0.attention.self.query,0,Q,12.0,0.07142857142857142,9.440378910786553,0.11372227631641231,0.94290691614151,0.0,0.7298719882965088,0.21674658358097076,0.16154122352600098,0.6056259870529175
5,bert.encoder.layer.0.attention.self.query,0,Q,12.0,0.07142857142857142,9.469619750432255,0.11296457282874585,0.942578911781311,0.0,0.7324788570404053,0.21682485938072205,0.16166788339614868,0.6100547909736633
6,bert.encoder.layer.0.attention.self.query,0,Q,12.0,0.07142857142857142,10.888544380380933,0.08147555198170253,0.9584707021713257,0.0,0.7305861115455627,0.19235078990459442,0.14979267120361328,0.5062119364738464
7,bert.encoder.layer.0.attention.self.query,0,Q,12.0,0.07142857142857142,9.862349443725169,0.10318193810308929,0.9474266171455383,0.0,0.7289648652076721,0.20993301272392273,0.15968817472457886,0.5717313885688782
8,bert.encoder.layer.0.attention.self.query,0,Q,12.0,0.07142857142857142,10.939832736586085,0.08052172747260482,0.9592480063438416,0.0,0.7309013605117798,0.18964459002017975,0.14725935459136963,0.49603134393692017
9,bert.encoder.layer.0.attention.self.query,0,Q,12.0,0.07142857142857142,11.37239220551201,0.07288938988506405,0.963283121585846,0.0,0.7322215437889099,0.18550114333629608,0.1475541591644287,0.4715677499771118
10,bert.encoder.layer.0.attention.self.query,0,Q,12.0,0.07142857142857142,9.155539500184853,0.12142982889854843,0.9382541179656982,0.0,0.7283709645271301,0.22324177622795105,0.16458725929260254,0.6380494236946106
11,bert.encoder.layer.0.attention.self.query,0,Q,12.0,0.07142857142857142,9.733994417291242,0.10627425326177845,0.9461562037467957,0.0,0.7240644693374634,0.21357373893260956,0.16235175728797913,0.5819094181060791
12,bert.encoder.layer.0.attention.self.query,0,Q,12.0,0.07142857142857142,9.361013936024419,0.11581798387825444,0.9416174292564392,0.0,0.7302788496017456,0.21895281970500946,0.1630050539970398,0.612533688545227
13,bert.encoder.layer.0.attention.self.query,0,Q,12.0,0.07142857142857142,10.105487810167649,0.09755516910410851,0.9502633213996887,0.0,0.728672981262207,0.20515073835849762,0.15658283233642578,0.5589510202407837
14,bert.encoder.layer.0.attention.self.query,0,Q,12.0,0.07142857142857142,10.187108854814092,0.09573287493425259,0.9514268636703491,0.0,0.7275443077087402,0.20365360379219055,0.15588372945785522,0.5541262626647949
15,bert.encoder.layer.0.attention.self.query,0,Q,12.0,0.07142857142857142,9.680732428108236,0.10758832813700173,0.9456302523612976,0.0,0.7261925935745239,0.21422255039215088,0.1625993251800537,0.5819040536880493
16,bert.encoder.layer.0.attention.self.query,0,Q,12.0,0.07142857142857142,10.850254060407707,0.08219924903646089,0.9580927491188049,0.0,0.7306780219078064,0.19278891384601593,0.14995518326759338,0.507400631904602
17,bert.encoder.layer.0.attention.self.query,0,Q,12.0,0.07142857142857142,10.247809892282511,0.0944003759493598,0.9522873163223267,0.0,0.7277691960334778,0.20272137224674225,0.15593750774860382,0.542930543422699
18,bert.encoder.layer.0.attention.self.query,0,Q,12.0,0.07142857142857142,10.489726882664769,0.08928878212198908,0.9550631046295166,0.0,0.7281358242034912,0.19707821309566498,0.15119034051895142,0.5264340043067932
19,bert.encoder.layer.0.attention.self.query,0,Q,12.0,0.07142857142857142,10.03396272859227,0.0991815172390704,0.9498271942138672,0.0,0.7360591888427734,0.2039833813905716,0.15403711795806885,0.5568331480026245
20,bert.encoder.layer.0.attention.self.query,0,Q,12.0,0.07142857142857142,9.447724722603523,0.1135374627251815,0.9428832530975342,0.0,0.7256202101707458,0.21822315454483032,0.16378018260002136,0.6050265431404114
21,bert.encoder.layer.0.attention.self.query,0,Q,12.0,0.07142857142857142,9.96843315488311,0.10069435948955939,0.9492835998535156,0.0,0.7295929193496704,0.20552897453308105,0.15457218885421753,0.5657998323440552
22,bert.encoder.layer.0.attention.self.query,0,Q,12.0,0.07142857142857142,10.176399209373566,0.0959789523467215,0.9505995512008667,0.0,0.7297683954238892,0.2040584683418274,0.15560218691825867,0.5597081184387207
23,bert.encoder.layer.0.attention.self.query,0,Q,12.0,0.07142857142857142,9.709434273547874,0.10687840266768021,0.9452956318855286,0.0,0.7250298261642456,0.21387320756912231,0.16159653663635254,0.5896544456481934
24,bert.encoder.layer.0.attention.self.query,0,Q,12.0,0.07142857142857142,10.196454662430392,0.09554041180622623,0.9524011015892029,0.0,0.735048234462738,0.19987040758132935,0.15107905864715576,0.5402589440345764
25,bert.encoder.layer.0.attention.self.query,0,Q,12.0,0.07142857142857142,10.734715695469587,0.08439973635749541,0.9572514891624451,0.0,0.7294778227806091,0.1923552304506302,0.14845022559165955,0.5101004838943481
26,bert.encoder.layer.0.attention.self.query,0,Q,12.0,0.07142857142857142,10.404298291968994,0.09108253467205504,0.9532597661018372,0.0,0.7228833436965942,0.20344571769237518,0.15839236974716187,0.5398228168487549
27,bert.encoder.layer.0.attention.self.query,0,Q,12.0,0.07142857142857142,9.928771395410852,0.1015877118131284,0.9482523202896118,0.0,0.7249573469161987,0.2095021903514862,0.15987856686115265,0.5730065107345581
28,bert.encoder.layer.0.attention.self.query,0,Q,12.0,0.07142857142857142,9.251739619411389,0.11876863757914548,0.9400469660758972,0.0,0.7274577021598816,0.2209341824054718,0.16391804814338684,0.6260135173797607
29,bert.encoder.layer.0.attention.self.query,0,Q,12.0,0.07142857142857142,10.030968504649236,0.09924157579387671,0.9495129585266113,0.0,0.7255975604057312,0.20692460238933563,0.15742695331573486,0.5654526352882385
30,bert.encoder.layer.0.attention.self.query,0,Q,12.0,0.07142857142857142,9.724289113399795,0.10651449976327851,0.9453440308570862,0.0,0.7337044477462769,0.21143180131912231,0.15816915035247803,0.5942486524581909
31,bert.encoder.layer.0.attention.self.query,0,Q,12.0,0.07142857142857142,10.730263391896415,0.0845009092713533,0.9563907980918884,0.0,0.7235283851623535,0.19829680025577545,0.15555459260940552,0.5214686989784241
32,bert.encoder.layer.0.attention.self.query,0,Q,12.0,0.07142857142857142,10.320721760624686,0.09284955823737087,0.9532807469367981,0.0,0.7337614893913269,0.19879166781902313,0.15107887983322144,0.5338355898857117
33,bert.encoder.layer.0.attention.self.query,0,Q,12.0,0.07142857142857142,9.461862519865191,0.1131657441261393,0.9431107044219971,0.0,0.7345634698867798,0.2156827300786972,0.15992558002471924,0.610238254070282
34,bert.encoder.layer.0.attention.self.query,0,Q,12.0,0.07142857142857142,11.010041398186651,0.07923052683513565,0.9595104455947876,0.0,0.7347680330276489,0.18881167471408844,0.14740067720413208,0.4932120144367218
35,bert.encoder.layer.0.attention.self.query,0,Q,12.0,0.07142857142857142,10.615013710401424,0.08676295033663024,0.9559832811355591,0.0,0.7301324009895325,0.19365420937538147,0.14819538593292236,0.5202056169509888
36,bert.encoder.layer.0.attention.self.query,0,Q,12.0,0.07142857142857142,10.161486258173344,0.09630637871977604,0.9508256316184998,0.0,0.7267672419548035,0.2043525129556656,0.15619432926177979,0.5555101037025452
37,bert.encoder.layer.0.attention.self.query,0,Q,12.0,0.07142857142857142,9.825447059269994,0.10405078945463882,0.9469443559646606,0.0,0.7239583134651184,0.21254946291446686,0.16178357601165771,0.5782079100608826
38,bert.encoder.layer.0.attention.self.query,0,Q,12.0,0.07142857142857142,9.14259625804301,0.12179161817234593,0.9385532736778259,0.0,0.728151798248291,0.22197887301445007,0.16294336318969727,0.6362072825431824
39,bert.encoder.layer.0.attention.self.query,0,Q,12.0,0.07142857142857142,9.586986566976098,0.1099247808873305,0.9438421726226807,0.0,0.7194914817810059,0.2179109752178192,0.16543039679527283,0.5965916514396667
40,bert.encoder.layer.0.attention.self.query,0,Q,12.0,0.07142857142857142,10.600051219022822,0.08706402483661758,0.9554992914199829,0.0,0.7280738353729248,0.19561783969402313,0.15001797676086426,0.5258896946907043
41,bert.encoder.layer.0.attention.self.query,0,Q,12.0,0.07142857142857142,8.5698243303635,0.13900705398551844,0.9300820827484131,0.0,0.7224256992340088,0.23484285175800323,0.16911253333091736,0.6790058016777039
42,bert.encoder.layer.0.attention.self.query,0,Q,12.0,0.07142857142857142,11.043631293228017,0.07861904235014468,0.9603638648986816,0.0,0.7330031394958496,0.18656523525714874,0.1448596715927124,0.4876072406768799
43,bert.encoder.layer.0.attention.self.query,0,Q,12.0,0.07142857142857142,10.12675383624737,0.09707263037397121,0.9507545828819275,0.0,0.7312418818473816,0.2030005156993866,0.15372705459594727,0.5577028393745422
