layer_idx,sublayer,mac_snr_db,mac_nmse,cosine,out_clip_ratio,ref_deadzone_ratio,mean_abs_err,median_abs_err,p95_abs_err,label
0,FFN1,26.98708040682592,0.0006280031265972963,0.9996442219614983,6.301593184616649e-05,0.0003991187040810473,0.0387000672519207,0.020354195646941662,0.15224008675664663,baseline_sst2_adc12
0,FFN2,34.67638255101654,0.0003431965613788774,0.999389159977436,0.002273682930972427,0.003378245671046898,0.02527898837812245,0.020212773755192755,0.06550572274252772,baseline_sst2_adc12
0,K,36.57449295616703,0.00022342124034754708,0.999900838136673,0.0,0.0031472426711115988,0.010156613462604581,0.007271283334121108,0.028944232715293765,baseline_sst2_adc12
0,O,35.375595805146,0.00029051476718503383,0.9998524376749992,0.0,0.011667634672485293,0.0031818076665513216,0.0025169489346444605,0.008341034054756164,baseline_sst2_adc12
0,Q,35.86996871914288,0.0002628858556036508,0.9998683074116707,0.0,0.0033905000833328812,0.010294671920128166,0.007455133534967899,0.029220802020281555,baseline_sst2_adc12
0,V,32.833360149326666,0.0005254814907480562,0.9995686760544777,0.0,0.007135381833650172,0.006837328702677042,0.004961309919599444,0.01936711757443845,baseline_sst2_adc12
1,FFN1,20.336053783085564,0.002674709693713215,0.9987003764510155,0.00010792922184009512,0.0004885245408513583,0.08240640759468079,0.060257018618285654,0.23271153472363948,baseline_sst2_adc12
1,FFN2,31.205107927690584,0.0007804134241812464,0.9991432619094849,0.0012400262962910347,0.005219921690877527,0.02078262404538691,0.016755263125523924,0.05357190020382405,baseline_sst2_adc12
1,K,33.5897950939349,0.00044015516670934963,0.999787280857563,0.0,0.0030000248353462666,0.014675760567188263,0.011257532690651715,0.04000946728512645,baseline_sst2_adc12
1,O,33.894620986403496,0.0004085292662152875,0.9997969934344292,0.0,0.012381577296182514,0.0034162561304401607,0.002723756479099393,0.008908399823121726,baseline_sst2_adc12
1,Q,33.633062283015576,0.0004349005612570053,0.9997576835751534,0.0,0.0029103521280921998,0.014659111145883799,0.011288701696321369,0.04001954138278961,baseline_sst2_adc12
1,V,32.017666968708404,0.0006302921473718946,0.9994293987751007,0.0,0.005633390864823014,0.00966317605227232,0.007419109353795647,0.0264236621465534,baseline_sst2_adc12
2,FFN1,19.11451504381808,0.0033742375420833543,0.9983702227473259,0.000282443193209474,0.000489171386725502,0.09345402065664529,0.07060681257396936,0.2565363327413797,baseline_sst2_adc12
2,FFN2,33.0618516439194,0.0004996225506915231,0.9986731377243996,5.2273316268838246e-05,0.006534481830894947,0.01875563451088965,0.014039196199737489,0.048262947238981724,baseline_sst2_adc12
2,K,28.770465508447906,0.0013311295399717831,0.9992499363422394,0.0,0.003064951370470226,0.02781434708274901,0.021882532443851233,0.07368044219911099,baseline_sst2_adc12
2,O,32.70772294515907,0.0005367593448330204,0.9997211024165154,0.0,0.013756363256834447,0.0035623303754255178,0.002848521275445819,0.009305142113007606,baseline_sst2_adc12
2,Q,28.895447394497182,0.0012963083981616854,0.9991528171300889,0.0,0.003142252014949918,0.02834047921933234,0.022297343937680125,0.07511317614465952,baseline_sst2_adc12
2,V,27.610405933716326,0.0017419209675933812,0.99870495647192,0.0,0.005797706029843539,0.01665499709546566,0.013360321158543229,0.043459901232272384,baseline_sst2_adc12
3,FFN1,21.700847208285087,0.0022881548239396914,0.998920783996582,0.000373702930228319,0.0005859858328767587,0.07862199313938617,0.05765913113951683,0.2193726124614477,baseline_sst2_adc12
3,FFN2,28.50745494515294,0.0014289953717167728,0.9987956309318542,5.2273316268838246e-05,0.006735554225742817,0.017002996280789374,0.013748794635757804,0.04383491408079863,baseline_sst2_adc12
3,K,28.952504738310754,0.0012754953707682338,0.9993377298116684,0.0,0.0028153319493867458,0.026989152608439326,0.021535799950361253,0.0706299564987421,baseline_sst2_adc12
3,O,33.02568862362008,0.0004986633347157166,0.9997389906644821,0.0,0.014576054457575083,0.0032324605085887015,0.0025689681619405747,0.00849268548656255,baseline_sst2_adc12
3,Q,29.06191464197532,0.0012452576303440585,0.9992914900183678,0.0,0.002705024657770991,0.027084703361615538,0.021644081119447947,0.07075721092522144,baseline_sst2_adc12
3,V,26.945416621762206,0.0020296007749314895,0.9980468133091926,0.0,0.005846829798538238,0.019512776378542186,0.015571252205409109,0.05108822448179126,baseline_sst2_adc12
4,FFN1,22.30110841519818,0.0019729371145261335,0.9989180868864059,0.0003580501385295065,0.0005943615225260146,0.07535189311951399,0.05772710971534252,0.20552122317254543,baseline_sst2_adc12
4,FFN2,29.26854833706403,0.001234172488428078,0.9980519250035286,5.2273316268838246e-05,0.007569013740867376,0.017771846409887077,0.014306213022209704,0.04605757115408778,baseline_sst2_adc12
4,K,27.147521185909454,0.0019358003374003103,0.9989564415812492,0.0,0.0026975710445549337,0.03187883774749935,0.02540718249976635,0.0836885467171669,baseline_sst2_adc12
