figure_id,run_tag,layer_name,layer_idx,sublayer,variant,dac_bits,adc_bits,inp_bound,inp_res,res_ratio,step_size,nm_thres,sto_round,EZR,QZR_all,QZR_nonzero,ODR,cosine_sim,l2_retention,rel_l2_error,clip_rate_scaled,ratio_q50,ratio_q90,ratio_q99,p_clip,absmax_q50,absmax_q90,absmax_q99,absmax_q999,EZR_pad,QZR_all_pad,task,seed
A,glue_v1,bert.encoder.layer.0.intermediate.dense,0,FFN1,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,0.0006153059328789823,0.567850361764431,0.5675844606757164,192.78705589294432,0.9974569001793862,1.0020175808668137,0.06952533654868603,0.0,0.005713467111345381,0.04379198499023915,0.2889553242921829,0.0,3.122581245406764e-05,8.491903439789894e-05,0.0002485320798587054,0.0006184060809027869,0.2594819691777229,0.6798344770073891,mrpc,42
A,glue_v1,bert.encoder.layer.0.output.dense,0,FFN2,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,0.10001641523092986,0.12118783224374056,0.0235242289211601,6.279164650440216,0.9998586797714233,1.000138955116272,0.01652670178562403,0.0,0.16146776802837848,0.4570499792695045,0.7649932211637497,0.0,2.5224156879630754e-05,7.415445694277878e-05,0.00017182750281790504,0.0003329963013675297,0.33314087480306626,0.3488272124528885,mrpc,42
A,glue_v1,bert.encoder.layer.0.attention.self.key,0,K,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,0.0,0.10049293760210276,0.10049293760210276,20.94692608833313,0.9994452339410782,1.0005502855777741,0.032193862553685906,0.0,0.0547375675663352,0.2339895648509264,0.605334487259388,0.0,1.5066274909258936e-05,3.7955015432089564e-05,8.6143116986932e-05,0.00017322307685390114,0.2590260836482048,0.3334772703796625,mrpc,42
A,glue_v1,bert.encoder.layer.0.attention.output.dense,0,O,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,0.10002488680183888,0.12085673235356807,0.02314714329317212,6.220023136138916,0.999859428703785,1.000143129825592,0.016482205726206303,0.0,0.16284574955701828,0.45848388120532035,0.7652011179924011,0.0,3.964927193010226e-05,0.0001089013634918956,0.0002495349261153024,0.0004606158706883434,0.33314386770129206,0.3485789132118225,mrpc,42
A,glue_v1,bert.encoder.layer.0.attention.self.query,0,Q,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,0.0,0.06915234990417957,0.06915234990417957,14.528838543891906,0.9995279264450073,1.0004760330915452,0.02963036863133311,0.0,0.07404031470417977,0.26273398905992507,0.6108340960741043,0.0,1.0468069099260902e-05,3.1099786656341164e-05,8.359905799807166e-05,0.00018768932975945062,0.2590260836482048,0.31026085168123246,mrpc,42
A,glue_v1,bert.encoder.layer.0.attention.self.value,0,V,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,0.0,0.07688001178205013,0.07688001178205013,16.17754288673401,0.9995350530743599,1.0004705369472504,0.029437389224767685,0.0,0.06839474929496646,0.2639200796186924,0.6305703768134117,0.0,3.183721125424199e-05,7.46235311635246e-05,0.00017999439092818647,0.0003494806360686198,0.2590260836482048,0.31598980888724326,mrpc,42
A,glue_v1,bert.encoder.layer.1.intermediate.dense,1,FFN1,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,0.000813464080565609,0.5378684335947037,0.5374925804138183,167.81223068237304,0.9972283944487572,1.0022141075134277,0.0718286880850792,0.0,0.0066450830828398465,0.04728647291660309,0.28878962859511376,0.0,3.733136686605576e-05,0.00011183411545061971,0.00028858054443844596,0.000596705900024972,0.25962890550494194,0.6576157522201538,mrpc,42
A,glue_v1,bert.encoder.layer.1.output.dense,1,FFN2,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,0.09994509033858776,0.12168288897722959,0.02415165225043893,6.459812681674958,0.9998516893386841,1.0001497375965118,0.016873952653259038,0.0,0.15739555418491363,0.4501333852112293,0.7598203289508819,0.0,3.1763917995704105e-05,9.123075098614208e-05,0.0002172824749868596,0.00041466039670922327,0.3330828497558832,0.3491883850842714,mrpc,42
A,glue_v1,bert.encoder.layer.1.attention.self.key,1,K,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,0.0,0.12472170889377594,0.12472170889377594,23.72974479675293,0.9993967521190643,1.000595679283142,0.03346601944416761,0.0,0.05020978732034564,0.22938867814838887,0.5842960795760155,0.0,1.588151721534814e-05,4.333453193794412e-05,0.00010590581008727895,0.00020377996886963956,0.2590260836482048,0.351467165350914,mrpc,42
A,glue_v1,bert.encoder.layer.1.attention.output.dense,1,O,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,0.10003757633268834,0.12156384568661452,0.023919085720553995,6.412960593700409,0.9998523360490799,1.000149741768837,0.016847234833985567,0.0,0.15833030581474306,0.450669753998518,0.7592107322812081,0.0,4.2484449986659454e-05,0.00011657817063678521,0.0004079131592880003,0.0009997678577201442,0.3331491343677044,0.3490967959165573,mrpc,42
A,glue_v1,bert.encoder.layer.1.attention.self.query,1,Q,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,0.0,0.11915486700832843,0.11915486700832843,21.59141312599182,0.9993359205126763,1.0006570994853974,0.03522380812093615,0.0,0.050928256530314686,0.21025086663663387,0.5532274049520493,0.0,1.4787480718041478e-05,4.25826154241804e-05,0.00011644877627986716,0.00027733376700780357,0.2590260836482048,0.34732261173427104,mrpc,42
A,glue_v1,bert.encoder.layer.1.attention.self.value,1,V,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,0.0,0.11830183811485767,0.11830183811485767,21.363221101760864,0.9993851059675216,1.000600516796112,0.03320459383539855,0.0,0.05526404015719891,0.2388643576949835,0.6004894044995308,0.0,2.9878014993300893e-05,7.800682853485341e-05,0.0003374799599987455,0.0008732323438744061,0.2590260836482048,0.34666825488209724,mrpc,42
A,glue_v1,bert.encoder.layer.2.intermediate.dense,2,FFN1,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,0.0017417960736202077,0.49811251163482667,0.49723699524998666,134.51267040252685,0.9974924549460411,1.0020988720655442,0.06860653560608626,0.0,0.008010727043729276,0.051772473566234115,0.30675924524664877,0.0,3.932437613002549e-05,0.00011360957727447384,0.00030987613834440706,0.0006101689122442621,0.26031702116131783,0.6281463104486465,mrpc,42
A,glue_v1,bert.encoder.layer.2.output.dense,2,FFN2,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,0.0999767642840743,0.1251562374830246,0.027976493388414382,7.504266459941864,0.9997844886779785,1.0002111726999283,0.019441008949652314,0.0,0.13899729199707508,0.41961336448788644,0.7325546699762344,0.0,4.033100099150033e-05,0.00012050390578224323,0.0003699873403093079,0.0008884658290480729,0.33311016745865346,0.3517661163955927,mrpc,42
A,glue_v1,bert.encoder.layer.2.attention.self.key,2,K,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,0.0,0.2296852695196867,0.2296852695196867,29.615489845275878,0.9994345742464066,1.0005498880147934,0.032611011248081925,0.0,0.040205852519720794,0.21877548664808275,0.5753285211324691,0.0,1.4773244338357472e-05,4.2703656772573597e-05,0.00011868913104990498,0.0002415777695205179,0.2590260836482048,0.42927493080496787,mrpc,42
A,glue_v1,bert.encoder.layer.2.attention.output.dense,2,O,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,0.10000016372650862,0.12215482164174318,0.02461629342287779,6.60102388381958,0.9998424634337425,1.0001603317260743,0.01726834699511528,0.0,0.15452718690037728,0.4444056831300259,0.7541980251669884,0.0,4.4391445189830844e-05,0.00012116742833313765,0.00047285310269217006,0.0010960191179765389,0.33311960093677045,0.34953560642898085,mrpc,42
A,glue_v1,bert.encoder.layer.2.attention.self.query,2,Q,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,0.0,0.24109861865639687,0.24109861865639687,26.80117470741272,0.9993919476866722,1.0006011486053468,0.033835569098591804,0.0,0.040818660669028756,0.20098768651485444,0.5330806785821914,0.0,1.3737233889514755e-05,4.051480230373272e-05,0.00012668261315411654,0.00031218262814945773,0.2590260836482048,0.4376939421892166,mrpc,42
A,glue_v1,bert.encoder.layer.2.attention.self.value,2,V,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,0.0,0.13122480425983668,0.13122480425983668,24.82026246070862,0.9994838669896126,1.0005130994319915,0.03100172957405448,0.0,0.04889080459252,0.24517806358635424,0.6366814720630646,0.0,3.534549343385152e-05,9.134528972936096e-05,0.0003070850840595085,0.0006923171169182751,0.2590260836482048,0.3562834659218788,mrpc,42
A,glue_v1,bert.encoder.layer.3.intermediate.dense,3,FFN1,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,0.003446754339383915,0.49849217861890793,0.49675791054964064,284.17748817443845,0.9977743062376976,1.0018386816978455,0.06447397639974951,0.0,0.007998328832909464,0.05494424091652036,0.3285755842924118,0.0,4.1271451827924465e-05,0.00011377368460671277,0.0005391058955137851,0.0022475099959410726,0.26158012107014655,0.6284069520235062,mrpc,42
A,glue_v1,bert.encoder.layer.3.output.dense,3,FFN2,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,0.09997778989374638,0.12189832810312509,0.02435556851327419,6.539504351615906,0.9998457542061806,1.0001564836502075,0.017152959769591688,0.0,0.1555128950625658,0.44472804009914396,0.7539833170175553,0.0,4.060720067172952e-05,0.00010719617876020493,0.0003012198331998661,0.000647871105466038,0.3331078466773033,0.3493460898846388,mrpc,42
A,glue_v1,bert.encoder.layer.3.attention.self.key,3,K,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,0.0,0.12431961346417665,0.12431961346417665,23.575450658798218,0.9993871760368347,1.0005992817878724,0.03394800001755357,0.0,0.048527072072029116,0.21905136443674564,0.5749142861366272,0.0,1.8022834419753055e-05,5.00073507464549e-05,0.00012828670835006052,0.0002916360364179127,0.2590260836482048,0.35110486052930356,mrpc,42
A,glue_v1,bert.encoder.layer.3.attention.output.dense,3,O,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,0.10004841610789299,0.13429267585277557,0.038051230665296316,10.21479275226593,0.9995804655551911,1.0004170787334443,0.025345653211697936,0.0,0.10843291379511356,0.3760254742205143,0.6974875405430794,0.0,6.678912866846076e-05,0.00021483057294972242,0.0009306581145210657,0.0030206459402688777,0.333158180937171,0.35853741481900214,mrpc,42
A,glue_v1,bert.encoder.layer.3.attention.self.query,3,Q,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,0.0,0.10884898450225591,0.10884898450225591,19.65224154472351,0.9994309809803963,1.0005653274059296,0.03249015764333308,0.0,0.056391700189560655,0.23602885022759437,0.5949689814448357,0.0,1.3189112100917555e-05,3.9075342601790905e-05,0.00016093986334453803,0.00056914744018286,0.2590260836482048,0.3396471402794123,mrpc,42
A,glue_v1,bert.encoder.layer.3.attention.self.value,3,V,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,0.0,0.0961963839828968,0.0961963839828968,17.951241340637207,0.9995476877689362,1.000442042350769,0.028862277260050178,0.0,0.06417908983305097,0.27642329037189484,0.6507555276155472,0.0,3.4354410618107065e-05,9.798653092730092e-05,0.0003023708532418823,0.0005470681624137796,0.2590260836482048,0.3302918590605259,mrpc,42
A,glue_v1,bert.encoder.layer.4.intermediate.dense,4,FFN1,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,0.0018254955037264153,0.4868580208718777,0.4859197176992893,280.33003784179687,0.9977387419342995,1.0019089674949646,0.06538530863821507,0.0,0.008446556841954589,0.056930002495646476,0.31869023039937017,0.0,4.630883870049729e-05,0.00012569189930218273,0.00042817057634238155,0.0011739063545246609,0.260378647595644,0.6197325307130813,mrpc,42
A,glue_v1,bert.encoder.layer.4.output.dense,4,FFN2,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,0.10003510661423207,0.12185880631208419,0.024249481223523616,6.501834518909455,0.999850172996521,1.0001529747247695,0.0170137644931674,0.0,0.15587458789348602,0.44459207013249397,0.7544862306118012,0.0,4.494008548135753e-05,0.0001149097553206957,0.00035389130709518213,0.000712849360133987,0.33314755126833917,0.3493162330985069,mrpc,42
A,glue_v1,bert.encoder.layer.4.attention.self.key,4,K,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,0.0,0.1670027106255293,0.1670027106255293,32.72224780082703,0.9992060983180999,1.000774735212326,0.03827161898836493,0.0,0.03755652459338307,0.19145164489746094,0.5378880658745766,0.0,2.248542437882861e-05,6.943453088751994e-05,0.0001806933588522952,0.00037094901221280453,0.2590260836482048,0.38277881473302844,mrpc,42
A,glue_v1,bert.encoder.layer.4.attention.output.dense,4,O,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,0.10004674024879932,0.12920183598995208,0.032396281948313115,8.686567640304565,0.9997020187973976,1.0002994596958161,0.022021939754486086,0.0,0.12356937646865845,0.3973144820332527,0.7149853718280792,0.0,6.098281104641501e-05,0.00018177152524003758,0.000696945370582398,0.0019668127206387,0.3331607086956501,0.35476573929190636,mrpc,42
A,glue_v1,bert.encoder.layer.4.attention.self.query,4,Q,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,1.514050381956622e-08,0.12656056735664606,0.1265605540946126,23.2642280960083,0.9994355377554893,1.0005660933256149,0.0325310537405312,0.0,0.05072219960391521,0.23331541016697885,0.5968057903647422,0.0,1.4303591560747009e-05,4.024899855721742e-05,0.0001439601219681208,0.0004222080063482281,0.2590260948240757,0.35277549132704733,mrpc,42
A,glue_v1,bert.encoder.layer.4.attention.self.value,4,V,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,2.97355245493236e-08,0.11574917670339346,0.11574915044009686,21.68217631340027,0.9995030882954598,1.0004919201135636,0.030196708729490637,0.0,0.05550377992913127,0.2631258292496204,0.643192355632782,0.0,3.0748725484954776e-05,9.167344825982581e-05,0.00042430411151144653,0.0006833181227557362,0.2590261078625917,0.3447715394198895,mrpc,42
A,glue_v1,bert.encoder.layer.5.intermediate.dense,5,FFN1,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,0.001812499323859811,0.4402053110301495,0.4391889080405235,144.33336685180663,0.99807492852211,1.001665986776352,0.06028770411387086,0.0,0.010473844753578305,0.06628768902271986,0.354521981626749,0.0,4.1333289236717976e-05,0.00011998682522971648,0.0005077338502451311,0.001420789092371706,0.2603697690367699,0.585161218047142,mrpc,42
