layer_idx,sublayer,dw_zero_ratio,dw_1lsb_ratio,dw_absmean,min_nonzero_delta,dw_absmax,dw_q90,dw_q99,pulse_sat_ratio,bound_sat_ratio,grad_absmean,grad_deadzone_ratio,update_vs_grad_cosine,eff_lr_slope,BL_mean,BL_p99,BL_hit_ratio,pulse_under_frac,pulse_ok_frac,pulse_over_frac,dw_fast_zero_ratio,dw_fast_1lsb_ratio,dw_fast_absmean,dw_slow_zero_ratio,dw_slow_1lsb_ratio,dw_slow_absmean,dw_fast_vs_grad_cosine,dw_fast_eff_lr_slope,hidden_absmean,hidden_absmax,hidden_below1_ratio,hidden_trunc_nonzero_ratio,hidden_trunc_meanabs,is_transfer_step,transfer_duty,transfer_spike,transfer_efficiency,buffer_above_thresh_ratio,sign_mismatch_ratio,rel_update_error,BL_fp_mean,BL_fp_p99,BL_fp_hit_ratio,dw_p50,trace_every
0,K,0.9879768668831169,0.009030032467532468,5.313580075309872e-05,0.001807855460308976,0.008411526250616684,0.0,0.0014930326153687504,0.0,0.0,0.0012059457672498335,0.986226663961039,0.03033032575728033,0.007784900177308349,1.0615614853896105,2.0620783025568183,0.0,0.9509435876623377,0.049056412337662336,0.0,0.011287540584415584,0.006594967532467532,0.2514390366253225,0.9879768668831169,0.00022828733766233766,0.0003382047271097454,0.4012591832547219,40.29141199201732,0.0,0.0,1.0,0.0,0.0,1.0,0.012023133116883116,10984920331.143908,0.0037899157453524833,0.0,0.9923396915584416,106.79644445208805,0.016664975649350648,0.558573140726461,0.0,0.0,5.0
0,O,0.988078327922078,0.01164265422077922,3.0442765405909583e-05,0.0012808427495833534,0.00452702909454026,0.0,0.0009173774205801355,0.0,0.0,0.0032038318511860616,0.8480113636363636,0.031785939789873055,0.001148411478259897,1.9244876217532467,5.7348093800730515,0.00027901785714285713,0.4992644074675325,0.500481939935065,0.0002536525974025974,0.006696428571428571,0.009537337662337662,0.24571430603913091,0.988078327922078,0.00022828733766233766,0.0003250761470884423,0.3400373286628104,12.605641988964823,0.0,0.0,1.0,0.0,0.0,1.0,0.011921672077922078,10617286269.250628,0.0013270744996913436,0.0,0.9921114042207793,98.5287841542728,0.012581168831168832,0.5658466289569806,0.0,0.0,5.0
0,Q,0.9882305194805194,0.008903206168831168,4.998780848411541e-05,0.0018510672221468253,0.007629582646314974,0.0,0.001350638853702029,0.0,0.0,0.0013031837305162925,0.984375,0.023442798281275944,0.0036256889360593994,1.1192167207792207,2.4518202744521105,0.0,0.913859577922078,0.08614042207792208,0.0,0.01075487012987013,0.007355925324675325,0.22301434684739835,0.9882305194805194,0.00040584415584415587,0.00032058535801404,0.34694819307172453,29.601036745619464,0.0,0.0,1.0,0.0,0.0,1.0,0.01176948051948052,9685438833.888863,0.0014278624471094471,0.0,0.9926187094155844,66.09826876569133,0.01577719155844156,0.5398726029829546,0.0,0.0,5.0
0,V,0.9882305194805194,0.011262175324675324,3.0430914117081934e-05,0.0011832892982434336,0.004470383848196694,0.0,0.0008809700163758614,0.0,0.0,0.0028722855654037135,0.879007711038961,0.028565951748887174,-0.00028675799867060406,1.3837002840909092,3.7909109933035716,0.0,0.7376724837662337,0.2623275162337662,0.0,0.007279829545454545,0.009562702922077922,0.2497943015406271,0.9882305194805194,0.00043120941558441557,0.0003245539511380076,0.376645859379273,14.446502396715927,0.0,0.0,1.0,0.0,0.0,1.0,0.01176948051948052,9502771457.161318,0.002363567780086011,0.0,0.9924665178571429,135.42985679458258,0.012581168831168832,0.5210404829545454,0.0,0.0,5.0
1,K,0.98828125,0.009055397727272728,4.7960557739398524e-05,0.001935405024726476,0.006727626553264919,0.0,0.0012866480817622203,0.0,0.0,0.0018278652030669226,0.9539874188311688,0.030997616734035168,0.003245357403421303,1.3657416801948052,5.2861090325689934,0.0003043831168831169,0.7866528003246753,0.21304281655844157,0.0003043831168831169,0.010272930194805194,0.008928571428571428,0.20416458647217384,0.98828125,0.0002536525974025974,0.0003217273969040706,0.33884924691315593,15.527235374822245,0.0,0.0,1.0,0.0,0.0,1.0,0.01171875,8941183205.355297,0.003043545331094807,0.0,0.9922128652597403,112.95662559698167,0.015066964285714286,0.48065106280438313,0.0,0.0,5.0
1,O,0.9881036931818182,0.011363636363636364,3.0445455951093054e-05,0.0012043285230477038,0.004593029382408826,0.0,0.0009152933258968466,0.0,0.0,0.0033800294981852124,0.8307883522727273,0.027995375710934123,0.0011012583664736454,2.0219916801948052,5.840002282873376,0.0,0.44503348214285715,0.5549665178571429,0.0,0.005986201298701299,0.00981635551948052,0.22341159357108756,0.9881036931818182,0.00022828733766233766,0.00033079727631071343,0.38857288600562456,12.285413879078703,0.0,0.0,1.0,0.0,0.0,1.0,0.011896306818181818,10667321151.243402,0.0028976813697680825,0.0,0.992669439935065,146.55985243309937,0.01275872564935065,0.5571447595373377,0.0,0.0,5.0
1,Q,0.988484172077922,0.009004667207792208,4.69992537309972e-05,0.001981615396549127,0.006661551980325928,0.0,0.0013291970766209937,0.0,0.0,0.0021996364423055685,0.9338474025974026,0.02873099800433613,0.002396887052368997,1.4993912337662338,7.761046570616883,0.0015472808441558442,0.787591314935065,0.2109375,0.001471185064935065,0.010120738636363636,0.008294439935064936,0.20261618279619142,0.988484172077922,0.0002536525974025974,0.0003134537793056398,0.3134010900446976,12.42526438087225,0.0,0.0,1.0,0.0,0.0,1.0,0.011515827922077922,9315666615.62432,0.0045024752772364575,0.0,0.9921875,110.52910638170954,0.014990868506493506,0.5181837205762987,0.0,0.0,5.0
1,V,0.9879515016233766,0.011591923701298702,3.076578928670784e-05,0.0012067395516417243,0.0043589366847866925,0.0,0.0009595858860706499,0.0,0.0,0.0033718671214270904,0.8432173295454546,0.031185584741511514,0.0009873715118681196,2.1615006087662336,7.691563197544643,0.00020292207792207794,0.3963575487012987,0.6034648944805194,0.0001775568181818182,0.007634943181818182,0.009892451298701298,0.23997380067110546,0.9879515016233766,0.0001268262987012987,0.00032991928659990285,0.3807420347418104,11.095394028471661,0.0,0.0,1.0,0.0,0.0,1.0,0.012048498376623376,10885996154.400629,0.001873960363829248,0.0,0.9920606737012987,77.67286191321466,0.01273336038961039,0.5903922737418831,0.0,0.0,5.0
2,K,0.9880275974025974,0.008598823051948052,5.4824923455424896e-05,0.001827467716746516,0.008509963895980414,0.0,0.001544102245500287,0.0,0.0,0.0015893304263553038,0.9633218344155844,0.019558934313426545,0.0022676182500133593,1.2733614042207793,3.9179243607954546,0.0,0.8142755681818182,0.18572443181818182,0.0,0.010932426948051948,0.013773336038961038,0.16987000292245685,0.9880275974025974,0.00022828733766233766,0.000332278448860796,0.33737736475932134,16.409536161205985,0.0,0.0,1.0,0.0,0.0,1.0,0.011972402597402598,10762094362.796127,0.0019933907961754674,0.0,0.9922382305194806,72.90592131791288,0.016741071428571428,0.5658466289569806,0.0,0.0,5.0
2,O,0.9879768668831169,0.01171875,2.9742851438641082e-05,0.0011421620555512318,0.00429749989567639,0.0,0.000898318851288021,0.0,0.0,0.00408014786647415,0.783989448051948,0.027137131093483036,0.000683574955079674,2.093268060064935,5.705847009435876,0.0,0.38058035714285715,0.6194196428571429,0.0,0.005783279220779221,0.010983157467532468,0.21468580211210367,0.9879768668831169,0.0001775568181818182,0.0003300447757023254,0.35093106600371277,8.216253073958608,0.0,0.0,1.0,0.0,0.0,1.0,0.012023133116883116,10419218153.874208,0.001516464139732015,0.0,0.9924157873376623,405.49110540989994,0.01263189935064935,0.5340274959415584,0.0,0.0,5.0
