step,mode,layer_idx,sublayer,module_name,dw_min,desired_bl,sto_round_update,update_bl_management,update_management,dw_zero_ratio,dw_1lsb_ratio,dw_absmean,min_nonzero_delta,dw_absmax,dw_q90,dw_q99,pulse_sat_ratio,bound_sat_ratio,grad_absmean,grad_deadzone_ratio,update_vs_grad_cosine,eff_lr_slope,BL_mean,BL_p99,BL_hit_ratio,pulse_under_frac,pulse_ok_frac,pulse_over_frac,dw_fast_zero_ratio,dw_fast_1lsb_ratio,dw_fast_absmean,dw_slow_zero_ratio,dw_slow_1lsb_ratio,dw_slow_absmean,dw_fast_vs_grad_cosine,dw_fast_eff_lr_slope,hidden_absmean,hidden_absmax,hidden_below1_ratio,hidden_trunc_nonzero_ratio,hidden_trunc_meanabs,is_transfer_step,transfer_duty,transfer_spike,transfer_efficiency,buffer_above_thresh_ratio,sign_mismatch_ratio,rel_update_error,BL_fp_mean,BL_fp_p99,BL_fp_hit_ratio,dw_p50,trace_every
0,tiki,0,Q,bert.encoder.layer.0.attention.self.query,0.005,31,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014164680032990873,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.85546875,0.076171875,0.0003171325661242008,1.0,0.0,0.0,0.12208018451929092,0.6509823203086853,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5
0,tiki,0,K,bert.encoder.layer.0.attention.self.key,0.005,31,0,0,0,0.998046875,0.001953125,8.711853297427297e-06,0.004460468888282776,0.004460468888282776,0.0,0.0,0.0,0.0,0.00013088693958707154,1.0,-0.04340694099664688,-0.047897737473249435,1.0,1.0,0.0,1.0,0.0,0.0,0.8203125,0.1171875,0.00035396579187363386,0.998046875,0.0,5.904003046452999e-05,0.031686507165431976,0.16346317529678345,0.0,0.0,1.0,0.0,0.0,1,0.001953125,0.0,0.16679115301084416,0.0,1.0,23.0148880240805,0.001953125,0.0,0.0,0.0,5
0,tiki,0,V,bert.encoder.layer.0.attention.self.value,0.005,31,0,0,0,0.99609375,0.00390625,1.037549736793153e-05,0.002549855038523674,0.0027623996138572693,0.0,0.0,0.0,0.0,0.0002833664766512811,1.0,0.037294816225767136,0.016516482457518578,1.0,1.0,0.0,1.0,0.0,0.0,0.603515625,0.23046875,0.0009028464555740356,0.99609375,0.0,9.054868132807314e-05,0.12932823598384857,0.5613875389099121,0.0,0.0,1.0,0.0,0.0,1,0.00390625,0.0,0.10029133730954201,0.0,0.99609375,26.792813510991216,0.00390625,0.0,0.0,0.0,5
0,tiki,0,O,bert.encoder.layer.0.attention.output.dense,0.005,31,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003380920097697526,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.4921875,0.29296875,0.0011430778540670872,1.0,0.0,0.0,0.1830938458442688,0.7826617956161499,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5
0,tiki,1,Q,bert.encoder.layer.1.attention.self.query,0.005,31,0,0,0,0.99609375,0.00390625,9.15480632102117e-06,0.001690547913312912,0.0029967129230499268,0.0,0.0,0.0,0.0,0.00020835513714700937,1.0,-0.013692219741642475,-0.007151581812649965,1.0,1.0,0.0,1.0,0.0,0.0,0.7890625,0.134765625,0.00044102990068495274,0.99609375,0.0,7.269647903740406e-05,0.12696099281311035,0.4636520743370056,0.0,0.0,1.0,0.0,0.0,1,0.00390625,0.0,0.1648297102473121,0.0,1.0,73.01184656331739,0.00390625,0.0,0.0,0.0,5
0,tiki,1,K,bert.encoder.layer.1.attention.self.key,0.005,31,0,0,0,0.998046875,0.0,1.4741603990842123e-05,0.007547701243311167,0.007547701243311167,0.0,0.0,0.0,0.0,0.0001546259445603937,1.0,0.027059851214289665,0.04723231494426727,1.0,1.0,0.0,1.0,0.0,0.0,0.810546875,0.125,0.00037409202195703983,0.998046875,0.0,7.918489427538589e-05,-0.04698555916547775,-0.22425499558448792,0.0,0.0,1.0,0.0,0.0,1,0.001953125,0.0,0.21166657656953033,0.0,0.998046875,36.93977605515169,0.00390625,0.0,0.0,0.0,5
0,tiki,1,V,bert.encoder.layer.1.attention.self.value,0.005,31,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035866451798938215,1.0,0.0,0.0,1.001953125,1.0,0.0,0.998046875,0.001953125,0.0,0.591796875,0.25390625,0.0008462569094263017,1.0,0.0,0.0,0.01190164778381586,0.04083896428346634,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5
0,tiki,1,O,bert.encoder.layer.1.attention.output.dense,0.005,31,0,0,0,0.998046875,0.001953125,4.591329343384132e-06,0.0023507606238126755,0.0023507606238126755,0.0,0.0,0.0,0.0,0.00039519387064501643,1.0,0.0112457862123847,0.0025258285459131002,1.0,1.0,0.0,1.0,0.0,0.0,0.46875,0.291015625,0.001207968918606639,0.998046875,0.0,5.968700861558318e-05,0.15696875751018524,0.6567761301994324,0.0,0.0,1.0,0.0,0.0,1,0.001953125,0.0,0.049410637633006085,0.0,0.998046875,88.8829393856861,0.001953125,0.0,0.0,0.0,5
0,tiki,2,Q,bert.encoder.layer.2.attention.self.query,0.005,31,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001645725715206936,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.8359375,0.095703125,0.0003366433666087687,1.0,0.0,0.0,0.1796180158853531,0.7281584143638611,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5
0,tiki,2,K,bert.encoder.layer.2.attention.self.key,0.005,31,0,0,0,0.9921875,0.005859375,3.5709148505702615e-05,0.002628469839692116,0.007391883060336113,0.0,0.0,0.0,0.0,0.00015513523248955607,1.0,-0.03144745156168938,-0.06279843300580978,1.001953125,1.0,0.0,0.998046875,0.001953125,0.0,0.82421875,0.109375,0.0003720816457644105,0.9921875,0.0,0.0002401598176220432,0.08849658071994781,0.39385172724723816,0.0,0.0,1.0,0.0,0.0,1,0.0078125,0.0,0.6454318992533903,0.0,0.99609375,31.782324428825238,0.009765625,0.0,0.0,0.0,5
0,tiki,2,V,bert.encoder.layer.2.attention.self.value,0.005,31,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00045071321073919535,0.99609375,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.5390625,0.265625,0.0010730215581133962,1.0,0.0,0.0,0.2854759097099304,0.46875712275505066,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5
0,tiki,2,O,bert.encoder.layer.2.attention.output.dense,0.005,31,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00042149884393438697,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.46484375,0.298828125,0.0012159497709944844,1.0,0.0,0.0,0.05560910329222679,0.2076965868473053,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5
0,tiki,3,Q,bert.encoder.layer.3.attention.self.query,0.005,31,0,0,0,0.998046875,0.001953125,7.58528767619282e-06,0.003883667290210724,0.003883667290210724,0.0,0.0,0.0,0.0,0.000176558387465775,1.0,0.02142002433538437,0.014275968074798584,1.0,1.0,0.0,1.0,0.0,0.0,0.79296875,0.1171875,0.00043006171472370625,0.998046875,0.0,6.037292769178748e-05,0.031598154455423355,0.13074679672718048,0.0,0.0,1.0,0.0,0.0,1,0.001953125,0.0,0.14037874527640873,0.0,0.998046875,46.66896544728997,0.001953125,0.0,0.0,0.0,5
0,tiki,3,K,bert.encoder.layer.3.attention.self.key,0.005,31,0,0,0,0.998046875,0.0,1.3889992260374129e-05,0.007111676037311554,0.007111676037311554,0.0,0.0,0.0,0.0,0.00015333137707784772,1.0,-0.0348687507212162,-0.06196233257651329,1.0,1.0,0.0,1.0,0.0,0.0,0.787109375,0.1484375,0.00042185268830507994,0.998046875,0.0,9.590969420969486e-05,0.030140012502670288,0.16764229536056519,0.0,0.0,1.0,0.0,0.0,1,0.001953125,0.0,0.22734813214942468,0.0,1.0,28.660377308831734,0.00390625,0.0,0.0,0.0,5
0,tiki,3,V,bert.encoder.layer.3.attention.self.value,0.005,31,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003661132650449872,1.0,0.0,0.0,1.001953125,1.0,0.0,0.998046875,0.001953125,0.0,0.564453125,0.24609375,0.0009499331936240196,1.0,0.0,0.0,0.09662443399429321,0.35608193278312683,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5
0,tiki,3,O,bert.encoder.layer.3.attention.output.dense,0.005,31,0,0,0,0.99609375,0.00390625,1.1559070117073134e-05,0.0028941582422703505,0.003024085657671094,0.0,0.0,0.0,0.0,0.0004633202333934605,0.99609375,0.030639035627245903,0.006863060407340527,1.017578125,1.0,0.0,0.99609375,0.00390625,0.0,0.48046875,0.283203125,0.0012922673486173153,0.99609375,0.0,0.00010900203778874129,0.46638593077659607,1.3365929126739502,0.0,0.0,1.0,0.0,0.0,1,0.00390625,0.0,0.08434879548524865,0.0,0.99609375,32.62023689303049,0.00390625,0.0,0.0,0.0,5
