layer_idx,sublayer,dw_zero_ratio,dw_1lsb_ratio,dw_absmean,min_nonzero_delta,dw_absmax,dw_q90,dw_q99,pulse_sat_ratio,bound_sat_ratio,grad_absmean,grad_deadzone_ratio,update_vs_grad_cosine,eff_lr_slope,BL_mean,BL_p99,BL_hit_ratio,pulse_under_frac,pulse_ok_frac,pulse_over_frac,dw_fast_zero_ratio,dw_fast_1lsb_ratio,dw_fast_absmean,dw_slow_zero_ratio,dw_slow_1lsb_ratio,dw_slow_absmean,dw_fast_vs_grad_cosine,dw_fast_eff_lr_slope,hidden_absmean,hidden_absmax,hidden_below1_ratio,hidden_trunc_nonzero_ratio,hidden_trunc_meanabs,is_transfer_step,transfer_duty,transfer_spike,transfer_efficiency,buffer_above_thresh_ratio,sign_mismatch_ratio,rel_update_error,BL_fp_mean,BL_fp_p99,BL_fp_hit_ratio,dw_p50,trace_every
0,K,0.988078327922078,0.00885247564935065,5.046474636590385e-06,0.0001730165011914713,0.0007964290962735941,0.0,0.00013918475730400592,0.0,0.0,0.0024634237478104687,0.20322646103896103,0.034164118949420653,0.00024849981834697906,7.537210836038961,32.896386084618506,0.017781047077922076,0.0235643262987013,0.9600243506493507,0.016411323051948052,0.008319805194805194,0.007254464285714286,0.3345109324330803,0.988078327922078,0.0003551136363636364,3.240128452572125e-05,0.24823848709657595,16.09728514915937,0.0,0.0,1.0,0.0,0.0,1.0,0.011921672077922078,974727122.872076,0.0001490727388832156,0.0,0.9923143262987013,101.34674917661857,0.016284496753246752,0.5729885349025974,0.0,0.0,5.0
0,O,0.9877485795454546,0.01166801948051948,3.1927537623811406e-06,0.0001254463127992636,0.0004721479460161615,0.0,9.680659763058405e-05,0.0,0.0,0.006649629677821241,0.08431412337662338,0.02716955331164751,5.0079119962713055e-05,32.002156047077925,116.01631461799919,0.37398538961038963,0.005453530844155844,0.6355773133116883,0.35896915584415584,0.002714082792207792,0.010070008116883116,0.3013265735723756,0.9877485795454546,0.00022828733766233766,3.45105586997566e-05,0.21679829022327027,4.7691198208115315,0.0,0.0,1.0,0.0,0.0,1.0,0.012251420454545454,1106978296.9523706,0.00011379246517264083,0.0,0.9923650568181818,93.64586993876331,0.012936282467532468,0.5788336419439936,0.0,0.0,5.0
0,Q,0.9879261363636364,0.009131493506493506,5.2149787633980294e-06,0.0001988312102515589,0.0007693562558368332,0.0,0.0001544829169983746,0.0,0.0,0.0026710784756699456,0.1810064935064935,0.026673017145291744,0.00020809235999800498,10.92184963474026,41.71652261312906,0.03449675324675325,0.012581168831168832,0.955661525974026,0.03175730519480519,0.007913961038961038,0.007964691558441558,0.2807029239189291,0.9879261363636364,0.00015219155844155844,3.366105648909707e-05,0.20526565306565978,10.286881794790169,0.0,0.0,1.0,0.0,0.0,1.0,0.012073863636363636,1059442351.484526,0.00011845145887824804,0.0,0.9930245535714286,67.3006710285313,0.016284496753246752,0.5470145089285714,0.0,0.0,5.0
0,V,0.9877232142857143,0.011541193181818182,3.3402175723176107e-06,0.00011055311641667957,0.00046675483916898246,0.0,0.00010404072718183788,0.0,0.0,0.005851884783009769,0.09468851461038962,0.02778401512459114,0.00014070432209998464,16.710633116883116,68.19873363940746,0.16099330357142858,0.009638798701298702,0.8400974025974026,0.1502637987012987,0.0035511363636363635,0.009106128246753246,0.367871963031977,0.9877232142857143,0.0003551136363636364,3.548660753075602e-05,0.2481912478030502,6.80730102588604,0.0,0.0,1.0,0.0,0.0,1.0,0.012276785714285714,1170675304.2768445,0.00013974021876898268,0.0,0.9919084821428571,54.09933386485266,0.013266030844155844,0.5816904043222403,0.0,0.0,5.0
1,K,0.9880275974025974,0.009283685064935064,4.848585167092569e-06,0.0001785706032472723,0.0006985007668089412,0.0,0.00014447256030330387,0.0,0.0,0.0034893889790143843,0.16251521915584416,0.021916230908419647,0.00012316752136413997,16.115335836038962,102.05085893110795,0.0893364448051948,0.011541193181818182,0.9040178571428571,0.08444094967532467,0.007406655844155844,0.008091517857142858,0.2915697953498971,0.9880275974025974,0.00027901785714285713,3.2331007208664566e-05,0.21961263644617873,7.802245297215202,0.0,0.0,1.0,0.0,0.0,1.0,0.011972402597402598,992231072.8851899,0.0001106958522885335,0.0,0.9921621347402597,92.02718692405116,0.01559963474025974,0.5370158406047078,0.0,0.0,5.0
1,O,0.9881036931818182,0.011084618506493506,3.1219187833328337e-06,0.00011501696323424082,0.0005027163870535888,0.0,8.703067356549724e-05,0.0,0.0,0.006763394068935644,0.07924107142857142,0.027387790377372753,5.457638288831944e-05,32.738002232142854,110.39940296519886,0.40338372564935066,0.004109172077922078,0.6078784496753247,0.3880123782467532,0.0019784902597402595,0.01080560064935065,0.2785888380467795,0.9881036931818182,0.00020292207792207794,3.318290897344947e-05,0.2436624779910236,4.829606098014039,0.0,0.0,1.0,0.0,0.0,1.0,0.011896306818181818,1021101948.7235116,0.00013810429599248766,0.0,0.992669439935065,70.01217690496702,0.012961647727272728,0.5774052607548701,0.0,0.0,5.0
1,Q,0.988078327922078,0.009511972402597402,4.888044846760655e-06,0.00017791878573396907,0.0007169741374446539,0.0,0.00014742950565074328,0.0,0.0,0.00460073570592341,0.14153814935064934,0.019304165075375856,8.167616893642135e-05,21.11820211038961,184.96256404728084,0.11259638798701299,0.011186079545454546,0.8816710633116883,0.10714285714285714,0.006011566558441558,0.010120738636363636,0.2628508139320032,0.988078327922078,0.0003297483766233766,3.264151214884274e-05,0.16011815713174254,3.5190734704109756,0.0,0.0,1.0,0.0,0.0,1.0,0.011921672077922078,1009098852.8515611,0.00023197707963956547,0.0,0.9925426136363636,155.67462952789614,0.015523538961038962,0.5542879971590909,0.0,0.0,5.0
1,V,0.988179788961039,0.011312905844155844,3.017749311577252e-06,0.00011456467690514764,0.0004518834349409036,0.0,9.038052667165175e-05,0.0,0.0,0.006460351636633277,0.0887023133116883,0.029413533091475937,5.303983006602461e-05,34.432782061688314,126.03621842025163,0.4333400974025974,0.005022321428571429,0.5775923295454546,0.417385349025974,0.003500405844155844,0.008395900974025974,0.36834266103574304,0.988179788961039,0.00020292207792207794,3.253128018620267e-05,0.25046439623677885,6.2932154652360195,0.0,0.0,1.0,0.0,0.0,1.0,0.011820211038961038,1014037502.2522428,8.841411017732089e-05,0.0,0.9921367694805194,229.7923650147371,0.012530438311688312,0.5094818511566559,0.0,0.0,5.0
2,K,0.9879007711038961,0.008649553571428572,5.521844472737443e-06,0.000184530585054792,0.0007974831035886831,0.0,0.00016230672530606147,0.0,0.0,0.0027918054609991877,0.24041193181818182,0.01776077633560333,1.1902056573856132e-05,12.240031452922079,52.96626420454545,0.05623478084415585,0.024350649350649352,0.9233969155844156,0.052252435064935064,0.007761769480519481,0.011566558441558442,0.24762338579196919,0.9879007711038961,0.0001268262987012987,3.392063722635435e-05,0.2594148121750006,10.99087319648885,0.0,0.0,1.0,0.0,0.0,1.0,0.012099228896103896,1151817809.947609,0.0003932409831846541,0.0,0.9926948051948052,96.37515864556082,0.016918628246753248,0.6048076679180194,0.0,0.0,5.0
2,O,0.98828125,0.011160714285714286,3.0273468430048573e-06,0.000119185290607781,0.00044571297612138,0.0,9.193199390777752e-05,0.0,0.0,0.008291726783764634,0.07257000811688312,0.016446480066016584,2.302187162259342e-05,36.87598924512987,119.05499346844562,0.46631493506493504,0.003525771103896104,0.548625202922078,0.447849025974026,0.002156047077922078,0.010247564935064936,0.2604468869462658,0.98828125,0.0001268262987012987,3.353101247184541e-05,0.2158077901785637,3.052099518961721,0.0,0.0,1.0,0.0,0.0,1.0,0.01171875,1045415755.1042978,0.0001269434609833818,0.0,0.9931260146103896,142.49334980183386,0.012505073051948052,0.5514312347808441,0.0,0.0,5.0
2,Q,0.9882051542207793,0.008674918831168832,5.2525429940966185e-06,0.00019068037977671952,0.0008270267893064332,0.0,0.00014532711675319544,0.0,0.0,0.00328581743172896,0.21765929383116883,0.020216055906849443,0.00011248113348195254,13.082665381493506,53.66808923498377,0.06328632305194805,0.01755275974025974,0.9235491071428571,0.05889813311688312,0.007609577922077922,0.012327516233766234,0.22750697049536053,0.9882051542207793,0.0001775568181818182,3.2698557853499164e-05,0.23565902106173628,7.717943109862216,0.0,0.0,1.0,0.0,0.0,1.0,0.01179484577922078,1036432601.1909584,0.0001427734986006895,0.0,0.9928469967532467,85.02048319933847,0.016639610389610388,0.6048076679180194,0.0,0.0,5.0
2,V,0.988078327922078,0.011312905844155844,2.983442772784219e-06,0.00010010809146242773,0.00043779547804779096,0.0,8.759653107293386e-05,0.0,0.0,0.008303811568041126,0.07903814935064934,0.009023624174478282,9.226175855580443e-06,41.823077313311686,124.9501953125,0.6065594561688312,0.002815543831168831,0.4127181412337662,0.584466314935065,0.0037540584415584415,0.00971489448051948,0.29422238806577083,0.988078327922078,0.0002536525974025974,3.2968145477481177e-05,0.17592756321363442,2.2425210035176244,0.0,0.0,1.0,0.0,0.0,1.0,0.011921672077922078,999980293.7449936,0.00011336236417071781,0.0,0.9928469967532467,155.67498132282637,0.012834821428571428,0.5427293653612013,0.0,0.0,5.0
3,K,0.9878754058441559,0.009410511363636364,4.900869473569944e-06,0.00017886548817109364,0.0006984796786269585,0.0,0.00015251959409291082,0.0,0.0,0.0034648378216359135,0.14432832792207792,0.033547732920095615,0.000168385989909793,14.00487012987013,58.83096273843344,0.06513798701298701,0.012023133116883116,0.9275568181818182,0.060420048701298704,0.007076907467532468,0.009461241883116884,0.24702531600283315,0.9878754058441559,0.00020292207792207794,3.349484637959455e-05,0.2588435143909671,9.273408560396788,0.0,0.0,1.0,0.0,0.0,1.0,0.012124594155844156,1132718132.345411,0.0001916875068129151,0.0,0.9925172483766234,100.91703205539046,0.0157518262987013,0.5802620231331169,0.0,0.0,5.0
3,O,0.9880275974025974,0.011490462662337662,3.2367647772194426e-06,0.00012155933579272748,0.00045621878537047025,0.0,9.825830283580807e-05,0.0,0.0,0.008427557535469532,0.06511262175324675,0.023495504510436433,3.703749850098963e-05,42.850903003246756,138.7361822747565,0.5338626217532467,0.002054586038961039,0.483690137987013,0.514255275974026,0.001953125,0.010120738636363636,0.26140665262937546,0.9880275974025974,0.0002536525974025974,3.4756657678135765e-05,0.2532260598880904,3.594946774569425,0.0,0.0,1.0,0.0,0.0,1.0,0.011972402597402598,1051878011.5737834,0.00016325337608448162,0.0,0.9926440746753247,551.2263322879045,0.01270799512987013,0.5398726029829546,0.0,0.0,5.0
3,Q,0.9881544237012987,0.009359780844155844,4.7793335858380945e-06,0.0001805186575556827,0.0007119430985011451,0.0,0.00014180199582074533,0.0,0.0,0.003990401444705687,0.1292106331168831,0.020724665371295935,9.89468229332405e-05,16.202085024350648,67.86031985592533,0.08309659090909091,0.011439732142857142,0.911906452922078,0.07665381493506493,0.006493506493506494,0.00979099025974026,0.23469059649467855,0.9881544237012987,0.0003297483766233766,3.343843793543358e-05,0.19904708571115196,5.089500386896845,0.0,0.0,1.0,0.0,0.0,1.0,0.011845576298701298,1013907515.0961274,0.00018178183533445563,0.0,0.992770900974026,120.28562120579187,0.015523538961038962,0.5672750101461039,0.0,0.0,5.0
3,V,0.9878500405844156,0.011389001623376624,3.491349197212038e-06,0.00013478517259452976,0.0004796296163075059,0.0,0.00010964119540746308,0.0,0.0,0.008131552674329853,0.07556310876623376,0.01703265243793487,2.1604700488925625e-05,33.0571479301948,108.1513719434862,0.40736607142857145,0.004134537337662338,0.6106939935064936,0.38517146915584416,0.003525771103896104,0.00984172077922078,0.31113657742049305,0.9878500405844156,0.0002536525974025974,3.3108469855883945e-05,0.2126806846686772,3.0539508636121626,0.0,0.0,1.0,0.0,0.0,1.0,0.012149959415584416,1045605427.8856518,0.00010672142134145314,0.0,0.9920099431818182,105.72835633245614,0.013418222402597402,0.5731201171875,0.0,0.0,5.0
4,K,0.9882305194805194,0.009283685064935064,4.6910414022766584e-06,0.00016789356633633762,0.0006711462092307674,0.0,0.0001393557995706706,0.0,0.0,0.003538403402660163,0.14683948863636365,0.02102255533515875,6.748022754542838e-05,14.001775568181818,62.17174500304383,0.07153003246753246,0.011287540584415584,0.922356939935065,0.06635551948051949,0.006189123376623377,0.011084618506493506,0.22137227465168802,0.9882305194805194,0.0002536525974025974,3.334081034095166e-05,0.24967800612960542,7.112122797346735,0.0,0.0,1.0,0.0,0.0,1.0,0.01176948051948052,1040417318.4984498,0.00022565878157972233,0.0,0.9925426136363636,90.8227932010202,0.015269886363636364,0.5542879971590909,0.0,0.0,5.0
4,O,0.9881290584415584,0.010932426948051948,3.509513625395847e-06,0.00013118720853054147,0.0005109772863253564,0.0,0.0001013670857842103,0.0,0.0,0.007500715666774104,0.06879058441558442,0.027556213284177438,5.753111239513388e-05,50.76656351461039,155.97786088423297,0.6682224025974026,0.0014458198051948052,0.3502688717532468,0.6482853084415584,0.002536525974025974,0.010526582792207792,0.2825902592505679,0.9881290584415584,0.0001775568181818182,3.325495000153042e-05,0.27704694499443105,5.110464034916519,0.0,0.0,1.0,0.0,0.0,1.0,0.011870941558441558,999757488.9929601,0.00011778554523760584,0.0,0.9922382305194806,113.33202472816305,0.013215300324675324,0.515326958198052,0.0,0.0,5.0
